するぐら,かりだっ,すーつけ,すること,かつくよ,たらぼく,ことする,からいら,びかけた,うしばら,ことだっ,けたとこ,むかつい,からひー,はたじろ,がぶらん,いがする,すっごく,もたつい,ばっかり,はっきり,しながら,すっきり,うろうと,もそうし,きくどきん,にたくさ,だぶりゅー,かっぷら,べたこと,こんとろ,さんぐら,みしくつ,かったっ,からだっ,どかしな,からかっ,てけぼり,がみこん,さんいじ,たっふが,わーすー,たっつー,こんさー,ぶつかり,てかわい,よろしく,すごくい,ぼくくら,ぼくやわ,ずっとぼ,さっそく,ぐっずか,ぼくのた,どきする,さっぱり,ついてか,もそうだ,しくざわ,しばかり,がたくさ,ふるうと,きくふっ,さんだっ,ころから,ざっくばら,しなかっ,ぼくはき,けたかっ,おいでぶ,うとうる,ぶつかっ,しくたか,おーすご,ころだっ,てかかっ,とこちら,すーぱー,わいとぼ,ばらくす,けっこう,ひらめき,わなかっ,がっちり,もじゃもじ,すくらん,しないが,のこぴー,ぼくから,ことがぼ,からさー,ひたすら,わなくちゃ,はたくさ,がらどろ,つけたか,ぶらつい,すごいら,さんこん,からじた,うとする,がばすた,かたずけ,さんよろ,ぶるにこ,からふる,かったら,さんから,むしゃぶり,がらしば,するから,たっぱー,ひーかっ,だったか,わくしな,だったら,ちかけた,めたすー,こそうと,ふらつか,きくどき,からぼく,めたこと,ことすら,めちゃくちゃ,さんくら,かっぷる,にたがっ,からする,がちゃがち,いじけた,かただっ,もたくさ,がらふら,かきむし,くいこと,からのめ,ぶつけた,さんのこ,うとふっ,にやつい,へっちゃら,たらこち,こりだら,うところ,からしば,ぶりだっ,うろつい,ぷりくら,まじすか,かったか
1,1,4,7,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,2,1,20,1,1,2,1,1,1,1,1,1,3,1,1,3,1,4,1,3,1,9,8,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,8,1,2,2,1,6,3,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,7,3,1,1,1,1,2,1,1,1,1,1,1,4,1,8,4,1,1,1,1,1,1,1,4,1,7,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,3,2,2,1,1,5,2
