辛い
"['\u3000（このすてーじだと航は動き辛いだろうな）\n', '\u3000辛い現実から目を背けるように視線を城と泉から離し、城下に広がる町並みに目を移す。城を中心に町を覆う城壁まで、びっしりと大量のばらっく小屋と木造の建物――そしてこんくりーとの建物が無秩序に建てられ、古近現様々な建築様式が乱暴に並んでいた。全く……美しさの欠片も無い。\n', '\u3000（嫌……あんなに辛い毎日はもう嫌……）\n']"
