辛い
"['それだと攻略法が確立されても高いぷれいやーすきるを要求されそうなのが辛いなぁ。\n', '「何って、お兄ちゃんの心の形を、だよ。お兄ちゃんはさ、昔から絶対に他人には弱い所を見せない人だったんだよね。辛いときに辛いって言わない……いや、言えないのかな。他人に頼ったり、甘えたり、そういうことが出来ない人だから」\n', '「何って、お兄ちゃんの心の形を、だよ。お兄ちゃんはさ、昔から絶対に他人には弱い所を見せない人だったんだよね。辛いときに辛いって言わない……いや、言えないのかな。他人に頼ったり、甘えたり、そういうことが出来ない人だから」\n', '「みんなそう言うんだけどさ……そもそもの話をすると、お兄ちゃんは別に超人なんかじゃないんだよ。ずっと近くで見ていた私からすれば、ただ人より特別野球が上手いだけの、普通の人だもん。だからお兄ちゃんには当然辛いときもあったはずだし、弱音を吐いたり泣いたりしたいときだってあったはずなんだけど、そういう姿って私は一度も見たことがないんだよね。一応中学最後の大会で負けたときは泣いてたけど、あれは何かそういうのとは違ってたし」\n', 'いやもう本当に、敵のりんくに遠距離あたっかーが混ざってるだけではちの巣になって辛い。敵に狙われないように色々工夫が必要な時点で全然初心者向けじゃないという。\n']"
