きらきら,ほかほか,わくわく,ちかちか,てくてく,くらくら,ごたごた,そろそろ,ついつい,まじまじ,ぱらぱら,ばらばら,おいおい,ふわふわ,もやもや
"['\u3000よーろっぱの古い都市のような整った街並みのその上空に何やらちかちかきらきらととんぼのようなものが幾つも飛んでいる。\n', '\u3000東西の岬の沖にはそれぞれに高い塔が立っていて先端が強くきらきらと光っている。\n']",['\u3000出してきてくれたのは細長めの長粒米、所謂外米。ぱらぱらしてぱえりあなどには向くけれどほかほかの白ごはんには向かないね。\n'],"['\u3000書き込んだ人達の興奮が伝染して私もわくわくしてくる。\n', '\u3000次は何が出るかな。わくわくしながら放り投げる。\n']",['\u3000よーろっぱの古い都市のような整った街並みのその上空に何やらちかちかきらきらととんぼのようなものが幾つも飛んでいる。\n'],['\u3000てくてくと歩き続けているがまだ次の噴水も見えてこない。\n'],['・まくらくらん家\n'],['\u3000大陸北部はれべる上げには向くかもだけどちょっと国同士がごたごたしそうな気がするなぁ。\n'],"['\u3000６枚ほど縫うとそろそろ出かける時間も近くなった。中綿はまた帰ってからにしよう。\n', '\u3000今日で四日目だからそろそろ露店を出してるぷれいやーもいるのかしら。\n', '\u3000さて時間的にはそろそろ夕方近くかな。\n', '\u3000そろそろＨＰが１０を切るところに転移ぽいんとを発見。\n', 'そろそろ書溜め分がつきました。\n']",['\u3000見慣れた物、珍しい物。いんべんとりに入れると腐らないからついつい色々買ってしまった。\n'],['\u3000もう一度用紙をまじまじと眺めた後係員に渡した。\n'],['\u3000出してきてくれたのは細長めの長粒米、所謂外米。ぱらぱらしてぱえりあなどには向くけれどほかほかの白ごはんには向かないね。\n'],['\u3000そして他の子達の様子はというとりゅーじゅこと龍樹はぱーりっしゅ。みぃこ・すのううぃんぐこと蓮華の妹の美雪はさふぃーるに。ありす・ぶるーこと美南海の双子の娘のありしあはえめろーどに。風丸・藤の森こと美南海のもう一人の双子の息子げいるはるびあにと見事にばらばらになってしまったそうだ。\n'],['「おいおいおい。ＨＰが減ったらぽーしょんだろうよ」\n'],['\u3000みるく、ばたー、よーぐると、ちーず。乳製品は西の草原に点在する集落で飼われている毛が長くて内側に湾曲した二本のつののあるむーむという大きくて大人しい動物の乳だそう。話に聞くとやくに似てる気がした。みるく以外にも繊維として春の初めに毛を漉いてふわふわの下毛を取り、夏の初めに全体の毛を刈り取るのだそうだ。毛皮も肉も角も利用できるけれど滅多には屠殺しないそうだ。\n'],['人物の性別とか役割とか旧式でどこかもやもやしたりもするんですが、微妙な面を描き切る力が無いもので……安直に逃げてますm(_ _)m\n']
