トコトコ,メラメラ,ゲホゲホ,ショリショリ,ブツブツ,チョロチョロ,ヘトヘト,キョロキョロ,オイオイ,グダグダ,ドシンドシン,フラフラ,ガラガラ,ドボドボ,ビチャビチャ,スタスタ,ギリギリ,ギョギョ,ボロボロ,カチカチ,クスクス
"['サットスからトコトコ歩いて……村の名前聞くの忘れた…\n', '「トコトコとアイテムを拾い集めてくるミィムちゃん可愛い〜」\n']",['カチカチカチカチカチ、フーフーフー…メラメラ\n'],"['「ゲホゲホ…うぅ、疲れた…もうダメ…」\n', 'カチカチカチカチカチカチ、フーフーフーフー…ゲホゲホ…\n']","['ショリショリショリショリ\n', 'ショリショリショリショリ\n', 'ショリショリショリショリショリショリ\n', 'ショリショリショリショリショリショリ\n', 'ショリショリショリショリショリショリ\n', '「で、母さんはショリショリと何してるの？」\n']",['皆がブツブツと何かを言ってる横で、俺は玉座の後ろに置かれていた宝箱を物色する。\n'],['「山頂付近に何かチョロチョロと沢山飛んでるよな、鳥？それにしては大きい…」\n'],['「コッチもヘトヘトでぇす！」\n'],['何かを探しているか周囲をキョロキョロしながらゴルディアが言う。\n'],['「オイオイ」「え？」「凄ぉい」後ろの3人が驚嘆の声をあげている。\n'],['「よし！…じゃなぁぁぁいでぇぇぇす！成功した余地が何処にあったでぇすか？グダグダじゃないでぇすか！！」\n'],['巨人はドシンドシンと足音を響かせ歩いてくる、武器らしき物は持ってない。\n'],['フラフラ揺れてる所をタイミング良くトンって…\n'],['うんうん「ガラガラ蛇でぇす？」そうだね…\n'],['事前に用意していたらしき薬品を鍋にドボドボ注ぎ込み聞いてくる。\n'],['「毛布を地面に直に敷いてみろ、一晩持たずビチャビチャだ。コイツを一番下に敷いておくんだよ、当然雨の日にも助かる」\n'],['ほら、人間の二足歩行も説明すると難しいけど普通に皆がスタスタ歩いてるし…\n'],['直ぐ様メイジが火の玉を飛ばしてくるがギリギリ当たらない。\n'],['「ギョギョガグゲゴゴ」俺もそのオークを指さして叫ぶ…\n'],"['両親からまさかのフレンドリーファイヤーで心がボロボロになった俺は…\n', '「解体スキルを持って無いみたいね、皮がボロボロよ？」\n']","['カチカチカチカチ……フーフー\n', 'カチカチカチカチ……フーフー\n', 'カチカチ…\n', 'カチカチカチカチカチカチカチカチカチカチカチカチカチ…点いた！\n', 'カチカチカチカチカチカチカチカチカチカチカチカチカチ…点いた！\n', 'カチカチカチカチカチカチカチカチカチカチカチカチカチ…点いた！\n', 'カチカチカチカチカチカチカチカチカチカチカチカチカチ…点いた！\n', 'カチカチカチカチカチカチカチカチカチカチカチカチカチ…点いた！\n', 'カチカチカチカチカチカチカチカチカチカチカチカチカチ…点いた！\n', 'カチカチカチカチカチカチ、フーフーフーフー…ゲホゲホ…\n', 'カチカチカチカチカチカチ、フーフーフーフー…ゲホゲホ…\n', 'カチカチカチカチカチカチ、フーフーフーフー…ゲホゲホ…\n', 'カチカチカチカチカチ、フーフーフー…メラメラ\n', 'カチカチカチカチカチ、フーフーフー…メラメラ\n']",['フィーンは俺の返答にクスクス笑いながら答える。\n']
