ワームシ,カステラ,スッキリ,ペットボ,ドタバタ,クッキー,クスジュー,ダッフル,サッパリ
['『ワームシルク……320Ｇ\n'],['ひとつは、くり抜かれて残った中身と細かく砕いたナッツ類とを軽く混ぜ合わせ、小さく丸めて蜜掛けしてボール形に固めたもの。近いのはカステラかドーナツだろうか。\n'],['濃くて長い夢を見たわりには頭がスッキリしている。今いる場所が自分の足で来るはずだったエマさんの店のある部屋だとわかるくらいには。\n'],['ペットボトルの水も普段モノづくりに使う作業台の上に用意して万全の態勢だ。\n'],['しかもあえて「格闘」と言ったことから、切ってた時の俺のドタバタぶりを確実に見られている。\n'],"['プレーンと薬茶、あと新作でレモネのクッキーを頬張りながらふたりの掛け合いが続く。\n', 'レシピ意外は隠すつもりもないので、薬草茶、薬茶クッキー、各状態耐性向上の飴も用意し説明する。\n', '見守るだけの俺をよそに、チカネはテーブルに置かれた薬草クッキーを１つ食べる。何かを確認して今度は薬草茶を飲んだ。\n', '使うのはクッキーの材料。心配なのは牛乳。近い内に入手方法を聞いてみよう。\n', '４種類煎り終わるころにちょうどクッキーが焼き上がった。\n', '出来たのは全体が淡い緑色のクッキーと不揃いの茶葉がアクセントになっているクッキー。\n', '出来たのは全体が淡い緑色のクッキーと不揃いの茶葉がアクセントになっているクッキー。\n', '『薬茶クッキー：薬草茶の茶葉を練り込んだクッキー。ほろ苦い味わい。\n', '『薬茶クッキー：薬草茶の茶葉を練り込んだクッキー。ほろ苦い味わい。\n', 'やっぱり混ざりものが多くなると効果が落ちる。そう考えるとクッキーの効果は十分だと思う。\n', '「はぁー……、変わってるわお前。薬草を食おうとは思わないぞ普通。しかしポーション以外の回復アイテムがつくれるとはな。この『お茶』ってのは多少手間はかかるが確かに飲みやすい。クッキーは効果こそ低いが新人には十分だし美味い。それと、チビ猫が言うように水腹になるのを多少は防げる。飴も効果が微妙だが『付与』が使えない奴らには需要があるはずだ」\n', 'クッキーと飴はまとめ売りで、でも効果は気休め程度だからお試し価格くらいでいくように。\n', '「普通の薬草茶が100Ｇ、極の方が200Ｇ、状態回復のお茶は各120Ｇ。最後にクッキーと飴は４個入りで同額80Ｇ。ただし飴に限り組み合わせ自由……でどう？」\n', 'クッキーをつくるには牛乳を確保したいし、お茶だって何に入れたら。\n', '一通り調べ終え、おやつにクッキーを食べてひと息つく。けど飲み物が欲しくなる。\n', '「薬茶クッキーと｜解毒蜜《カドミ》キャンディーくださぁい」\n', 'クッキー、蒸しパン。ドーナツにパンケーキ。\n', 'アランは歯ごたえがある方が好きなのか夢中でクッキーを食べている。\n', '残ったのはまだ保存の効くクッキー、ドーナツと蒸しパンが少し。\n', '知らず巻き込んでしまった感じのお隣さんに申し訳なく、そっと「薬草茶(極)」と「薬茶クッキー」を手渡す。\n']","['昨日もらったオランジェとレモネを絞りミックスジュースをつくる。\n', '仕方なく新たに絞ったミックスジュースも一緒に用意してテーブルへ戻る。\n']",['ダッフルコートのイメージでさっきセットにして用意した留め具を取り付ける。\n'],['「うまい！どちらも後味がサッパリして食べやすい。俺は黒い方が好みではあるな」\n']
