辛い
"['「楓の…っと……危ない。めいぷるの装備との見た目格差があり過ぎてちょっと辛い」\n', '「第二回いべんとの時も思ったが夜は行動しにくくて辛いよな」\n', '「大丈夫？…ごめんね、辛いわよね」\n', 'このままだらだらとHPが無くなるのを待つのは流石に辛いものがある。\n', 'ただでさえ動き辛い水中で視界すらも奪われてしまうのだから。\n', '悲鳴と共に体を短刀でざっくざっく刺してむかでや狼を倒していく、【STR  9】の楓には何とも辛い。中々敵が倒れてくれないのだ。しかし、非力すぎて楓自身の体を傷つけることは出来ないため安心して自分に刃を突き立てることが出来た。\n', 'かすみは短く息を吐き浮かぶ刀と斬り結ぶ。ただ、使い手のいない刀は変幻自在に動くことができ、軌道が読み辛い。\n']"
