ガチガチ,キラキラ,ゴリゴリ,ウハウハ,ピカピカ,ギリギリ,ボコボコ,ツルツル,ボロボロ
['\u3000ガチガチの生産職であるおれたちが相手にするようなもんじゃない。\n'],['\u3000沸騰が治まり、キラキラとしたエフェクトが出る。\n'],"['\u3000未来の詐欺師を生まないためにさらにつむじをゴリゴリやりつつ、おれは辺りを軽く見回した。\n', '\u3000現実という名の石臼に放り込まれ、ゴリゴリとすり潰され続けた半年が蘇る。\n', '\u3000ざらついた≪岩の作業台≫の表面に≪石刃≫を当て、刃物を研ぐようにゴリゴリとこすった。\n']",['「そうっす！\u3000再生数に応じてウハウハっす！」\n'],['「おおーっ！\u3000ピカピカっす！」\n'],"['「そ、それも素材は揃えたんすよ！？\u3000あばら屋の裏手に錆びた≪鉄の斧≫があったんで、一応……ギリギリ……」\n', '「設置間隔に気を払え。ギリギリ足りるはずだ！」\n', '「キャパシティギリギリっすねー」\n']",['「昨夜みたいにあっちこっちから襲われたら対処しきれん。ボコボコ壁を攻撃されて、せっかく建てた家をボロボロにされるのがオチだ。\n'],"['「こういう森の入口に……あった。≪ツルツル｜蔓《つる》≫」\n', '\u3000３本の≪ツルツル蔓≫が光を纏ったかと思うと、次の瞬間には≪ロープ≫に変わっている。\n']","['\u3000ボロボロの布と絡まるようにして散らばった、無数の白い棒。\n', '\u3000骸骨に絡まっているボロボロの布に――\n', '\u3000ボロボロの白い服をまとった、褐色肌に長い白髪の女の子が横たわっていた。\n', '\u3000未成熟な身体を、ボロボロの白い服で申し訳程度に覆った少女。\n', '「昨夜みたいにあっちこっちから襲われたら対処しきれん。ボコボコ壁を攻撃されて、せっかく建てた家をボロボロにされるのがオチだ。\n', '\u3000白い睫毛を伏せ、ボロボロのワンピースを穏やかに上下させる、褐色肌の少女。\n', '\u3000彼女は、ボロボロのワンピースの裾を、きゅっとその手に握り締める……。\n', '\u3000彼女は未だ、ボロボロのワンピース１枚の危うい格好だ。\n']"
