かちかち,とことこ,くすくす,ちょろちょろ,しゃわしゃわ,ぶつぶつ,へとへと,しょりしょり,ふらふら,ぐりぐり,げほげほ,どぼどぼ,ぎりぎり,きょろきょろ,そろそろ,びちゃびちゃ,ぼろぼろ,どしんどしん,ぐだぐだ,がらがら,すたすた,もしゃもしゃ,ぎょぎょ,おいおい,めらめら
"['かちかちかちかち……ふーふー\n', 'かちかちかちかち……ふーふー\n', 'かちかち…\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかち、ふーふーふーふー…げほげほ…\n', 'かちかちかちかちかちかち、ふーふーふーふー…げほげほ…\n', 'かちかちかちかちかちかち、ふーふーふーふー…げほげほ…\n', 'かちかちかちかちかち、ふーふーふー…めらめら\n', 'かちかちかちかちかち、ふーふーふー…めらめら\n']","['さっとすからとことこ歩いて……村の名前聞くの忘れた…\n', '「とことことあいてむを拾い集めてくるみぃむちゃん可愛い〜」\n']",['ふぃーんは俺の返答にくすくす笑いながら答える。\n'],['「山頂付近に何かちょろちょろと沢山飛んでるよな、鳥？それにしては大きい…」\n'],['わしゃわしゃわしゃ…ぐりぐりぐり…\n'],['皆がぶつぶつと何かを言ってる横で、俺は玉座の後ろに置かれていた宝箱を物色する。\n'],['「こっちもへとへとでぇす！」\n'],"['しょりしょりしょりしょり\n', 'しょりしょりしょりしょり\n', 'しょりしょりしょりしょりしょりしょり\n', 'しょりしょりしょりしょりしょりしょり\n', 'しょりしょりしょりしょりしょりしょり\n', '「で、母さんはしょりしょりと何してるの？」\n']",['ふらふら揺れてる所をたいみんぐ良くとんって…\n'],['わしゃわしゃわしゃ…ぐりぐりぐり…\n'],"['「げほげほ…うぅ、疲れた…もうだめ…」\n', 'かちかちかちかちかちかち、ふーふーふーふー…げほげほ…\n']",['事前に用意していたらしき薬品を鍋にどぼどぼ注ぎ込み聞いてくる。\n'],['直ぐ様めいじが火の玉を飛ばしてくるがぎりぎり当たらない。\n'],['何かを探しているか周囲をきょろきょろしながらごるでぃあが言う。\n'],"['「そろそろ移動しよう」\n', 'そろそろ弓以外に新しい事を始めないとだめかなぁ…\n', '「そろそろお金に余裕が出来てきたし、武具を新調してはどうでぇすか？」\n', 'そろそろ身を隠せる岩も無くなる…弩に持ち替え装弾…匍匐前進で進む。\n', '明け方から歩きはじめふぃーんに聞いた洞窟の位置にそろそろ差し掛かろうと言う時に前方から戦闘する音が聞こえだした。\n']",['「毛布を地面に直に敷いてみろ、一晩持たずびちゃびちゃだ。こいつを一番下に敷いておくんだよ、当然雨の日にも助かる」\n'],"['両親からまさかのふれんどりーふぁいやーで心がぼろぼろになった俺は…\n', '「解体すきるを持って無いみたいね、皮がぼろぼろよ？」\n']",['巨人はどしんどしんと足音を響かせ歩いてくる、武器らしき物は持ってない。\n'],['「よし！…じゃなぁぁぁいでぇぇぇす！成功した余地が何処にあったでぇすか？ぐだぐだじゃないでぇすか！！」\n'],['うんうん「がらがら蛇でぇす？」そうだね…\n'],['ほら、人間の二足歩行も説明すると難しいけど普通に皆がすたすた歩いてるし…\n'],['もしゃもしゃもしゃ…うりうりうり\n'],['「ぎょぎょがぐげごご」俺もそのおーくを指さして叫ぶ…\n'],"['おいおい…\n', '「おいおい、どんなに脅され殺されても両手を羽ばたかせて空を飛ばすのは無理だ…判ってくれぁ」\n', '「おいおい」「え？」「凄ぉい」後ろの3人が驚嘆の声をあげている。\n', '「おいおい、こんなに良いのかよ？」\n']",['かちかちかちかちかち、ふーふーふー…めらめら\n']
