きらきら,おろおろ,とことこ,くすくす,ぴくぴく,ずかずか,ぱたぱた,おずおず,ぎりぎり,ちらちら,うずうず,もじもじ,きょろきょろ,ぼさぼさ,さんさん,もごもご,さばさば,にやにや,そろそろ,こくこく,ついつい,まじまじ,だらだら,すたすた,ぺこぺこ,おいおい,もやもや
['\u3000彼が甘藍のほうに向きなおると、彼女は緑の目をきらきらと輝かせていた。\n'],"['「おやじゃありませんよ。かわいそうにそちらの彼、何も知らないものだからさっきからおろおろしっぱなしじゃありませんか」\n', '\u3000ずばりと言い当てられてしまった鋼征は態度を取り繕えずにおろおろする。\n']",['\u3000圧延はぐらすをみがきながら短く答え、今日は赤い花柄の着物を着ている甘藍はとことこと彼のそばまで歩いてきて見上げながら口を開く。\n'],"['\u3000鋼征の現代っ子らしい反応に紅蜀葵はくすくすと笑う。\n', '\u3000彼が目を丸くすると、彼女はくすくす笑った。\n']",['\u3000彼女に問われた甘藍は黒い耳をぴくぴく動かしすと、鋼征のほうを見つめながら少し考えたのちこくりとうなずく。\n'],['\u3000彼らと言うか鋼征の存在に気づいた猛震となった男は、金色の瞳を興味に輝かせながらずかずかと寄って来る。\n'],['\u3000おじの圧延は濃いべーじゅの襟付きしゃつをだらしなくぱたぱたさせながら、情けない声を出す。\n'],['\u3000数秒後、おずおずと質問する。\n'],['\u3000だが、気をとりなおして猫じゃらしを軽く動かすと、彼女は反射的に飛びつこうとして、ぎりぎりのところで踏みとどまった。\n'],['\u3000甘藍はと言うと、そのような彼をちらちらと上目遣いで見てはそらすをくり返すだけで、可憐なくちびるを動かそうとはしない。\n'],['\u3000彼女は無表情なようでいて、さっきからうずうずしているのを隠しきれていなかった。\n'],['\u3000そう言って笑ったのは紅蜀葵で、甘藍自身は恥ずかしそうに頬を染めてもじもじしている。\n'],['\u3000鋼征はきょろきょろとあたりを見回して納得する。\n'],['\u3000圧延はぼさぼさ頭に手をやって苦笑したが、悪びれる様子はなかった。\n'],['\u3000鋼征が手を止めて空をあおぐと、さんさんと輝く太陽が非常にまぶしい。\n'],['\u3000彼女は口を開いたものの、声に変えずに恥ずかしそうにもごもごと口を動かす。\n'],['\u3000薫風はさばさばと割り切ったように話したが、表情には一抹の寂しさがある。\n'],['\u3000圧延はにやにやとしながら声をかける。\n'],"['「あまり知られても困るからね。そろそろおいとまするよ」\n', '「このたいみんぐで呼んだのは、そろそろ打ち明けておいたほうがいいと思ったからなんだ。その石も決して万能じゃない」\n', '「鋼征、今日はそろそろ上がれよ」\n']",['\u3000狐のような赤い瞳の女性の問いに、鋼征はごまかす発想すら思い浮かばず、無言でこくこくうなずく。\n'],"['\u3000鋼征がついつい愚痴をこぼしながら天をあおぐと、しっかりと聞いていた圧延は目を丸くする。\n', '\u3000ついつい鋼征は信じがたいという表情を作ってしまう。\n', '\u3000鋼征は彼の勢いにつられてついついうなずいてしまう。\n']",['\u3000鋼征は仰天してぺんだんとについた石を手に取り、まじまじと見つめる。\n'],['「ここは妖怪が気軽に来れる店なのさ。だらだら雑談したり、相談したりな」\n'],['\u3000彼は立ち上がってすたすたとどあまで歩いたところで振り向いて言う。\n'],['「ねえ、人間ってどうしてあんなにぺこぺこするの？」\n'],"['「おいおい、兄貴のやつ、そんなことを言っていたのかよ。息子に何をやらせているんだ」\n', '「おいおいおい」\n']",['「……つらいこと、悲しいこと、もやもやした気持ち、ためてはいけないと紅蜀葵に教えてもらった」\n']
