ぱーふか,とーねち,ぷらとー,きーむし,ぎーから,ぐりごり,さんどろ,じーむし,とーむし,ばしきー,べろちか,じーむか,どーちか,こんすた,さんのー,いらとー,おーねち,ぱーねち,ぼりすら,のーちか,とーちか
['略称：ぱーしゃ（Паша）、ぱーふか（Павка）、ぱーゔぁ（Пава）、ぱーしゅか（Пашка）\n'],"['愛称：とーねちか（）、ふりすとふぉーるしゅか（Христофорушка）\n', '愛称：あんとにーんか（Антонинка）、あんとにーのちか（Антониночка）、あんとにーぬしゅか（Антонинушка）、とーねちか（Тонечка）、にーのちか（Ниночка）\n']","['ぷらとーん（Платон）\n', '父称：ぷらとーのゔぃち（Платонович）\n', '\u3000\u3000\u3000ぷらとーのゔな（Платоновна）\n', '略称：とーしゃ（Тоша）、ぷらとーしゃ（Платоша）、とーしゅか（Тошка）\n', '愛称：ぷらとーしぇにか（Платошенька）、とーしぇにか（Тошенька）、ぷらとーぬしゅか（Платонушка）\n', '愛称：ぷらとーしぇにか（Платошенька）、とーしぇにか（Тошенька）、ぷらとーぬしゅか（Платонушка）\n']",['愛称：きーもちか（Кимочка）、えゔどきーむしゅか（Евдокимушка）\n'],['意味：げおーるぎーから派生\n'],"['ぐりごーりー／ぐりごりー（Григорий）\n', '父称：ぐりごりえゔぃち（Григорьевич）\n', '\u3000\u3000\u3000ぐりごりえゔな（Григорьевна）\n']","['\u3000\u3000\u3000息子→あれくさんどろゔぃち\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000娘→あれくさんどろゔな\n', '\u3000\u3000\u3000息子→あれくさんどろゔぃち\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000娘→あれくさんどろゔな\n', '父称：あれくさんどろゔぃち（Александрович）\n', '\u3000\u3000\u3000あれくさんどろゔな（Александровна）\n']",['愛称：ゔぁーじぇちか（Вадечка）、ゔぁーじゅしゅか（Вадюшка）、ゔぁじゅーしゃ（Вадюша）、ゔぁじーむしゅか（Вадимушка）、ゔぁじーもちか（Вадимочка）、ゔぁじーしゃ（Вадиша）\n'],['愛称：とーもちか（Томочка）、とーむしゅか（Томушка）、むーしゃ（Муся）\n'],['意味：放浪者、春の日（ばしきーる語・たたーる語由来）\n'],['愛称：いざべろちか（Изабеллочка）、いざべろにか（Изабеллонька）、いざべるしゅか（Изабеллушка）、いぞーちか（Изочка）、いずーしゅか（Изушка）、いぞーにか（Изонька）\n'],['略称：ゔぁーど（Вад）、ゔぁーじく（Вадик）、ゔぁじーむか（Вадимка）、じーま（Дима）、ゔぁーじゃ（Вадя）、ゔぁーじか（Вадька）\n'],"['愛称：りゅどーちか（Людочка）、りゅーせにか／りゅーせんか（Люсенька）、みろーちか（Милочка）、みらーしゃ（Милаша）、みーるしゅか（Милушка）\n', '愛称：あどーちか（Адочка）、あどぅーしゅか（Адушка）、いどーちか（Идочка）、いどぅーしゅか（Идушка）、どぅーしゅか（Душка）\n', '愛称：あどーちか（Адочка）、あどぅーしゅか（Адушка）、いどーちか（Идочка）、いどぅーしゅか（Идушка）、どぅーしゅか（Душка）\n', '愛称：あーどちか(Адочка)、あーれちか(Аречка)、ありーしぇんか／ありーしぇにか（Аришенька）、ありーぬしゅか（Аринушка）、ありあーどのちか（Ариадночка）、ありあーどぬしゅか（Ариаднушка）、あどーちか／あーどちか（Адочка）、らーどちか／らどーちか（Радочка）\n', '愛称：あーどちか(Адочка)、あーれちか(Аречка)、ありーしぇんか／ありーしぇにか（Аришенька）、ありーぬしゅか（Аринушка）、ありあーどのちか（Ариадночка）、ありあーどぬしゅか（Ариаднушка）、あどーちか／あーどちか（Адочка）、らーどちか／らどーちか（Радочка）\n']","['こんすたんちーん（Константин）\n', '父称：こんすたんちのゔぃち（Константинович）\n', '\u3000\u3000\u3000こんすたんちのゔな（Константиновна）\n']",['愛称：さーのちか（Саночка）、すさんのーちか？（Сусанночка）、さーにゅしゅか（Санушка）\n'],"['愛称：あいらとぅしゅか（Айратушка）、あいらとーちか（Айраточка）、あいらとーにか（Айратонька）、らとぅーしゅか（Ратушка）\n', '愛称：あいらとぅしゅか（Айратушка）、あいらとーちか（Айраточка）、あいらとーにか（Айратонька）、らとぅーしゅか（Ратушка）\n']",['愛称：おーねちか（Онечка）、しーむしゅか（Симшка）\n'],['愛称：ぱーねちか（Панечка）、ぱんとぅーしゃ（Пантуша）\n'],"['意味：戦い（すらゔ語由来）／ぼりすらーふの省略形\n', 'ぼりすらーふ／ぼりすらふ（Борислав）\n', 'ぼりすらーふ／ぼりすらふ（Борислав）\n', '父称：ぼりすらーゔぉゔぃち（Бориславович）\n', '\u3000\u3000\u3000ぼりすらーゔぉゔな（Бориславовна）\n', '愛称：ぼーれにか（Боренька）、ぼれちか（Боречка）、すらゔぉちか（Славочка）、すらーぶしゅか（Славушка）、ぼりすらーぶしゅか（Бориславушка）\n']","['愛称：のんのーちか（Нонночка）、のんぬーしゅか（Ноннушка）、のぬーしゃ（Нонуся）\n', '愛称：あんげりーぬしゅか(Ангелинушка)、りのーちか(Линочка)\n']",['愛称：りとーちか？(Риточка)\n']
