かっぷく,さくくい,だったら,からつい,ふさわし,とっぷく,がくぶる,ごろうざ,ぶりから,さんから,しばたか,かったぶ,ぐちもり,くすのさ,たらしく,まごさぶ,うとする,すること
['\u3000｜恰幅《かっぷく》がよく食道楽が趣味。\n'],"['\u3000久遠じゅりあ\u3000二つ名・ばーさくくいーん\n', '\u3000目的より戦いを楽しんだりすることがあるので、二つ名がばーさくくいーんになった。\n']",['\u3000元々は小さな所領の土豪だったらしく、武家の仕事や付き合いになれているので、いつの間にか家老のように家中の差配を任されている。\n'],"['\u3000大いなる智謀によって、夫・久遠一馬を助けていた事からついた俗称。\n', '傍から見ると、優雅に紅茶を嗜んでばかりに見えた事からついた物であると言われている。\n']",['\u3000その通称にふさわしく、彼女の残した作品はでっさん等も含めると膨大な数に及ぶ。\n'],['\u3000戦闘・工作・諜報など力量と経験は、戦闘型あんどろいどの中でもとっぷくらす。\n'],['？？（（（（がくがくぶるぶる））））\n'],['\u3000｜平手政秀《ひらてまさひで》\u3000通称・｜五郎左衛門《ごろうざえもん》\n'],['\u3000また敵側からは、その戦いぶりから「狂鬼の戦人」と呼ばれ\n'],['本作はＹＶＨさんから頂いた物になります。\n'],['\u3000｜柴田勝家《しばたかついえ》\u3000通称・｜権六《ごんろく》\n'],['\u3000 見た目は肩までのうぇーぶの掛かったぶらうんへあ。派手なお姉さんといった感じ。性格は派手好きな少しばとるまにあ。\n'],['\u3000｜水口盛里《みずぐちもりさと》\n'],['\u3000元々はあれっくすのさぽーとから、時には代理でいべんとに参加したりと、あれっくすよりも有名だったあんどろいど。\n'],['それによると。件の人物は幼少時、大変な腕白小僧であったらしく\n'],['\u3000｜織田信光《おだのぶみつ》\u3000通称・｜孫三郎《まごさぶろう》\n'],['\u3000織田に対抗するには商いの力が必要と明や南蛮商人を駿河に呼ぼうとするも失敗している。\n'],"['\u3000史実においては織田四天王になるはずが、南蛮船を見て久遠家に仕官することになった。\n', '\u3000わるがき同士で気が合うのか、信長も面白がっていて自由にすることを許されている。\n', '\u3000目的より戦いを楽しんだりすることがあるので、二つ名がばーさくくいーんになった。\n']"
