辛い
"['「なにか辛いものでも食べて、汗でもかきましょうか」\n', '\u3000そう、なにか辛いものが食べたい気分だったのだ。\n', '「この麻婆豆腐って、辛いですか？」\n', '「辛いけど、辛くないのもできるよ」\n', '「いえ、辛い方がいいんです」\n', '\u3000ただ辛いだけではなく、辛さが何種類かあって、複合的に感じる。\n', '\u3000辛い。\n', '\u3000こういう日には、やはり辛いものでも食べて盛大に汗をかくのがいい。\n', '\u3000確かに今日みたいな寒い日には、ああいう体の中から暖まる、辛いお料理がいいんですよねえ。\n', '\u3000辛いといっても尖ったような、刺さる辛さではなく、ほんのりと熱を帯びるような、優しい辛さだった。\n', '\u3000かなり、辛い。\n', '\u3000辛いというより、鼻に来る。\n', '\u3000辛いし、鼻に来るけど、おいしい。\n', '\u3000辛いものは辛く、甘いものは甘い。\n', '\u3000物珍しさはあったが、食べてみると食感は普通のこんにゃく、味の方はなんだか甘辛い味がついていた。\n', '\u3000辛い。\n', '「こういう日は、なにかさぱりとした物か辛いものが欲しいですね」\n', '\u3000どれくらい辛いんですかね、と、内心で首を捻りながら、たすったさんは無難に「一辛」を選ぶことにした。\n', '\u3000すーぷは単に辛いだけではなく、旨味もそれなりに強くて、独特の牽引力があった。\n', '\u3000辛いけど、おいしかった。\n', '\u3000真偽はわからなかったが、とにかくその甘辛い味噌だれで作った焼きそばのことをひるぜん焼そばと称するようだった。\n', '\u3000甘辛い、というのだろうか。\n', '\u3000今日のような日には、辛い物もいいかも知れない。\n', '\u3000辛いものを求めてこのお店に入ったたすったさんにしても、それで不満はない。\n', '\u3000たすったさんも辛いものはそれなりに好きなつもりだが、だからといって極端に辛いものが好きなわけではない。\n', '\u3000たすったさんも辛いものはそれなりに好きなつもりだが、だからといって極端に辛いものが好きなわけではない。\n', '\u3000辛いことは辛いが、角が立った辛さではなく、野菜の旨みに寄って刺激が押し包まれている、かなり優しい辛さだった。\n', '\u3000辛いことは辛いが、角が立った辛さではなく、野菜の旨みに寄って刺激が押し包まれている、かなり優しい辛さだった。\n', '\u3000辛いけど、けっして辛すぎず、うん、やはり日本風のかれーだ。\n', '\u3000辛いものを食べて汗をかくのには絶好の日和でもあった。\n', '\u3000いや、辛いといえば辛いのだが、どこかで経験をしたことがある、しんぷるな辛さ。\n', '\u3000いや、辛いといえば辛いのだが、どこかで経験をしたことがある、しんぷるな辛さ。\n', '\u3000深みはないにせよ辛いこと確かであり、その証拠にたすったさんの顔にはいつの間にか玉の汗が浮かんでいる。\n', '\u3000酸辣麺という料理はおそらくは辛いであろうから、冷水は必須であろうとたすったさんは判断をしたのだ。\n', '\u3000酸っぱ辛い感じがして、そのあとにじんわりと複雑な旨味も感じる。\n']"
