バタバタ,ピーピー,キラキラ,ジメジメ,ヒリヒリ,バキバキ,キョロキョロ,モヤモヤ,カチャカチャ,ガラガラ,バシバシ,カリカリ,ギリギリ,ボロボロ
"['\u3000妹はバタバタと必要以上に大きな足音をたてて、僕の部屋から飛び出していった。\n', '\u3000僕の言葉にうなずくと、妹はバタバタと大きな足音をたてて部屋から出て行った。\n', '「遅れてごめんなさいね。ちょっとバタバタしてて」\n']",['\u3000ピーピーと単調な警告音が生徒会室に響く。\n'],['\u3000僕は生徒会長を見た。新しいおもちゃを前にした子供のように瞳をキラキラさせている。\n'],['\u3000白線から外れずに移動できたり、遠くにあるゴミ箱にものを入れられた程度で願いが叶うのなら、世の中はこんなにジメジメしていない。\n'],['\u3000背筋を使って僕は机から顔をはがした。机と密着していた右側の頬が少しヒリヒリして、首のつけ根がコキコキと鳴った。\n'],['\u3000バキバキと不吉な音をたてながら炎が周囲を崩しはじめる。考えている暇はない。\n'],['\u3000杉野君はキョロキョロと室内の様子をうかがっている。すでに看護師の姿はなく、今ここには僕と杉野君しかいない。\n'],"['\u3000そうすることで、胸の高さまで浮かんできた妙なモヤモヤをまぎらわせた。\n', '\u3000そう言ってまた笑う。そうすることで、首まで上がってきたモヤモヤをまぎらわす。\n']",['「いや、ちょっとね……」僕はカチャカチャとゲームパッドを操作している動きをして見せた。「これのやりすぎで」\n'],['\u3000そんなことを考えているとガラガラと音をたて、生徒会室の扉が開かれた。\n'],['\u3000豪快に笑って背中をバシバシと数回叩かれる。かなり痛い。\n'],['\u3000どうしてそんなにカリカリしてるんだろう。\n'],['\u3000彼女は一歩前に出て人さし指を僕の鼻先にふれるギリギリまで近づけてきた。\n'],"['\u3000どこまでも怒りを爆発させるのかと思ったら、今度はボロボロと涙をこぼしはじめる。\n', '\u3000月明かりの下、今朝までは新品同様だったはずが、まるで戦地を駆けてきたみたいにボロボロになっている端末を見て思わず立ち止まる。\n']"
