シワシワ,ペラペラ,モコモコ,ドキドキ,ガチガチ,ウロウロ,ザクザク,バラバラ,ビリビリ,パカパカ,ズタズタ,ボサボサ,カツカツ,ブチブチ,ピクピク,ヨレヨレ,ゴリゴリ,ドバドバ,ヘロヘロ,バサバサ,ウトウト,ピカピカ,プツプツ,ピリピリ,フワフワ,ホッホッ,ガクガク,ヨボヨボ
['\u3000シワシワの手で優しく俺の首を撫でながら、続ける。\n'],['\u3000前脚２本に「しまき」と呼ばれる布製のサポーターのようなモノを巻かれ、背中にはゼッケンとペラペラの軽い鞍が置かれる。\n'],"['馬の冬毛は意外とモコモコ。\n', 'うなじの部分の布にモコモコがついているものもある。\n']",['だから横に並んで歩いていても全くドキドキしない。\n'],['耳を伏せて、歯をガチガチと鳴らしながら俺を追い立ててくる。\n'],['\u3000ウロウロと馬房内を歩き回る。\n'],"['\u3000そんなことを考えながらザクザクと砂に足跡を作り、歩き出す。\n', '\u3000ザクザクと地面に蹄の跡を残して、馬場の半分程を歩いたところで、おっさんが「ほーう、ほーう」と低く長い声を出して立ち止まる。\n']",['歩幅もバラバラで、まるで赤ん坊が行く宛も無くおぼつかない足取りでさ迷っているかのようである。\n'],"['\u3000その列に近付くと、ビリビリと身体に何かが走った。\n', '\u3000それはどんどん大きくなり俺の身体を押し潰し、張りつめた周りの空気がビリビリとし始める。\n']","['\u3000パカパカパカといい音を立てて、放牧地の前を通りすぎたのだから。\n', '\u3000パカパカ、と誘導されるがまま馬１頭分のスペースのある仕切りに収まる。\n']",['ズタズタに斬られそうな程の鋭い視線。\n'],"['髪の毛ボサボサだし。\n', '\u3000なるほど、それで髪の毛がボサボサなのか。\n']",['\u3000カツカツと、鉄ぴと蹄鉄が当たって音を立てる。いつもなら気にならないその音が、やけに耳についた。\n'],"['\u3000その灰色でブチブチの子馬は息も絶え絶えの俺に肉薄し、嘲笑うように「ヒィィ」とひと鳴きした。\n', '・灰色でブチブチ\n']","['\u3000しかし今、俺の目の前で数頭の子馬が耳を伏せ、鼻をピクピクさせて俺に襲いかかろうとしている。\n', '本当に怒っているときは、正面から見ると耳を見えなくなる程に伏せ、鼻をピクピクひきつらせる。そして睨んでくる。\n']","['『ヨレヨレじゃねぇか。本番だったら隣の馬にぶつかって審議だぞ審議』\n', '――榊、ヨレヨレとは失礼なヤツめ。真っ直ぐじゃないか。\n', '\u3000見れば見るほど、ヨレヨレだ。\n']",['ゴリゴリ季節が進んでいきます。\n'],['サトノクラウンとの競り合い燃え上がりました。脳汁ドバドバでした。滾る。\n'],['\u3000後ろの馬はもうヘロヘロで、ヤツの走った道を数秒遅れて通っている。\n'],['牝馬なんかは「やーん」と尻尾をバサバサして、中々挿せないことも。\n'],"['手入れ中のコクオー号は、隣に俺が入ってもさして気にした様子もなくウトウトとしているが、充分恐ろしい。\n', '\u3000その馬と交代で、俺はおっさんに曳かれて洗い場を後にした。コクオー号はやはり俺には興味を示さずにウトウトとしていた。\n']","['\u3000お腹の藁の跡も綺麗さっぱり無くなり、そこにあるのはピカピカの毛並みだ。\n', '\u3000作業着だけではない。帽子も、手袋も、靴も……全てが、ピカピカだ。\n']",['砂嵐にまじって懐かしの歌謡曲がプツプツと途切れて聴こえてくる。\n'],['\u3000振り返らずとも分かる、切りつけられるような殺気。肌がピリピリする。\n'],['下に敷いてあるのは「オガくず」と呼ばれる、フワフワの木屑。もしくは藁。\n'],['\u3000痩身の老紳士は純白のカイゼル髭を撫でながら、ホッホッと笑う。\n'],['\u3000ガクガクと関節が震える。なんて細い脚だ。油断するとポッキリと折れてしまいそうだ。\n'],['\u3000俺が１頭で驚いていると、見慣れない制服を着た爺さんがヨボヨボと近付いて来て、おっさんに話しかけた。\n']
