がったか,もたくさ,さんとこ,がしてく,ことくら,つけねば,ちらはた,こともご,するとこ,さんぷる,ずばかり,くようじ,かさねば,ばらくす,おいくさ,くらいが,らんかっ,こちから,うとする,たらねば,よろしく,ずかしく,かりもく,たたくさ,しながら,ざわつい,ちらこそ,こうもこ,ちらにや,わしのた,からこち,うところ,ほかのこ,かりがた,くださっ,けたこと,ことはた,ちらのめ,にこちら,だったら,ほったら,からもた,よたかさ,のこのた,からぼー,わしから,ことすら,からさら,ことだっ,かっぷら,ついぼー,もそうじ,ころがさ,ほやたぶ,するのさ,さんのそ,くすこと,もそうね,ころだっ,とくごつ,くっきー,からでぶ,くってか,のたかさ,がたくさ,すっかり,かすごく,うしばら,さんから,けたとこ,こうから,うるさく,ばしばら,さんのこ,ついにた,ことにこ,べたこと,すること,さらにこ,かりのこ,もただっ,さらこん,かたがつ,たかこち,からめー,じたこと,かすこと,たかこと,ついさっ,からずっ,べたかっ,ついこと,ずっきー,がみつい,しなこと,だらしな,わしのそ,ごしくだ,ちらつか,からのこ,たたかさ,ついてく,のたくさ,ひたすら,からかっ,にたくさ,とこちら,とこのた,にやつい,ねばずっ,ぶかしげ,からすい,わいこそ,するくら,かったら,ぶつとぼ,はたくさ,さっぱり,ふさわし,かったか,ぐらかす,きらめた,くったら,じところ,がたくい,からこう,わないが,うしたら,ぶつかり,かってく
1,2,1,1,2,1,1,1,1,1,1,1,1,9,3,2,1,1,9,1,11,3,2,1,8,1,3,1,1,1,1,19,1,1,2,4,1,1,1,2,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,5,5,1,1,1,1,2,1,1,1,1,2,1,23,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,3,4,1,2,1,1,1,1,1,1,1,1,1,3
