ドキドキ,バラバラ,カチャカチャ,ゴソゴソ,ギリギリ,ピリピリ,ズキズキ,クスクス
[' \u3000気を取り直したマーシアは背中の打撲した部分に薬を塗り付けた。彼女の指の心地よさによったような気分になっていたリョウはハッとした。後ろからのぞき込むようにマーシアが顔を出す。思わず顔を逸らしてしまうリョウ。まるで心臓が少年の時のようにドキドキする。\n'],[' 「今のままでは無理だ。それにあの戦力ではな。だが同じ志を持っているものに働きかけることはできるはずだ。あちこちでバラバラに戦うのではなく一つにまとまる必要がある。どのみちこのままでは、反帝国運動は各個撃破されておしまいだ。一つの組織で対抗するには帝国は大きい存在だからな。それに戦いが終わった後のことも考えなければならないだろう」\n'],['\u3000言い換えたと同時に、アリシアーナは手にしていたカップをソーサーに戻した。少し手が震えていたのだろうか、カチャカチャと音がした。\n'],[' \u3000マーシアは執務机に向かうと、引き出しの奥をゴソゴソと掻き回して一綴りの書類を取り出した。\n'],"['\u3000エディがスクリーンに相手を映し出した。そこに写った男は艦隊指令の肩章はつけているものの、その軍服は帝国軍の階級における規律ギリギリの派手さを表現したものだ。帝国建国に貢献のあった貴族だからこそ許される出で立ちと言っていい。\n', '「フリーダムはギリギリの人数で動かしていたんだ。ここがいっぱいになることは殆どなかったんだ」\n']","['\u3000彼らはエリックの部下だ。彼らの懸念は敵の侵入だろう。これだけ穴があいていれば、彼らがピリピリするのも無理はない。常に前線に立っている彼らにしてみれば警戒網に穴があいているということはいつ壊れるかわからない船に乗っているのと同じことなのだ。\n', '\u3000落ち着いた様子だが、歩み寄る彼の歩幅がいつもより広い。リョウはニコラスと向き合った。うなじのあたりがピリピリとしている。ニコラスの非友好的な雰囲気に、体が勝手に敵と判断しているのだ。\n']",['\u3000ジュリアはズキズキする頭を押さえながら、体を起こした。周りを囲む女性たちを見渡した。どの顔も絶望の表情が浮かんでいる。いったいここはどこなんだろう？\n'],[' \u3000マーシアのアドバイスに半信半疑ながら、自分の名前を打ち込んだ。その瞬間、リョウは思わずぎょっとしてのけぞった。マーシアがクスクスと笑う。そんなマーシアを恨めしげにちらりと睨む。驚いて当然ではないか。この小さな画面に美女が、しかも全裸で現れたのだ。リョウはあわてて目をそらした。\n']
