シナプス,ブースタ,コントロ,ハラワタ,コロスッ,ホログラ,ドカメラ,テクノロ,ピーキー,キーボー,コンピュー,ガラクタ,トップス
['\u3000いうなれば、個々の知識同士を繋ぐ｜発想《シナプス》に欠けているのだ。\n'],"['\u3000トマスはホバーブースターを全開にして機体を走らせた。\n', '\u3000加えて、機体後部に接続された３基の重力子機関と２基のイオンブースターが異彩を放っている。\n', '\u3000その為に理論上、大気圏内において秒速６０ｋｍ――時速２１万６０００ｋｍを叩きだす性能を有している。イオンブースターが最大限に発揮される宇宙空間においてはさらなる瞬間加速も可能だ。\n', '「エア正常、全機能正常起動を確認、イオンブースター点火」\n', '\u3000手足はブースターとなり、その身を前へと進ませる。\n', '「――イオンブースター点火」\n']","['\u3000“デルフィ”のコントロールを取り戻そうと足掻く中、少女は追いかけてくる赤炎のＭＤに驚愕していた。\n', '\u3000これから先、デルフィがどう生きるかは本人次第だが、何をするにしても暫くはＭＤから離れられないだろう。特に格闘戦を挑むことの多いリノス級はダメージコントロールの習熟が生存率に直結する。\n', '「デルフィ、現在速度を維持してくれ。細かいコントロールはこっちでやる」\n']",['\u3000ハラワタの煮えくりかえる話であり、必ず落とし前を付けさせなければならない話だ。\n'],['『コロスッ！！\u3000――いけ、スティレッグ！！』\n'],"['\u3000ホログラム投影されたデータを眺めながらトマスはぼんやりと考えた。\n', '\u3000トマスにはまったく理解できなかった代物だが、宙に投影されたホログラムを前に時折ふんふんと頷いている少女には何か意味のある物なのだろう。\n', '\u3000戦前の主流はホログラム表示のデジタル式であり、フィルム式はただでさえ少数派だった上に、生き残りをかけて機能の複雑化が進んでいたらしい。\n', '\u3000使わなくなってからトマスも長らく放置していた本だが、デルフィには新鮮なものばかりだったのだろう。膝上に載せたホログラム表示機具をスクロールする速度は驚くほど速い。\n']",['\u3000首から提げたポラロイドカメラが物珍しいが、白を基調としたパイロットスーツの耐衝撃ジェルはまだ透明で、まだ新米なのではないかとマリーは思考の中であたりをつけた。\n'],['\u3000幾つもの｜遺失技術《ロストテクノロジー》を継承し、秘匿し、強奪し、ただひたすらに地球への帰還を目指していた。\n'],['「そいつはまた尖った調整だな。いや、元からピーキーだったけどな」\n'],['\u3000ともあれ、ネルは会話の間に手続きを済ませたのか、数秒の後に忙しなくキーボード上を動いていた指がぴたりと止まった。\n'],"['\u3000応じるように、白亜の機体の周囲に鎮座するコンピュータがひとつずつ起動していく。\n', '\u3000未だ“汚染”されていないことをみるに、それらのコンピュータは都市の――現在は遺跡と化しているが――基幹システムに直結しているのだろう。\n', '\u3000かつて、木星に資材を届ける為に設置されたそれらは、現在は“汚染”されたコンピュータによって一定高度以上を飛ぶものを撃ち落とす兵器に変貌した。\n', '「勘弁してよ。ただでさえ変換機の制御コンピュータがいつ“汚染”されるか戦々恐々としてるのに」\n']","['\u3000店内の作業机。１０年間変わらず、シモンはガラクタの山に囲まれて、その場所に居た。\n', '\u3000マリーの突然の申し出にシモンは怪訝な顔をしたが、暫くガラクタの山を漁って古い型式の手持ち機器を発掘してきた。\n', '\u3000いっそこの店の掃除でもしてやろうかとトマスは考えたが、どう見ても１日やそこらで終わるガラクタの山々ではない。\n', '\u3000おそらくはきちんと分類分けをしようとした努力がガラクタの山々から微かに窺われるが、世の中結果がすべてである。\n', '「――何度かガラクタを打ち上げてみたが、１０年前の記録と比べると撃墜されるまでのタイムラグが大きくなっている」\n', '\u3000そこにはいくつかの条件と時間が書かれている。射出角や時間帯を変えて何度かガラクタを打ち上げてみたのだろう。\n']",['\u3000水素燃料エンジンが甲高い嘶きをあげ、ぐんとつんのめるような加速が一気に機体をトップスピードに乗せる。\n']
