たらだっ,ふっくら,たらはっ,すいこと,ことくら,うしてか,あはきょと,ぐちゃぐち,するとこ,ぴーから,らんくに,きちぎら,あはぐっ,ちらから,うとする,もこわく,にこびり,よろしく,むらだっ,ずかしく,げたこと,がったら,しながら,ちらもろ,くにもそ,がぶつか,こそばし,からこぽ,からこち,うところ,ほかのこ,めたはっ,うしたっ,くださっ,もただだ,けたこと,もだから,にこちら,あはぽつ,だったら,からだっ,がみつか,しなくちゃ,からこん,くらいじ,がみこん,つらかっ,にたじろ,ことだっ,いらしく,すーつか,がしぱし,ちらだっ,ぱりけら,うだから,べたがっ,くっきー,だったか,たっぷり,すっかり,すーぱー,でぶつか,あはずっ,するなよ,うとはっ,もそうだ,ぶつけた,うとすら,つらから,もしゃわー,てかぶり,たらぷり,こしくす,すっごく,おいたか,うろつい,すること,うとへら,つけてく,にたかっ,ばっかり,あはつい,ことから,ざくから,しくごつ,ついたら,おいとく,あはつけ,しないら,うしてく,しなかっ,あはぶる,のさばっ,とっくに,からずっ,べたかっ,うろちょろ,さんはき,かりあは,がたいが,がみつい,ぺっとぼ,じたぶる,しなこと,だらしな,もりだっ,ぶつかっ,びかかっ,ずかしげ,にこぴー,すくわー,ついてく,ひたすら,みりあは,ことこそ,ほっぷす,しないが,からいら,ひくつか,しげだっ,きーだっ,からこそ,かったら,のこぴー,こんぴゅー,ぱたつか,わなかっ,とろうと,きーぼー,かったか,ぐらかす,ぐったか,うとしな,ずっとこ,けたかっ,どくくす,さんだっ,わないが,うしたら,からのさ,とっくだ,かりにた,かってく,いそうだ,こしてく
1,1,1,1,1,1,1,2,2,1,2,1,3,1,8,1,1,1,1,1,1,1,16,1,1,3,1,1,1,1,1,1,1,5,1,1,1,1,1,11,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,8,3,3,5,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,8,1,1,1,3,1,3,1,1,1,1,1,1,1,18,1,1,2,1,1,1,1,38,1,5,2,1,1,1,4,4,1,1,1,1,1,1,31,1,1,2,1,1,1,1,4,5,6,12,1,11,1,4,7,3,1,2,1,1,1,1,1,2,1,2,1,5,4,2
