サングラ,ブラスタ,スタグラ,スッキリ,コントロ,ギョロギョ,スーパー,コンピュー
"['\u3000――そんな折。食材のコーナーに向かったところで、ある一組の男女とすれ違う。サングラスやマスクで素顔を隠した、あからさまに怪しい姿だ。\n', '\u3000すると、向こうの男性も何かを感じ取ったのか――サングラスをずらし、黒く凛々しい瞳で、烈騎を見据えた。\n', '\u3000そんな烈騎の背を一瞥し、サングラスの男――｜日向威流《ひゅうがたける》は、気を取り直すように歩み出す。彼の隣に立つ女性――｜志波円華《しばまどか》は、不思議そうに小首を傾げていた。\n']","['「共に、この宇宙の恒星になろう。――イグナイトブラスタァアァアァアッ！」\n', '\u3000｜先ほどの破壊光線《イグナイトブラスター》により、ヘラクロアのエネルギーも底をついてしまった。もはやレッキに、帰る術はない。\n', '\u3000同郷の異星人であり、地球人と変わらない体躯を持つ青年・レッキに自らの骸を託し、死後も彼の手足となって戦い抜いた。必殺技は「イグナイトブラスター」。\n']",['\u3000ヒロインの1人。軍の名門・獅乃咲家当主の娘であり、威流の許婚。自分に辛い顔を見せず、過酷な任務に臨み続ける威流を日々案じている。身長や年齢に反して、豊満な肢体と色香を持つトランジスタグラマー。年齢は16歳。\n'],['\u3000――その思慕の情に基づく「お仕置き」が、一通り終わった後。ルクレイテは何事もなかったかのようにスッキリとした表情を浮かべ、ドン引きしている威流の方へ向き直る。\n'],"['\u3000胸のハッチを開いて心臓部のコントロールルームに導き、彼らに肉体の主導権を明け渡せば――例え屍になろうとも、その巨大な拳を振るい続けることが出来るのだ。\n', '\u3000だが、先の戦いでヘラクロアは「変異種」に敗れ、脳を損傷。事実上の死に至り、その遺体であるこの巨体を、コントロールルームにいるレッキが操り続けているのだ。\n']",['\u3000二足歩行の雑兵とは異なる、四足歩行の体型。機械巨人族達を上回る、全長70mもの体躯。灰色の体表に、飛び出した大きな両眼。ギョロギョロと蠢き、定まらない視点。しなる長い尾に、裂けそうなほどに大きく長い顎。歯並びという概念が見えない、醜い牙。\n'],['\u3000――そんな日々が幕を開けて、しばらくの月日が経つ頃。年長の子供達を連れ、日用品の買い出しに繰り出していた烈騎は、近場のスーパーに訪れていた。\n'],"['\u3000無数のコンピュータに囲まれた、無機質な空間。その中で佇む男性……武灯竜也は誰が来るか分かっていたらしく、落ち着いた様子でモニターを眺めている。\n', '「あのバリアのエネルギー源やその威力を調査する為に新造された特殊衛星。そのコンピュータに搭載されている、バリアの威力を数値化したものだ」\n']"
