ソワソワ,クドクド,ガツガツ,クスクス,ニコニコ,ポロポロ,ブツブツ,ゲロゲロ,ゾクゾク,ワタワタ,グチャグチャ,ドキドキ,キョロキョロ,ギリギリ,ボロボロ,オズオズ,アハアハ,ガラガラ,キラキラ,ネチネチ,クネクネ,チラチラ,バラバラ,モジモジ,グイグイ
['京子はソワソワしていた。\n'],"['この後、母親に2時間近くクドクド怒られた。\n', 'この後、母親に2時間近くクドクド怒られた。\n']",['ガツガツと食べ終わった後に「あーん」を忘れていた事を思い出して少ししょげていたけど仕方ないと思う。もうカレーも無いし。\n'],"['周りからクスクスと声が聞こえる。\n', '周りからはクスクスと笑い声が聞こえてきた。\n', '金剛さんはクスクス笑っている。\n', '私は頑張ってクスクス笑いをしていますが、実際には心臓が破裂しそうですわ。\n', 'なぜクスクス笑っているんだ。\n']",['妹はニコニコ笑って気が付くとよだれが垂れている。\n'],['そして見つめているとポロポロと泣き出した。\n'],"['さっきからブツブツ言っているけど...本当にこのお兄ちゃん優しい。\n', 'さっきから下を向いてブツブツいっている。\n', '白百合さんは、もっと真っ赤になってブツブツ言っている、、まぁこれもとっても可愛いいんだけど。\n']","['おぇゲロゲロゲロゲロ、...僕は吐いた。\n', 'おぇゲロゲロゲロゲロ、...僕は吐いた。\n']",['「うん、く、らめー背中がゾクゾクして...本当に駄目だよ、黒木様」\n'],"['白百合さんは急にワタワタしだした。\n', '黒木君は何時もの私しの様にワタワタしていた。\n']",['あの時の言葉だ...私の顔は涙でグチャグチャだ...黒木くんも一緒。\n'],"['心臓はドキドキしている。\n', '「楽しいのですが、汗はかきっぱなしで、心臓はドキドキしっぱなしです。制汗剤とタオルは用意した方がよいですよ」\n', '「楽しいのですが、汗はかきっぱなしで、心臓はドキドキしっぱなしです。制汗剤とタオルは用意した方がよいですよ」\n', '心臓がドキドキして止まらない。\n', 'さっき以上にドキドキしている。\n', 'それだけで実は心臓はドキドキしていた。\n', 'だけど、これが黒木君の日常だから、ドキドキが止まらなくなっちゃうでしょう？\n', '嬉しくて、嬉しくて心臓のドキドキが止まりませんわ。\n']","['ほら、彼女はキョロキョロと不審者を探し出した。\n', '私は、周りをキョロキョロ見回した。\n', 'キョロキョロと周りを見回す。\n']","['教室には遅刻ギリギリで滑り込んだ。\n', 'やっちゃいけない一線を越えないギリギリのサービスをしてあげた。\n']","['「せっかく可愛いのにボロボロだね」\n', 'あぁーあボロボロ涙流してみっもないな。\n']","['私はオズオズと口を差し出した。\n', 'そしてオズオズと「いいの？」って、嬉しさが止まらない。\n', 'オズオズと金剛さんが聞いてきた。\n', '白百合さんはオズオズと僕の腕に手を回した。\n']","['「アハアハあはははは、嘘だ」\n', '「アハアハあはははは、嘘だ」\n']",['あの、ガラガラで良いのか？\u3000バックを引きづって眼鏡をかけている子とかに。\n'],"['凄く可愛い服、ピンクでキラキラした、うんアイドルみたい。\n', '次に靴下、そしてあのキラキラした洋服を着せてくれた。\n', '私と同じ光の無い目をしていたハズなのに今は目がキラキラ輝いている。\n']","['ただ、金剛とは違い、ネチネチ怒る。\n', '「ネチネチ言われてやる気がなくなった」\n']",['母は恐ろしい笑顔で笑いっぱなしだし、姉はクネクネしながら自分を抱きしめている。\n'],['さっきからチラチラとこっちを気にしながら話してくるし。\n'],['やっぱりバラバラにされた...虐めるんだ。\n'],['白百合さんがモジモジしだした。\n'],['「そうでは無いんですが、グイグイ来られると」\n']
