こつこつ,ぐつぐつ,がらがら,だらだら,ふかふか,ひりひり,いそいそ,ころころ,もぐもぐ,わくわく,わさわさ,すごすご,ごろごろ,ぶつぶつ,こんこん,そろそろ,がたがた,がりがり
['「こつこつにも程がある」\n'],"['じゅ……ぐつぐつ\n', 'ぐつぐつぐつぐつ\n', 'ぐつぐつぐつぐつ\n', 'ぐつぐつぐつぐつ\n', 'ぐつぐつぐつぐつ\n', '「えぇそうね。ぐつぐつに茹でて……」\n']","['がらがらがらがら……がっ\n', 'がらがらがらがら……がっ\n']",['「ほらご覧なさい。こんなだらだらと五十話もやってるから二世帯築いちゃったじゃないですか」\n'],"['「そうね。わざわざ外に出て掘るのも面倒だし、このふかふかのくっしょんで埋めましょう」\n', '\u3000魔女は暖炉の前で引っくり返ったしゃんてぃのお腹をふかふかと撫でています。\n', '「暖まった猫は普段よりふかふかだわ。あら、あしだかごちょ……上等兵ってば、さっそくごき○りを捕まえたのね」\n']",['\u3000日焼けの跡がひりひりしている魔女が魔法の鏡に問いかけます。\n'],"['\u3000今日の魔女はいそいそと忙しそう。\n', '\u3000魔女がいそいそとお出掛けの準備をしています。\n']",['\u3000魔女は着ている黒ろーぶにころころをかけています。\n'],"['「くすんくすんもぐ、くすんもぐもぐ」\n', '「もぐもぐもぐもぐ」\n', '「もぐもぐもぐもぐ」\n']",['「枠さん、枠さん、｜枠枠《わくわく》さん！\u3000……鏡さん」\n'],['「裏面にごき○りが引っ付いたんです。俺は鏡なんで手も足も出せないどころか手も足も無いのに、やつは無遠慮にわさわさ這い上がって来るし……」\n'],['「しょぼーん、すごすご」\n'],['にゃんにゃんごろごろ、うなんなごろにゃん\n'],['「鏡、さっきから何をぶつぶつ呟いてるの？\u3000そういえば、私の知り合いにあわてんぼうのさんたくろーすがいるのよ」\n'],['＼こんこん／\n'],"['「さてそろそろ殺し合いも終わって真のいけめんが決まった頃ね。さっきから鏡が見当たらないあたり、おおよそのおちは見当がついているけど、一応扉を開けましょう。さぁ、過酷な殺し合いを生き抜いた真のいけめんは誰なのかしら……！」\n', '「ただいま魔法の鏡、十分楽しんだしそろそろ帰りましょう」\n']","['\u3000なにやら今日はがたがたと音が……。\n', '\u3000新年早々、鏡ががたがたと震えています。\n']","['「そうしてついに人間は魔女の怒りを沈めるためにって生贄を寄越してきたのよ。どこから連れてきたのか知らないけど、がりがりに痩せた貧相な娘だったわ。あれに比べたらかまぼこの板だってもっと厚みがあるわよ」\n', '「がりがりの娘なんて貰ってもどうしようもないから、とりあえず美味しい乳酸菌飲料を飲ませておいたわ」\n']"
