こんもり,おろする,たらすら,おーくっ,するごぶ,げたごぶ,けたから,ばっくす,ことくら,たらきり,とってく,こんとこ,くっつい,なみずき,たってか,かっこつ,ぽっかり,もごぶり,はっきり,はらから,てくのろ,もそもさ,さんがち,うとぐっ,ぴーひょろ,うとする,するすご,ぱりおー,ぱりはっ,げたこと,しながら,もそこそ,ころのそ,たらする,からこち,うところ,けたごぶ,だったじ,くださっ,もそもご,だったら,からすっ,げたおー,がみこん,ほっこり,おいごぶ,からおー,へっぽこ,ことだっ,いらしく,こうすら,ぷるんぷる,ころがた,めたすら,さんのそ,ぱりごぶ,しとごぶ,ころだっ,さんがく,くっきー,だったか,こんだら,つけたら,かりざー,たどうし,たっぷり,すっかり,はらどき,かすがつ,たらさっ,かっぷる,だったっ,おいてく,さんから,だだだっ,けたとこ,もわかっ,うるさく,からはっ,ことがば,もそうだ,ぶつけた,もささや,べたから,さんのこ,めたとこ,めたごぶ,こうする,べたこと,どろおど,かりだっ,むずあっぷ,すること,さんがし,すくする,つけてく,がたかっ,こうごぶ,たらしく,ばっかり,からふわ,ことから,しわしと,ねばつい,もわかり,かすこと,もそもこ,しなかっ,けたおー,いがぐり,さんはき,がみつい,からおろ,からひっ,もりだっ,なようだ,もわから,がらこう,たらすご,がやたら,かったっ,にたくさ,のろいが,くらごぶ,ころから,しないが,おーくだ,ぼくのろ,おーがさ,にやつい,おーがた,しばかり,からこそ,からごぶ,するくら,けろくだ,からする,かったら,うとごぶ,ぱりこう,すくどー,さんはた,てかかっ,わなかっ,さっぱり,かったか,おーがっ,みしたか,ぐっとく,からかり,すかうと,へとだっ,どたどし,ばっちり,ぼくだっ,がばから,けたかっ,かつくね,さんだっ,きーわー,うしたら,ごぶがつ,ぶつかり,かってく,いそうだ,すごぶり
1,2,1,1,6,1,1,1,1,1,1,1,1,4,1,1,1,6,3,1,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,4,2,1,1,1,7,1,1,1,1,3,1,2,5,3,1,1,1,1,1,4,1,1,1,5,8,1,1,1,1,2,3,1,1,1,6,2,1,8,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,4,13,2,1,2,2,1,1,5,1,1,1,1,1,2,1,8,1,1,1,2,1,1,2,1,7,1,1,1,1,1,1,1,1,1,2,1,4,1,1,3,4,1,2,3,9,7,2,1,1,2,2,6,1,5,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,2
