かさかさ,にこにこ,ゆらゆら,やいやい,きらきら,ばしばし,ぼろぼろ,じめじめ,わくわく,ぎりぎり,そろそろ
"['\u3000教員がどらんを準備させようとしたその時、あしてっどはいつものかさかさ動作ですたーとした。見かけはあからさまにふらいんぐだが、僕も良く使う基本てくにっくなので問題ない。まぁ、どらんに毎回突っ込まれると言う欠点のあるてくにっくだが。\n', '\u3000あしてっどがおーぶの前の部屋で、かさかさとその場を回る露骨な乱数調整をし始めた。すると遅れていたどらんも僕達に追いついた。\n', '\u3000いまだ、かさかさ動きについていけないどらん。彼を見ていると、個別攻略すぴーどらんで意図的に消されてしまうのも納得してしまう。\n', '\u3000どらんは教師の判定に納得が言っていないようだが、彼女は数値的にずっと優等生なので仕方ないのだ。返答が遅かろうが、かさかさ動こうが、高速移動するために爆弾をしょっちゅう建物内で爆発させようが、優等生ぽいんとは稼げているので彼女はずっと優等生だ。何も問題はない。\n']","['\u3000ぽかんとするどらん。にこにこと笑うあしてっど。見つめる僕。ばぐるるっつ。その空気は一瞬、ひやっとした緊張に包まれた気がした。\n', '\u3000僕がにこにこ微笑みながらどらんをなだめるが、彼の眉間のしわは増えるばかりだ。この眉間のしわはぽりごん数が無駄に多くらぐの原因になるので、後でほぐしておかねばならないだろう。\n']",['「な、何だ貴様は！」とどらんが訪ねると、真っ黒な怪物はゆらゆらとした動作をしながら自分の名を名乗った。\n'],['「いやいやいや、きもすぎるだろその動作！\u3000しかもなんでるっつもそれできんの！？」\n'],['\u3000どらんが警戒しているが、るっつは目をきらきら輝かせながらすらいむを見ていた。これぞ、この作品ではるっつのてんぷれ行動として知られる「うわかわ」たいむである。\n'],['\u3000ずざー、ずざー、ずざーっ！\u3000ぴょんぴょんぴょんぴょんぴょんっ！\u3000びくんびくんびくんばしばしばしっ！\u3000ずざーずざーずざーっ！\u3000ぢゅえぢゅえぢゅえぢゅえ――。\n'],"['\u3000するとどらんがぼろぼろの状態でだんじょんから帰ってきた。\n', '\u3000こうもりの翼、真っ黒でぼろぼろな衣、鋭い眼光と牙、そして鋏で出来た奇怪な腕。現れた敵の姿はどう見ても人間ではないし、学校が用意した魔獣とも違う。どらんにとって、完全なるいれぎゅらーな敵であった。\n']",['\u3000僕達はだんじょんの最奥にある部屋へとたどり着いた。今までの洞穴のようなじめじめしただんじょんと違い、この部屋の壁は大理石のようなもので覆われていた。あちこちに文明を感じさせる意匠が描かれており、神聖なむーどが漂う。奥には、おーぶが飾られた大きな祭壇が目立つように置かれていた。\n'],['「何度も動画で研究したから、てんぷれは暗記しちゃってるんだ。そろそろすらいむに関する弾幕が流れるだろうから、視聴者もわくわくしてるに違いないよ」\n'],"['\u3000しゃどうしざーまんのそばにいた僕達も巻き込まれそうな気もするが、上手い事めっちゃぎりぎり爆風の届かない範囲に立っていたので事なきを得た。いやぁ、運が良かったね。\n', '\u3000あしてっどは回避体勢を取っていたためぎりぎりかわすことはできたが、どらんは敵の姿を見て大層驚いていた。\n']","['「うーん、確かにらたの言う通りですわね。そろそろ新るーとも試したいですし、今回はそっちで行きましょう」\n', '「何度も動画で研究したから、てんぷれは暗記しちゃってるんだ。そろそろすらいむに関する弾幕が流れるだろうから、視聴者もわくわくしてるに違いないよ」\n']"
