がらべり,こんもり,いじめた,たらすっ,べりすた,なみにこ,もたくさ,ぐっどた,ぜりかた,ざわめき,がしてく,からちょろ,へこみし,からぼり,ぶりざー,ころぶよ,からすた,からもさ,わたしと,くだから,とってく,たらつや,ぼりしな,ぴりうら,くっつい,とこだっ,ぱりとっ,がっつー,すったら,すかさー,するとこ,さんぷる,のここと,わいがっ,くようじ,びしばし,にやめら,ばらくす,がしゃべり,にこしな,はっきり,こくねち,くだらん,むかつい,からすー,ひやする,ついいら,からしゃっ,ふやけた,らんから,がらひそ,もそもさ,ついてか,どきする,ちらから,さんがち,めたこと,こちから,うとする,わくしな,やわかり,べりしな,うとうき,けたくさ,からとっ,よろしく,ずかしく,すっきり,しながら,もこちら,ちらこそ,ことごと,たってく,かりする,けたさー,うだとぼ,さんぐい,たかわい,しくわた,からこち,うところ,ぽっきり,するから,まじすか,さっそく,わなくちゃ,ついたか,ふってく,くださっ,けたこと,ふらつか,するきら,ばくする,がりつか,もそもご,にこちら,だったら,からだっ,ほったら,からもた,ついぐち,いそとろ,しなくちゃ,がちだっ,どかしく,さんくら,すっぱり,くっつー,しくこち,ことだっ,いらしく,にこする,にやしな,とこから,くすぐっ,わーかっ,いじめら,ずらしく,すごくい,まろうと,けっから,もこわい,のしごき,てかわい,がらくつ,うだから,ことすっ,するぱー,ころだっ,するわな,うとうろ,がしかっ,みりさー,くってか,だったか,いらする,すっげー,つけたら,からちゃら,うろつか,にこうし,すっとぼ,たっぷり,がたくさ,すっかり,はきつい,じくひそ,かっぷる,ごろいそ,だったっ,いらがさ,こそにや,おいてく,さんから,おーとく,ばきぼき,がっかり,けたとこ,こうから,ころにや,もわかっ,からにこ,だっつー,ことがば,さんにこ,きらおー,ひそめた,かりのろ,とろめり,きらさん,ちらがば,もそうだ,ぶつけた,べりする,からぽっ,からしば,めらかさ,ころばっ,しとがら,くださら,がってく,うとすら,むちがし,べたこと,するさー,もそちら,からぽろ,うとさー,かちくっ,こしする,しくちび,むかしな,さんもそ,すっごく,おいたか,うろつい,さったか,すること,しくする,わたする,からめら,つけてく,たっくさ,かたがつ,たらしく,ばっかり,からしく,いがもた,がらつい,ちびでぶ,がっちり,てくすく,がためら,さんもや,ずきする,くつもり,もわかり,そわしな,うしてく,もそもこ,ちゃかわい,しなかっ,だくこと,たったら,けってか,とっくに,こうもそ,すくらん,つーかさ,からずっ,つるぺた,がびびり,からばた,べたかっ,びりとく,ねちぐち,しとする,つやてか,しなくっ,ぷるかつ,くすてら,ちらかっ,じたぶる,こんぷり,さんがや,しなこと,だらしな,たぽけっ,かすから,なようだ,くっつけ,いそちら,ことする,ずくさー,せかけた,ちらもそ,からのこ,ついてく,とろべり,ちりかた,ぽろとこ,めちゃくちゃ,めたから,ぎらする,かったっ,からかっ,にたくさ,こともわ,ほっぺた,ころから,わいかっ,からいら,とこちら,かったど,ぶるごと,ごしてく,つるぴか,ぐってら,ぶらぶか,にやたら,きーだっ,からこそ,するくら,つかわし,いらしな,からする,かったら,かってか,ぴかつや,すくさー,たらべり,からうろ,ばしてく,さってく,てかかっ,もこうし,わなかっ,さっぱり,とろうと,ふさわし,かったか,がくぶる,べりすっ,うとしな,つらもそ,ずっとこ,ばっちり,からこう,がびくっ,くってく,ことしな,ぼくだっ,さんだっ,がしきり,ことがし,びくつい,あはつか,うしたら,じーくら,かりはっ,おーらん,ぶつかり,かってく,いらつい,いそうだ,ぐだぐた
1,1,1,1,2,1,4,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,6,1,2,10,1,1,2,1,1,1,1,1,1,2,1,1,1,7,1,1,1,12,1,1,1,1,1,1,14,1,3,33,4,1,1,3,1,1,1,2,1,1,3,9,1,8,2,6,2,1,1,10,3,1,1,1,1,1,1,9,1,1,2,1,1,3,1,1,2,1,1,1,4,5,1,6,1,1,1,1,1,2,2,1,1,1,2,1,3,1,1,4,1,1,1,1,1,13,1,5,1,1,2,1,1,5,1,23,1,2,6,1,5,1,1,4,5,1,1,2,3,3,2,4,1,1,1,1,2,2,1,1,2,1,2,1,2,1,4,1,1,1,1,6,1,1,1,4,1,1,1,1,2,1,1,2,4,1,1,1,18,1,1,1,1,1,1,2,6,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,5,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,2,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,3,1,1,2,5,1,1,1,2,1,1,6,2,1,8,2,1,3,14,5,1,1,1,1,6,2,1,1,2,1,3,1,1,1,1,4,1,2,33,1,2,1,4,1
