パッチリ,ポッコリ,サッコウ,ガッチリ,カッチリ,ハッキリ,スッキリ,コントロ,キーワー,ジタバタ,ガッカリ,スッパリ,バッチリ
['くるくるの金髪巻き毛にパッチリした紫色の猫の瞳。\n'],['\u3000あと鎧猪の毛皮で作った耳あて付きのポッコリした帽子も、なかなかに似合っていた。\n'],"['\u3000先日、うっかり髪を生やしたまま放置した街長だが、あの日は結局、サッコウ副局長の家に泊まらせてもらったらしい。\n', '\u3000ダダンの境界街が小鬼の森からの""大発生""の撃退に成功した翌日、サッコウ副局長らの遠征部隊が帰還する。\n', '\u3000この由々しき事態を、サッコウが見逃すはずもない。\n', '副局長：サッコウ（男／51才／紅尾族）\n', '\u3000射抜くような視線を向けてくる黒い肌の男は、サッコウ副局長。\n', '\u3000諌められたサッコウは、じろりと赤い目を姪に向けた。\n', '\u3000振り返ったトールは、サッコウへ真っ直ぐに視線を向けた。\n', '\u3000慌てふためく局長を横目に、冷静さをあっさり取り戻したサッコウがトールの処遇を検討し始める。\n', '\u3000局長の誘いをまたも蹴った最下級の冒険者に、サッコウが鋭く問いかける。\n', '\u3000快く承諾する局長の姿を横目で見ながら、解放を司る炎神に仕えるサッコウは最大限の利益を心中の天秤で冷徹に推し量ろうとしていた。\n', '\u3000それなりの長い付き合いから、サッコウはトールが簡単に底を割る男でないと熟知していた。\n', '\u3000そう判断したサッコウは、至急、頑丈で切れない鎖を用意することを決意した。\n', '\u3000そそくさと出ていくトールを見送ったダダンに、サッコウが何気なく尋ねた。\n']",['\u3000少女と子どもに左右からガッチリ抱きしめられたまま目覚めたトールは、大きく伸びをして天幕の入り口から空を見上げる。\n'],['\u3000スラリと背が高く、カッチリと引き締まった体は赤い革鎧に包まれている。\n'],"['「はい、ふふ、文字がハッキリ見えるって良いことですね」\n', '\u3000リッカルの体は革鎧の上からでもハッキリ分かるほど、胸部が凹んでしまっていた。\n', '\u3000この特殊な目は、わずかな光を拡大し薄暗い場所でもハッキリと見通すことができるのだ。\n', '\u3000時の流れの違いをハッキリと感じながら、老女は静かに杯を傾けた。\n', '\u3000ぶ厚めの胸当ての時はハッキリしなかった胸の形が、こちらはやや分かりやすい形で現れている。\n', '「くくく、もっとハッキリ言ってもいいぞ。餌を与えすぎた番犬ほど、使えないものはありますまい」\n', '\u3000全身は濃茶色の毛に覆われ細部はハッキリしないが、顔から飛び出した尖った角のような部分が目立っていた。\n']","['\u3000それほど店内は広くないが、明かり取りの小窓のせいで隅々までスッキリと見通せた。\n', '\u3000まだ円盾は刺さったままだが、スッキリしたように猪はいなないた。\n', '「あら？\u3000これはトールさんのおかげかしら。はい、腰の痛みまでスッキリですよ」\n', '「なんかスッキリしたな。よし、帰るか」\n']",['\u3000ムーの意外なコントロールの良さに、驚くトールであった。\n'],['\u3000どうやら探すべき状態をキーワードのように重点的に意識すれば、ある程度の絞り込み出来るようだ。\n'],['\u3000ソラが両手で捕まえていたのは、ジタバタと動く黒っぽい塊であった。\n'],['\u3000その正体が小汚い子どもであったことに、トールはガッカリした顔になる。\n'],['\u3000たちまち動きが鈍った一匹へ距離を詰めたトールは、スッパリとその頭部を斬り落とす。\n'],['「よし、バッチリだ。ムー」\n']
