メチャクチャ,ドログツ,ガッチリ,ハッキリ,スッキリ,ノーブル,ウロチョロ,コントロ,ガシャガシ,スカウト,スーパー,コンプラ,ブルンブル,バックス,ブリザー,バッチリ,トップス
['「はあ、メチャクチャやってるな。うんｋ……じゃなかった、キタノのやつ」\n'],['『アッハッハッハッアアアアアアアアアアアアアア！！\u3000みてみてリッくーん。なんかテキトウに魔力ねってみたら新しい炎熱魔法出たよー。うっかり、向こうの山が消し飛んじゃったけど、まあ、いっかー。そんなことよりマグマってドロドログツグツしててなんかキレイだねー、あのケムリもキノコみたいでおもしろーい！！\u3000もう一回やってみよー、って、あれ？\u3000リッくん何で逃げるのー？\u3000おーい！』\n'],['\u3000ガッチリと握手を交わした。\n'],['\u3000その後、俺以外の残り四人がそれぞれの攻撃を放ったが、どれもハッキリ言ってレベルが低すぎた。もはや俺を驚かせるために、申し合わせて手を抜いているんじゃないかと疑うレベルである。\n'],['\u3000奇病か何かにかかったのではないかと言うくらい、全身の鳥肌が一斉に起立して皮膚を押し上げる。フリードは今しがたスッキリした目元をこれでもかと大きく見開いて目の前のメイドエルフの顔を見た。\n'],['\u3000丁寧な口調でそう言うのは騎士団学校校長であり騎士団東方支部の支部長を務める、クライン・イグノーブルである。深く皺の刻まれた穏やかそうな笑みの初老の男だ。\n'],['\u3000俺は模擬戦の控室から一度出て、廊下をウロチョロとしていた。\n'],['「ぬ？\u3000なんやリックくん。君もこれ撃ってみたいんか？\u3000でも、かなり魔力のコントロールむずいで」\n'],['\u3000ガシャガシャガシャ←（重り約100㎏）\n'],"['\u3000そんなときに、アルクの高い魔力を見込んだ学園長から騎士団にスカウトされたのである。もし、主席で卒業できれば特別士官として本人と家族の医療費を国が全額負担してくれる福利厚生が与えられる。\n', '「ああ、聞いた話じゃコイツをスカウトするためにあの魔術師パーティ『フェアリー・ロンド』が、大枚はたいたって話だぜ」\n']",['「ああ、これはこの前暇つぶしに開発した『火筒くんスーパー・三号改』やな。内部に連続で爆発魔法を発動する付与魔法をかけた魔法石と、小さな鉛の塊がいくつも入っとる」\n'],['「なにい！！！\u3000『せ（コンプライアンス）い』だとお！！」\n'],['\u3000ブルンブルンと衝撃波を起こしそうな勢いで首を振る。\n'],['\u3000ワイトは二ヤリと笑いながら、一度バックステップをして距離をとった。\n'],['「凍てつけ、深緑の大地、第四界綴魔法『ブリザード・ロックショット』！！」\n'],"['「ヤバいですよリックさん。たった数十秒でバッチリ温まっちゃいましたよ、この二人」\n', '\u3000はい、手遅れです。もう目をつけられてます。そりゃもうバッチリ。\n']","['\u3000アンジェリカの体が一瞬にしてトップスピードまで加速した、その速度は先ほどの約三倍。宣言通り比べ物にならない速さだった。\n', '\u3000アンジェリカの体が一気に減速、停止し、そして次の瞬間反対方向にトップスピードで加速した。\n']"
