辛い
"['\u3000銅級冒険者の財布はいつだって辛い。\n', '\u3000その状態で羽が飛び出すと、正直辛いのだ。\n', '\u3000いつもは気にしていない、気にしないようにしている事実に、なんだか突然ぴんとが合ってしまう瞬間って物凄く辛いよね……。\n', '\u3000それまでここで、というのは精神的に辛いと言うか、退屈だな……。\n', '\u3000それは、私にとっても辛いことで……けれど、その内容に、惹かれる部分はない。\n', '\u3000世知辛い話だが、冒険者というのはがんがん死んでいくものだ。\n', '\u3000一生遊んで暮らせるほどの品を手に入れられることなどそれこそ滅多にないが、しかし、それが厳しくも辛い戦いの中の一つの夢として、冒険者たちを慰めているのは事実である。\n', '\u3000相当に辛いらしく、その顔は結構な絶望に満ちている。\n', '\u3000言われっぱなしというのは精神的に辛いだろう、と思って俺がそう尋ねると、りなは、\n', '\u3000間断なく襲われながらだとかなり辛いが……仕方がない。\n', '\u3000別に俺のせいじゃないだろ、と言いたいところだが、ここ最近の俺の星の巡り合わせを考えるに、そうとも言い切れないのが辛いところだ。\n', '\u3000下っ端は辛いね。\n', '\u3000それでも当時は死ぬ気で色々覚えようと頑張っていたから、辛い、とか思う暇もなかったが、今になって思い出すと、あれは今やると絶対辛いな……と思ってしまうことがないではない。\n', '\u3000それでも当時は死ぬ気で色々覚えようと頑張っていたから、辛い、とか思う暇もなかったが、今になって思い出すと、あれは今やると絶対辛いな……と思ってしまうことがないではない。\n', '「屈強な騎士であらせられるなうす近衛騎士団長閣下をはじめとした騎士の皆様方ならともかく、王女殿下にはこのような血生臭いところに長くいるのはお辛いと思うのです。出来る限り、早く馬車を引き起こすことが肝要かと思います。私でしたら、多少の魔術の心得があり、このようなときの重宝する魔術も身に着けております。お任せいただければ、ほんの数分で馬車を引き起こすことが可能です。どうぞ、お使いくださいませ」\n', '\u3000流石の俺も、あいつ変な奴、という目でちくちくと見られながら仕事をするのは耐えられないわけではないが、少し辛い。\n', '\u3000世知辛い話だが、これはもう、仕方がないとしか言いようがないだろう。\n', '\u3000それを言われると辛いところがある。\n', '\u3000楽しい思い出だが、辛い思い出にもつながっている話だから、余計に意識的には話せないようになっているのかもしれない。\n', '\u3000世知辛い話だ。\n', '\u3000辛い銅級を一緒に頑張っていたという、ある意味で戦友のような。\n', '\u3000寂しいだろうし、辛いだろうが……今は大した実感を伴って想像することは難しいな。\n', '\u3000とは言え、魔物に関する辛い記憶、みたいなものは無いようでよかった。\n', '「そう言ってくれるとありがたいな。俺は体は魔物になってしまったけど、人の心を捨てたわけじゃないし、昔からの友人にそう言う目で見られるとやっぱり辛いから……」\n', '「世の中、世知辛いのだ。ともかく、まずは手紙だ……その辺の僧侶に渡して、読まれなかった、なんてことにだけはならないようにしたい」\n', '\u3000したがって、気にしない、というか、死んだ奴のことを語るのは辛いから語らない。\n', '\u3000と思いの外、世知辛いことを言う。\n', '\u3000地方に行ってそういうのを見つけてしまった時が辛い。\n', '\u3000一年中、毎日そうしていなければならない、というのであれば辛いだろうが、週に一度か二度、客が来ればそれでいいくらいの商売をしているのだ。\n', '\u3000変な目で見られ続けるのも辛いし、そもそも｜吸血鬼《ゔぁんぱいあ》案件とは違って、知られたからと言って殺される類の情報ではない。\n', '\u3000辛い日々を、仲間たちと飲み明かして忘れようとしているのに、わざわざ古傷をえぐって見せびらかすこともない。\n', '\u3000場合によっては行かざるを得ないのが冒険者の辛いところだった。\n', '\u3000全くいないわけではないことが人間の業の深さを教えてくれているような気がして世知辛いが、とにかく少ないのは確かだ。\n', '\u3000どこから見ても世知辛い話だな。\n', '「辛い役目だったな」\n', 'あと三、四話かなと言う感じなので、辛いと言う方は来週始めあたりに纏めて読むといいかなと思います。\n', '\u3000世知辛いことだ。\n']"
