辛い
"['\u3000らびは辛い物が苦手だからますたーどを抜いてもらう。\n', '「……いや。その人が抱える寂しさや悲しさが、どのぐらい辛いのか。本当のところはその人にしかわからない。だからいけないことだと決めつけるのは間違っている」\n', '\u3000それが辛い。\n', '「……すみません、取り乱してしまって。息子の服を目にした途端、どうしても……悲しくって……。もう五年も戻らなかったんだ。受け入れてたつもりだったんですけどね……。やっぱり辛いな……」\n', '「ぶりじっとの母はあの子が幼い頃、病で亡くなっている。母親がいないからといって辛い想いはさせたくない。だから私は背一杯働いて、あの子を育ててきた」\n', '「うう……っ……。娘に嫌われてしまった事実が辛い……」\n']"
