バタバタ,トボトボ,ガチガチ,ウロウロ,ガリガリ,ポカポカ,キラキラ,ブツブツ,ポトポト,ブイブイ,ピクピク,プリプリ,ポタポタ,プルプル,ドバドバ,ジリジリ,ポリポリ,ブルブル,モジモジ,ブルンブルン,ボロボロ,モタモタ
['\u3000バタバタと突撃兵が倒れ、全滅した時に彼女はヒステリックに叫んだ。\n'],['\u3000謁見の間を出て、トボトボと歩いていると猫耳をピクピク動かしながら副官のルクリアが近づいてきた。\n'],['\u3000冬の冷たい空気と相まって、彼らは歯をガチガチと鳴らしていた。\n'],"['\u3000にゃははと笑いながらユナは俺の足元をウロウロした。屋敷の奥から、家庭教師の老婆が出てくる。\n', '\u3000早朝の校舎をウロウロする。\n']",['\u3000回復した分以上に、俺の精神をガリガリ削っていくクック少年の言葉。\n'],['\u3000俺はそんな彼女の笑顔を見ると、身体の芯がポカポカと温かくなるのを感じる。\n'],"['\u3000広大と言って過言ではない庭に、娘と二人で暮らすには広すぎる二階建ての屋敷。青色の屋根が日差しを浴びて、キラキラと光っていた。\n', '\u3000サファイアブルーのように深い青色の瞳をキラキラと輝かせる相手に、嫌だとは言えないだろう。\n', '\u3000首元にはキラキラと大粒の汗が光っていました。\n', '\u3000水面が太陽の日差しを反射してキラキラと輝いていた。その眩しさに目を細める。湖を取り囲むように生える背の低い木々が赤や黄色に色づいていて美しい。\n']",['\u3000行軍中もリュッケン将軍はブツブツとそう呟いている。\n'],['\u3000ポトポトと彼は大粒の涙を零す。\n'],['\u3000俺がまだ若くて、ブイブイ言わせていた頃の——。\n'],"['\u3000謁見の間を出て、トボトボと歩いていると猫耳をピクピク動かしながら副官のルクリアが近づいてきた。\n', '\u3000ルクリアが猫耳をピクピクさせながら顔をしかめる。\n']",['\u3000プリプリしながら、ルクリアは言う。\n'],['\u3000机にポタポタと涙が落下した。\n'],['\u3000顔面がプルプルしているのはきっと、冬の寒さのせいだ。\n'],['\u3000その甘い香りが私の神経を刺激して、脳内麻薬的なものをドバドバ分泌するのです。\n'],"['\u3000ジリジリと攻め押す歩兵たちを望遠鏡で確認しながら、俺はその瞬間を待つ。\n', '\u3000ジリジリと真綿で首を絞められるような感覚が、アリス中佐率いる本陣の兵士たちを襲った。\n']",['\u3000ポリポリと鼻の頭をかきながら、俺は言った。\n'],['\u3000下衆な会話に私は肩がブルブル震えるのを必死に抑え込みます。\n'],['\u3000レイがモジモジとした様子で、呟くように言う。\n'],['\u3000いいえ、魂がブルンブルンします！\n'],"['\u3000予想通り、数で劣る第一軍は攻め手に欠いてボロボロの状態であった。\n', '\u3000アレクセイ将軍が砲撃を受けてボロボロになったゴイアの市庁舎を見つめながら言った。\n']",['\u3000俺は四つん這いになるような形で倒れてしまって、起き上がろうとしてもバランスが取れずに、モタモタしてしまう。\n']
