たらだっ,こうらん,なみにこ,もたくさ,ざわめき,さんとこ,たらぼく,ことくら,らんくだ,ぶちのめ,あはきょと,するかっ,するとこ,わーがつ,すくこそ,もごぶり,びしばし,ばらくす,はっきり,どやごぶ,どやしゃー,らんから,うだしな,ちらから,するごと,からうら,うとする,にこびり,かちゃかち,よろしく,こそさっ,しながら,ざわつい,たってく,めちゃおー,とっぱら,うところ,するから,ぼくのこ,くださっ,ばらだっ,がらすか,だったら,ぎりのび,あはうと,ほろうだ,がりのし,しこうし,ことすら,ことだっ,こそこん,めーじと,かったじ,おずとく,あはふっ,がっぷり,さんがぼ,のしごき,ほろうは,うだから,ころだっ,あはごろ,ぎたから,だったか,くようだ,すっかり,するむち,さんから,だだだっ,くらすか,ことがば,からほろ,くについ,もそうだ,もささや,さんのこ,からしば,こぽこと,とっぷく,てかべた,のしちゅー,うろつい,すること,わないら,つけてく,ぼそうと,ばっかり,ずっとぼ,うだしね,みしめた,だっこと,すっぽり,くつもり,かすこと,しなかっ,けたおー,とっくに,からずっ,がたいが,ふるすい,がみつい,からぱー,どーぞよ,がちむち,ぶつかっ,びかかっ,からのこ,ついてく,あははっ,めちゃくちゃ,にたくさ,ほっぺた,もそうは,からこそ,からごぶ,からする,かったら,ばしてく,わなかっ,ぼくがさ,ふさわし,つかぱー,かったか,どさくさ,からぼく,ほろうと,ずっとこ,げたから,ばっちり,からこう,ぼくだっ,きくばっ,するらん,わないが,がらおー,そろから,かってく,ごほんごほ,いそうだ,からかき
1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,3,1,1,5,5,1,1,1,1,1,1,12,1,1,1,1,13,2,1,2,1,6,5,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,11,2,7,1,1,11,1,4,1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,1,40,1,1,1,4,1,1,3,1,1,2,2,4,1,2,2,1,3,1,2,1,3,2,4,1,8,2,1,1,1,1,7,1,3,5,2,8,1,2,1,6,1,1,2,1,1,2,1,1,1,1,1,1,1,7,1,1,1
