ハッキリ,ブースタ,スッキリ,コントロ,ドタバタ,ワートー,カチャカチ,トップク,ガッカリ,トップス
"['\u3000そうハッキリと口にするエリッサ。しかし、彼女の足はハルとルナリアのもとへ向かっている。\n', '\u3000カウンター越しにハルが質問するが、残された二人は曖昧に笑って気のない返事をするだけでハッキリとしなかった。\n', '\u3000普段の姿とは違ったどこかハッキリしない物言いに、ギルドマスターも懐疑的な表情になる。\n', '\u3000しかし、返ってきた言葉はハッキリとしないものであったため、再びギルドマスターは表情を曇らせる。\n']",['\u3000ハルは船から飛び降りた時と同様に爆発魔法をブースター代わりに使ってシュターツとの距離を縮める。\n'],"['\u3000ずっとモヤモヤしていた気持ちが晴れわたることとなったルナリアは、スッキリとした笑顔になっていた。\n', '「はい！\u3000……ふふっ、なんかいいですね！\u3000これまでも一緒に旅をしてきましたけど、ちゃんと両親に私の状態を報告できましたし、旅の許可ももらえました。すごく、スッキリした気分での旅なので、自然とにやけてしまいます」\n', '「あいつを倒したあと、二人の表情に大きな変化はなかった。恨んでいる相手を殺したのであれば、スッキリした表情か、もしくはそれでもまだもやもやしたやりきれない表情か――そんなどっちかだと思うが、二人の表情は一仕事終わったくらいだった」\n', '\u3000翌朝、二人は美味しい食事としっかりと休めたことでスッキリとした気持ちで起きる。\n', '「やっと、理由がわかってスッキリしました」\n', '\u3000昨晩は早めに就寝したため、二人はスッキリとした表情で一路街の東に位置する聖堂に向かっていた。\n']",['\u3000確実に魔法をコントロールしているルナリアにハルは舌を巻いている。\n'],"['\u3000扉の前に立ってノックしようとすると、中からドタバタという慌ただしく駆け回る音が聞こえてきた。\n', '\u3000中からは先ほどのようにドタバタという音は聞こえてこず、落ち着いて準備を始めた様子であるため、ハルはやれやれと肩を竦めると部屋に戻って行った。\n']",['\u3000パワートータルは亀種であるため、動き自体はゆっくりであるが、全長五メートルを超える巨体であるため、一歩一歩が大きく、ハルは必死に全力で走ることでなんとか距離をとっていた。\n'],['\u3000巨大な鎧が動いているゆえに、カチャカチャという金属音が部屋に響き渡り、どすどすと振動が床を揺らす。\n'],['\u3000それはこの冒険者ギルドの中でもトップクラスの実力を持っているＡランク冒険者だった。\n'],['\u3000思い出したようなハルの言葉に、ルナリアがガッカリした様子で肩を落とす。\n'],['\u3000ハルも気づいてはいたが、トップスピードに乗っているため、足を止めることはできない。\n']
