がったか,ふっくら,もたくさ,さんへと,けたから,へとちら,じたから,ぶちのめ,うしてか,わしたか,がらへた,のことっ,からちら,こんとこ,くらがち,するとこ,がしたか,ふさがっ,ぐらいじ,ばらくす,はっきり,ぐつもり,かさこそ,らんから,どきする,からぐら,ちらから,めたこと,するごと,うとする,ばしたか,にこびり,からどた,よろしく,がらんわい,ずかしく,しながら,もこちら,もたどた,にこのこ,からどき,がぶつか,くすさん,かりする,からこち,うところ,するから,さっそく,うしたっ,くださっ,ことはた,にこちら,とぼけた,だったら,つけたか,こうぐら,がしばら,からこん,がらぐら,ことすら,ほっこり,からこつ,にたじろ,じろぎし,かすぐら,おいぐら,ことだっ,たっつー,みしてか,こしばら,こそうと,わたしな,からがら,もそうじ,ことぐら,にやする,じりしな,するぐら,うだから,たらぶく,ころだっ,ぬくもり,てくから,だったか,こんとろ,たらじと,くようだ,びかから,うとかち,がらこち,うともた,にこうし,たっぷり,すっかり,からぶつ,がくらん,ぶりから,たらさっ,だったっ,さんから,けたとこ,くたばっ,もわかっ,するなよ,ひそめた,もそうだ,ぶつけた,びかかり,からしば,しばたた,ぐらむか,やいのやい,たからん,めたとこ,がってく,とっぷく,もそのこ,かりだっ,すっから,けたくね,すること,てかけら,つけてく,らんだっ,ばっかり,すっぱく,ぶつけら,ことから,つらのこ,がっちり,ついたら,がらぶつ,くつもり,べりもそ,げたぐら,かすこと,しなかっ,ちらつい,こしたら,がたじろ,とっくに,ついさっ,からずっ,べたかっ,うろちょろ,からひっ,もりだっ,なようだ,うとぐら,ぶつかっ,びかかっ,ずかしげ,ついてく,もこのた,ひたすら,めちゃくちゃ,ことこそ,ころから,とこちら,かりたか,しばしと,からこそ,するくら,ぱりぐら,ぎたとこ,とこうだ,からする,かったら,かってか,がらぼや,さんはた,ぼろくさ,もこうし,わなかっ,へとばら,さっぱり,らんさん,ちかけた,ふさわし,かったか,うとしな,げたとこ,みしたか,すかうと,ぶりだっ,ずっとこ,ばっちり,からこう,さんだっ,ぶつかり,かってく,いそうだ,がらにや,くすのこ
1,1,1,1,1,1,1,2,8,1,1,1,1,1,1,2,1,1,1,3,5,1,1,1,1,1,2,1,1,15,1,1,1,11,1,4,29,1,1,1,1,1,1,1,1,4,1,1,2,3,1,1,1,37,1,1,2,1,1,4,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,12,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,3,1,2,1,5,4,8,1,1,3,1,5,1,4,1,3,1,1,1,1,1,13,1,1,1,3,1,1,3,1,1,2,1,3,1,1,1,11,1,1,1,1,1,1,1,1,1,3,1,1,2,5,2,2,1,8,2,1,1,1,1,1,10,1,1,1,1,1,8,1,1,1,3,2,6,1,4,1,1,1,7,1,1,1,1,1,1,1,1,6,1,17,4,1,1
