くらすっ,なみにこ,がしてく,きくする,すいこと,がりくね,じめてか,ばっくす,ことくら,らんくだ,かったた,くだから,ぶちのめ,くいから,けたくら,さんがつ,あっぷのた,くっつい,くらこん,ぱりぼく,するとこ,がしたか,ふさがっ,にやどか,ばらくす,はっきり,らんくに,のさしと,かりくら,むくこと,くらいが,ぎりのた,かすがや,らんから,うだしな,ちらから,めたこと,くだめー,こちから,うとする,きーくら,くっきり,からとっ,よろしく,かすくら,ずかしく,ぼろだっ,しくくた,へとぶち,しながら,ざわつい,ことごと,がぶつか,しなくら,すいぱた,もそこそ,もたいが,からこち,うところ,するから,くにすた,さっそく,だってか,ぼくのこ,くらする,がつけら,くださっ,けたこと,つけてか,ばっくに,からごく,からよろ,にこちら,うようだ,だったら,つけたか,ちらもご,ばったた,じめから,びりすら,すいくら,くらいじ,いがかり,しょぼかっ,とぼくた,ことすら,さんくら,かりがつ,さくがっ,くっつか,さらにや,からさら,じたばた,もやどか,ことだっ,こそする,いらしく,からかす,ばってく,こそうと,めーじと,わくする,がらせか,がばらん,つらのた,かったじ,まろうと,するのさ,うだから,ころだっ,だったた,うじゃうじ,がしかっ,ぷすぴー,くにいら,するつい,ぎたから,だったか,こんとろ,とっぷす,くようだ,つけたら,ぐらむち,うはまじ,がらこち,つかめた,がたくさ,のたぐい,すっかり,こりうる,はきつい,わらずる,でぶつか,だったっ,おいてく,さんから,びかけた,がっかり,けたとこ,にやめた,こうから,いがばら,にこのさ,すらしな,どかわら,ことがば,するなよ,へとたど,するしな,がつくよ,もそうだ,ばしばら,ぐってく,ぶつけた,からぽっ,べたから,さんのこ,からしば,すいしな,めたとこ,がったっ,ぶようだ,がってく,こうする,かりだっ,もろくに,すっごく,おいたか,すること,わないら,しこすっ,すくする,へとぶつ,つけてく,たらしく,ばっかり,がりだっ,うだしね,ことから,しこのさ,どかかり,ついたら,たためら,こうだっ,ひっきり,くつもり,しないら,じたこと,うしてく,かすこと,もそもこ,しなかっ,めたぼく,とっくに,ついさっ,こうもそ,しとする,いがきょと,くすぴー,がしゃがし,がたいが,くいしな,こうへと,みりくら,からぱー,たかがし,しなこと,ちらへと,じめたら,もりだっ,かすから,なようだ,ぶつかっ,びかかっ,ほっぽり,ことする,からのめ,せかけた,のそこそ,からのこ,ついてく,すいから,ひたすら,がやたら,めちゃくちゃ,めたから,かったっ,げたらん,がつくだ,つけたっ,ほっぺた,ころから,がやどか,しないが,もそうは,からいら,とこちら,けたいが,からさっ,かすのこ,ぶかしげ,ころがつ,しなぱた,しばかり,くだけっ,からこそ,するくら,ぎたとこ,がしゃがみ,からする,かったら,かってか,ぱりこう,きろくら,もそうし,うしたじ,のためら,さってく,てかかっ,わなかっ,さっぱり,わーすご,ふさわし,かったか,どさくさ,ぐらかす,きらめた,がらくた,ぎたこと,うとしな,けっこう,ばっちり,からこう,でぶつけ,たかいが,けたかっ,もそうと,ぐだから,わないが,ぶつかり,かってく,いそうだ
2,6,1,1,2,1,1,1,7,1,2,1,9,3,3,1,1,3,1,1,5,2,1,1,1,10,11,1,1,1,3,1,1,1,2,2,2,1,1,77,1,1,1,19,1,2,3,2,1,130,1,2,1,2,1,2,1,1,3,12,1,11,1,1,1,2,1,3,1,2,2,3,1,3,24,1,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,3,1,1,1,1,5,1,2,1,1,1,1,1,1,1,1,2,16,4,1,2,1,1,1,2,1,21,12,1,2,3,1,1,1,2,1,1,1,1,2,1,1,2,15,2,1,5,6,1,2,1,1,2,1,2,1,17,1,1,6,1,1,1,1,1,1,3,1,3,1,1,2,1,3,3,1,2,83,1,1,3,1,11,4,4,1,1,1,1,1,4,1,1,1,3,1,2,2,2,4,17,1,11,3,1,2,1,1,1,2,1,1,1,1,1,5,2,1,12,1,6,7,1,2,2,2,6,2,1,3,2,6,2,2,2,2,2,1,1,1,3,1,4,2,1,1,1,1,2,1,1,1,2,1,20,8,1,1,16,13,3,1,7,2,1,1,1,2,8,3,1,1,36,3,1,4,4,1,9,16,5,1,1,1,1,1,1,3,1,10,6
