がったか,うらのこ,なみにこ,もたくさ,ごとどー,がしてく,こんどた,けたから,けってら,うらがく,つーこと,からしと,らんくだ,じたから,ぶりつい,ずるとこ,たらきり,がらもく,ぱりさっ,からちら,くっつい,とこだっ,たってか,さんとく,するとこ,すごしぼ,ぽっかり,もごぶり,びしばし,ぐっふっ,さんきゅー,はっきり,らんくに,むかつい,くつくよ,こつけた,からしゃっ,うだしな,ごみがら,めたこと,もたつか,とこめちゃ,まじだっ,からごそ,こんぱく,きろぐら,うとする,くつだっ,ぴーくだ,くっきり,のためそ,ごしたか,くよくー,ぶりくら,よろしく,ずかしく,てけぼり,てくなよ,すっきり,ぐらしゃら,しながら,かぽすた,ざわつい,ちらこそ,ことごと,のたどた,がぶつか,そろぱー,もそこそ,ざっくから,だってく,くらいそ,くいわな,うところ,いがする,するから,さっそく,だってか,ずたぼろ,だったじ,うしたっ,さっきく,けたこと,もだめー,じたいが,ぶりにや,ぱりにや,からもそ,さんやわ,ばっくに,からよろ,うようだ,だったら,つけたか,うらさん,ほったら,からもた,かりしな,しなくちゃ,くさがり,からこん,だぼすや,くらいじ,とってか,ことすら,ことばっ,さんどか,じたばた,からおー,ことだっ,ことぼー,にやしな,きちんとこ,むらいが,こんがら,わーかっ,ついすい,じゅーすく,かっぷりん,ぼくさん,どきわく,ぱーぷる,からじり,さんすく,まろうと,ことぐら,のしごき,するぐら,ごろから,のそうる,うだから,こりごり,ころだっ,うじゃうじ,かつもく,がしかっ,ぷすぴー,くっきー,するつい,きりだっ,だったか,ことかっ,けほわい,たらごつ,ぼくがや,しなくた,ぎたぐら,にこうし,わらずか,たっぷり,がたくさ,すっかり,はきつい,からぶつ,すーぱー,かりぐにゃ,うはばら,かっぷる,うしばら,ぶるんぶる,べたくっ,おいてく,さんから,がっかり,けたとこ,さんもく,こうから,すらこん,くらすか,さんかた,だっつー,するなよ,てくこと,ぶつから,あっぷだっ,ぼろかつ,もそうだ,びかかり,さんのこ,さんもだ,こぽこと,とっぷく,するさー,からぽろ,かりだっ,すっから,さんもそ,けってけ,むずあっぷ,うろさん,ぱかぱー,すること,むずがし,そろしく,じめにや,つけてく,こそはっ,うようじ,たらしく,するとっ,ばっかり,あはつい,ぶつけら,ことから,いそうる,ぴーどや,みしめた,ころごく,がっちり,くらぶら,ぴりつい,ついたら,たらげら,もそのた,くつもり,しないら,めちゃうし,じたこと,もそもこ,しなかっ,こしたら,からくす,たったら,けってか,とっくに,ぱらから,ついさっ,からずっ,うはする,べたかっ,つからん,ちかつか,がしゃがし,あっぷする,がたいが,くったっ,こんぷり,しなこと,もりだっ,にこうき,からひた,ぶつかっ,たかねと,びかかっ,ぱりかっ,ことする,もたつい,ぼくもろ,しゃーだっ,からのこ,ついてく,いがつけ,すいから,ひたすら,もじしな,めちゃくちゃ,きりくら,かったっ,ことこそ,からかっ,ころから,しないが,もじする,とっぷら,こうさん,にやつい,きーだっ,からこそ,するくら,ゆるとこ,たらばっ,からする,かったら,だくさん,ごみから,わなかっ,さっぱり,うらから,らんさん,ちかけた,ぺちゃくちゃ,ばりすら,ふさわし,かったか,からおど,がらくた,ぎたこと,うとしな,おどする,どしてく,たらくら,からくら,けっこう,すかうと,ぶりだっ,どたどし,ずっとこ,ばっちり,からこう,がちくら,ばしする,ことしな,ぼくだっ,とこうき,くださー,ふらつい,くさがっ,ぱっきり,くすから,さんだっ,べちゃする,わないが,うだなよ,うしたら,くただっ,かってく,いそうだ,からぼき,こしてく,げたかっ
1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,1,1,1,9,1,1,1,1,1,1,1,2,1,1,1,1,4,2,11,1,1,2,1,1,1,1,34,1,1,1,5,6,16,1,2,2,1,1,3,1,3,1,3,1,1,13,3,6,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,52,1,134,2,1,1,2,2,1,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,2,4,1,7,2,3,1,2,1,1,1,1,3,1,1,1,1,1,1,1,21,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,3,6,2,2,2,8,1,1,1,1,2,1,1,1,1,8,1,5,2,1,6,1,1,5,3,2,1,1,1,1,56,1,1,1,1,1,1,1,1,11,1,1,3,1,1,1,1,3,1,1,1,1,1,6,2,1,1,7,7,1,1,3,1,3,1,2,3,1,1,1,1,1,2,2,1,1,1,4,1,1,3,1,1,1,1,1,1,1,1,3,1,1,9,3,9,1,2,2,2,2,1,1,1,3,1,2,37,1,1,1,1,18,1,1,13,2,1,11,1,1,1,1,16,1,1,2,1,1,2,1,1,1,1,2,1,2,5,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,1,1,4,9,1,1,1
