ぐちゃぐちゃ,ぎらぎら,ぬらぬら,へとへと,ばくばく,いらいら,ごほごほ,ぎりぎり,ぴりぴり,ばたばた,ぼさぼさ,はらはら,じりじり,ごろごろ,ごたごた,そろそろ,ぼろぼろ,ぐしゃぐしゃ,がたがた,もそもそ
"[' 胸の内を支配していたのはぐちゃぐちゃになった感情。\n', ' それ程までに、僕の中にあったぐちゃぐちゃな感情は酷いものだった。\n']",[' …… その理由は、こちらにぎらぎらとした視線を送ってくる、他のぎるど職員にあった。\n'],[' ぬらぬらと顔を血が伝っていき、意識がどんどん薄くなるのが分かる。\n'],[' そしてそのせいで、迷宮から帰ってきたときはそこまで疲れていなかったにもかかわらず、現在私はへとへとだった。\n'],[' 心臓はばくばくと音をたて、私は恥ずかしさで爆発寸前だった。\n'],"[' 「お、お願いらいら……」\n', ' 「ごめんなさいらいらさん……」\n', ' しかし、ろなうどさんに師事をしたことのないらいらさんの顔からは、その僕の返答を受けてもなお、不安そうな色が消えることはなかった。\n', ' そう僕は理解し、冒険者では普通考えられない程義理堅いらいらさんの姿に、思わず頬を緩めた。\n']",[' 「がはっ、ごほごほっ！」\n'],"[' ぎりぎりの回避だった。\n', ' その時の私が、そう理解してしまうほどにお兄さんの戦いはぎりぎりだった。\n', ' 次に来た火球を、壁を蹴り宙を舞うことでぎりぎり避けながら、僕は現状をそう分析していた。\n', ' 僕は以前、ひゅどらを討伐した時、三時間の激戦のすえぎりぎりまで追い詰めていたのにもかかわらず、さーべりあが毒を負わされたことを思い出す。\n', ' 正直、超難易度魔獣はぎりぎりまで追い詰めようが、気を抜くことができない存在なのだ。\n', ' その財産を売り払ってぎりぎり足りるかどうかの罰金だ。\n']","[' ただ、僕だけに敵意を向けてきていて、肌にぴりぴりと感じる殺意に、どれ程恨まれているのかと僕は思わず口元に苦笑を浮かべる。\n', ' 轟音と肌がぴりぴりするような敵意に、僕はもう少しの所までひゅどらが迫って来ていることを理解する。\n', ' 肌がぴりぴりとする敵意を前に、これは理想の状態だと自分に言い聞かせ口を開く。\n']",[' そう考えて、私は興奮気味にべっどの上で足をばたばたと動かす。\n'],[' 現在あーみあは、髪はぼさぼさ、身なりは皺だらけの安い服という、およそ以前からは考えられない格好をしていた。\n'],[' 「まあ、こんな風にはらはらさせらるのはもうお断りなんだけどね」\n'],[' 彼らは、じりじりと僕を囲み始め、そのむさ苦しい冒険者達の姿に、僕の頭に逃走の二文字が散らつく。\n'],"[' 私は顔をだらしなく緩めながらべっどの上をごろごろ転がる。\n', ' 悶絶してごろごろ床を転がっているような音がするし、足の小指をたんすにでもぶつけてしまったのかもしれない……\n']",[' ふぇにっくす討伐の後、出てきたさまざまなごたごた。\n'],"[' 「でも今日の僕はなるせーなの連れ添いなので、もうそろそろ外で待ってますよ」\n', ' 「ふぇにっくす討伐に向けての準備があるから、もうそろそろ戻らないと……」\n', ' 「だ、だからお兄さんに言ってもうそろそろぱーてぃー共同の家を……」\n']","[' 前回の出会いの時、ぼろぼろだったので気づいていなかったが、あーみあの人格は以前とはかなり違っているらしい。\n', ' 「何でこんなぼろぼろになっているんだよ！俺たちふつうに勝てるはずだっただろうが！何でだよ！あんな役立たずがいなくなっただけで何でこんなにくえすとがこなせなくなるんだよ！あいつは最初ひゅどらに攻撃しただけで後は逃げ回っていただけじゃねえか！」\n', ' だが、そのすきるに溺れてしまい、肝心の素の動きがぼろぼろだ。\n', ' ぼろぼろと、全てが砂のように崩れていくのを。\n', ' 身体はぼろぼろで、後どれくらいで助けが来るかもわからない。\n', ' 守って貰えることに嬉しさを感じなながら、それでもぼろぼろなお兄さんの役に立てないことが私にはどうしても耐えられなかった。\n', ' ぼろぼろで、決して強いと言える実力を有していないにもかかわらず、お兄さんは必死に私を守るために戦っていた。\n', ' ……だが、そう思っていても、ここから負けることはないと確信できるほど、ふぇにっくすの状態はぼろぼろだった。\n']",[' 死の恐怖で、涙と鼻水で顔をぐしゃぐしゃにした冒険者達は、命乞いを繰り返しながら僕へと縋り付く。\n'],"[' その冒険者は心が折れたのか、へたり込んだ状態でがたがたと震えていて、しかしそんな冒険者の様子を一切気にすることなくなるせーなはその胸倉をを掴み、激しく揺らして叫んだ。\n', ' なるせーなはひゅどらへの恐怖に耐えきれず、がたがたと震えていた。\n', ' 大勢のごぶりんの前に立つ少女の全身はがたがたと震えていた。\n', ' がたがたと、まるで恐怖を抑えきれずに。\n', ' こちらを見るなるせーなは未だがたがたと震えていた。\n']",[' 「はんざむ、私はお前には何の責任もないと理解している。私の要求を今まで完璧にこなしていたお前が犯した数少ないみす。それをとがめるつもりなど私にはない。……いや、そもそもそんな余裕は私たちにはない」\n']
