ブルドー,ランクス,ヨロシク,コンゴト,ワーキャッ,スカウト,ワクテカ,クッキー,サーカス,ブリザー,バリスタ
"['\u3000この世界は基本的に人力で建設する。異世界のようにブルドーザーやクレーンなどはない。\n', '\u3000日本にあるブルドーザーやクレーンの代わりになる。\n']",['\u3000この密集陣形は、ファランクスと呼ばれている。\n'],['\u3000彼らもしゃべることはできないから、「コンゴトモヨロシク」とはいわないが、それでも俺の命令に従ってくれた。\n'],['\u3000彼らもしゃべることはできないから、「コンゴトモヨロシク」とはいわないが、それでも俺の命令に従ってくれた。\n'],['\u3000獅子であるサブナク自身には及ばなくても、コボルトやワーキャット程度ならば片手で倒せる魔物が欲しい。\n'],"['「その一環が今回のスカウトって訳か」\n', '「あの老人は魔術師だ。なかなかの魔力を秘めいている。指揮官になれなくても傭兵としてスカウトするぞ」\n', '「慣れているのでしょうか？\u3000従卒としてスカウトするのもいいかもしれません」\n']",['\u3000考察していると、横で待機しているジャンヌが、ワクテカし、目を輝かせていることに気が付く。\n'],"['\u3000クッキーを分け与えたのはイヴなのだが。\n', '\u3000イブはくすくす微笑むと、荷物からクッキーを広げる。\n', '\u3000少年はイヴの用意したクッキーを特に気に入ってくれたようで、「こんなに美味しいものを食べたのは初めてです」と破顔していた。\n', '\u3000あとで俺に食べさせようと思っていたクッキーを子供たちに与えていた。\n', '\u3000ドワーフの子供にはうっすらひげが生えているが、それでもクッキーを受け取り、食べたときの顔のなんと愛らしいことか。\n', '\u3000それにドワーフの子供たちは飢えているにも関わらず、小さなクッキーをきっちり等分すると、喧嘩することなく、皆でクッキーを分け合った。\n', '\u3000それにドワーフの子供たちは飢えているにも関わらず、小さなクッキーをきっちり等分すると、喧嘩することなく、皆でクッキーを分け合った。\n']","['\u3000ここはあえてローマ帝国のように、「パンとサーカス」のサーカスを住民に提供するのも悪くはなかった。\n', '\u3000ここはあえてローマ帝国のように、「パンとサーカス」のサーカスを住民に提供するのも悪くはなかった。\n']",['\u3000純度の高い魔力、正確な詠唱によって作られたブリザードの嵐は、一瞬でデーモンを包み込み、黒い肌を白くさせる。\n'],['\u3000その残ったゴーレムも俺の代わりにバリスタの矢を受け、破壊された。\n']
