ポコポコ,ズタズタ,ゲラゲラ,メキメキ,キラキラ,ジロジロ,ギシギシ,ドロドロ,ボソボソ,キョロキョロ,パラパラ,メソメソ,イライラ,ポリポリ,ガラガラ,パクパク,コツコツ,ゴホゴホ,ギリギリ,ボコボコ,ニヤニヤ,ボロボロ,チラチラ,ニコニコ
['\u3000少女はポコポコと、自分の頭を叩く。\n'],['\u3000泣きじゃくる少女の口からはとめどなく後悔の言葉が溢れていき、アリスの身体をズタズタに切り裂いていく。\n'],"['\u3000それを見てゲラゲラと笑っている、取り巻きと思しき痩せた二人の男。\n', '\u3000品が無く、ゲラゲラと笑う男達。\n']",['\u3000メキメキと音を立てて、真っ二つに倒れる樹木。\n'],"['\u3000見上げながら、目をキラキラとさせるティア。\n', '\u3000俺はそのキラキラと輝く瞳を、苦笑いで見つめ返す。\n', '\u3000さっきまでの言葉に反し、ティアの首でキラキラと輝くトパーズのペンダント。\n', '\u3000太陽の光を反射させ、ティアの首元で宝石みたいにキラキラと輝いていた。\n']",['\u3000男はジロジロとこちらを凝視した後、何かに気付いたように、表情をハッとさせる。\n'],['\u3000サークルの中心点が、ギシギシと音を立て始める。\n'],"['\u3000全身をドロドロに溶かした、真っ黒い生物。\n', '\u3000しかし、全身はまるで溶岩に覆われているようにドロドロで、意思疎通も出来そうにない。\n', '\u3000熊のような体躯を形作っていた黒い何かは、そのまま塩をかけられたナメクジのように、身体をドロドロと溶かしていく。\n', '\u3000体の表面がドロドロに溶けた、辛うじて熊のような形をした\n', '\u3000ドロドロとしているが、意外に中は硬いようだ。\n', '\u3000全身をゼリーのようにドロドロろさせた何かは、二つに分かれうねうねと地虫のように地面を這いつくばる。\n', '\u3000地上で見た時とは違い、既に死んでおり、身体はドロドロに溶け、腐ったチーズのような異臭を発させていた。\n']",['\u3000ボソボソと、聴こえるような聴こえないような声で、ティアは何かを呟く。\n'],"['\u3000目をキョロキョロと泳がせ、もじもじと俯向くティア。\n', '\u3000ティアは恥ずかしそうに顔を赤らめ、目線をキョロキョロと動かす。\n', '\u3000ティアの視線がキョロキョロと泳ぐ。\n', '\u3000それから照れくさそうに前髪を気にした後、キョロキョロと薄茶色の瞳を泳がせ、こちらまで近寄ってくる。\n']",['\u3000パラパラと天井から砂埃が降り、地下をぼうっと照らしていた蝋燭が、床に落ちた。\n'],['『毎日毎日罵られて殴られて……そんな生活の中、俺とその子は、互いに慰め合って暮らしていた。……赤い髪のミライって名前の女の子でな。その子は気丈に振舞ってはいたんだが、俺の前だけは、いつもメソメソ泣いていたことを、よく覚えてる』\n'],['「……正直イライラしていたのですよ。せっかくお楽しみの最中だったのに、ノックもせずに邪魔が入って。しかしまあ、半人の吸血鬼とは、虐めがいがありそうです。少しだけ、楽しくなってきました」\n'],['\u3000イリスは少し赤くなった頬をポリポリと掻く。\n'],['\u3000ガラガラと静かに窓が開いた。\n'],['\u3000口を魚みたいにパクパクさせ、驚き一色に染まった黒の瞳が、俺をつかんで離さない。\n'],"['\u3000コツコツと。\n', '\u3000コツコツと、石造りの階段を踏みしめる。\n', '\u3000イリスは顔面を蒼白にさせ喚くルーシェを睨み付けながら、こちらに向かってコツコツと地下室の絨毯を踏みしめた。\n', '「よ……酔いもある程度回ってきた時のことだ……！\u3000もう真夜中で、いつもは物音一つ立たねえ時間。けれどその日は、どこか遠くからコツコツと足音が聞こえて来たんだ！」\n']",['\u3000そのままゴホゴホと咳をして、涙で赤く染まった目線を上に動かし、思い出しながら話すように語りを始めた。\n'],['\u3000ギリギリまで引き付け、首を捻り、躱す。\n'],['「でも……凄くかっこよかった。あいつらにまた物盗んで来いって言われて……その後、その必要はないってお兄ちゃんが言って、あいつらをボコボコにやっつけて……凄く、かっこよかった」\n'],"['\u3000ガクンと大きく揺れる馬車に、こちらを振り返りニヤニヤと顔をにやける運転手の表情が歪む。\n', '\u3000その背後で、ニヤニヤと笑う２人。\n', '\u3000その姿を見て、ニヤニヤと気味の悪い笑みを浮かべる三人組。\n']","['\u3000堰を切ったように、涙がボロボロとこぼれ出す。\n', '\u3000俯いたまま、涙をボロボロと溢す。\n', '\u3000絨毯の敷かれた床に、イリスの悲しみを吐き出すように、大粒の涙がボロボロと零れだす。\n', '\u3000幻は、幻の癖に、ボロボロになって尚も塞がっていない私の傷を抉るように、そんな言葉を投げかける。\n', '\u3000ボロボロと涙をこぼし始めた私に、男達は気の毒なものを見るような目を向ける。\n']",['\u3000少年はこちらをチラチラと見つめていた。\n'],"['\u3000ニコニコと笑いながら焼き鳥を頬張るアリスに、ティアも満足そうに笑いかける。\n', '\u3000ニコニコと顔をほころばせ、アリスは串にかじりつく。\n', 'ニコニコ静画様でも、同様のものが掲載されています。\n']"
