ガチャガチ,ポッキリ,リューブラ,オートク,ピーキャッ,トップク
['\u3000視線の先の扉がガチャガチャと動き、激しく揺れ、吹き飛び、そこから顔を見せたのは、間違いなくベアトリスだ。\n'],['\u3000そうして現れた刀身は、真ん中あたりから見事なまでにポッキリと折れていた。\n'],"['\u3000ならば互いに交流は必要だろうとのことで、王国と接している土地を持つリューブラント侯爵家の者が時折王国を訪れていた……と、アレンは聞いている。\n', '「えっと……確か、リューブラント侯爵家のアンリエット様、でしたよね……？」\n', '「さて、まあ、とりあえず……彼女はリーズが言った通り、リューブラント侯爵家のアンリエットなわけだけど……もう少し詳しい説明はいる？」\n', '「……それは、リューブラント侯爵家の人間としての質問、ってことでいいのかな？」\n', '\u3000リューブラント侯爵家の人間でなくとも、王国側の人間が堂々と帝国に足を踏み入れているとなれば、気になるのは当然と言えば当然だ。\n', '「……カーティスです。――カーティス・リューブラントと言います」\n', '「リューブラント……？」\n', '「あの……リューブラントと言うことは……」\n', '\u3000――ヴィクトゥル帝国リューブラント侯爵領ラウルス。\n', '\u3000ヴィクトゥル帝国リューブラント侯爵家が第一子――アンリエット・リューブラント。\n', '\u3000ヴィクトゥル帝国リューブラント侯爵家が第一子――アンリエット・リューブラント。\n', '「分かってるですよ。それを許せば、さすがにアンリエットの、ひいてはリューブラント侯爵家の名が貶められかねない、って話ですよね。耳にタコが出来ちまうほど聞いてんですから、今更忘れるわけがねえです」\n', '\u3000彼女――アンリエット・リューブラント。\n', '\u3000リューブラント侯爵家の正当な後継者であり、だが扱い的には自分達に近い。\n']","['\u3000聖剣オートクレール。\n', '\u3000アキラの右手に力がこもり、オートクレールの刀身を蒼い雷が纏う。\n']","['\u3000――｜模倣《コピーキャット》：インビジブル。\n', '\u3000――｜模倣《コピーキャット》：クレアボヤンス。\n', '\u3000――｜模倣《コピーキャット》：インビジブル。\n']",['\u3000しかも冒険者としてのランクは６でレベルも６と、中堅の中でも一応トップクラスである。\n']
