ズタボロ,ガサゴソ,ブーメラ,ザースタ,ガッチリ,コントロ,サンプル,ガチムチ,カップル,スーパー,ジタバタ,トップク,トロベリ,バッチリ,ビシバシ,ヒーカッ
['\u3000スズメたちはズタボロにされた仲間を見て、悲しんでいる様子だった。\n'],['\u3000ガサゴソと中を弄り、取り出したのは竜の実である。\n'],['\u3000完全なるブーメランだと気づき、セーラは押し黙るしかなかった。\n'],['\u3000腰に差したショートソードに｜皮装備《レザースタイル》。所謂冒険者風の格好であった。\n'],['\u3000父親の方は背は低いがガッチリと鍛え上げた身体をしていた。\n'],['\u3000力を受け流し、時には抑え、竜の動きをコントロールする。\n'],['\u3000書状にはサンプルとして、ピアスやネックレスが添えられていた。\n'],['\u3000見た目はガチムチ、趣味は乙女。\n'],"['\u3000店外に置かれたテーブルでは、カップルや女同士で食事を楽しんでいた。\n', '「はいはいいらっしゃい。おや若いカップルのお客さんとは珍しい。……どっこいしょ。それじゃあ見ていくかいねぇ」\n', '「いらっしゃい！\u3000そこのカップルさん、おひとつどうだい？」\n']",['「はい！\u3000例のドルト殿の考案した乗り方、ドルト流スーパーライディング術もしっかりマスターしておきますねっ！」\n'],"['\u3000ジタバタと脚をバタつかせて暴れる子鹿だったが、次第にそれは弱々しくなり、小刻みに動くだけとなった。\n', '\u3000ジタバタと鳴いた暴れるカラスだが、レノに噛み付かれ動けない。\n', '\u3000ジタバタと暴れるレノから、竜の実を遠ざける。\n', '\u3000ジタバタと転がり回る老人竜師を、レビルは冷たく見下ろす。\n']",['\u3000日頃の行いに難はあるが、間違いなく現竜騎士団の中ではトップクラスの実力者である。\n'],['「あ、終わったらデザートにこの、デラックスストロベリーパンケーキを一つお願いしまーす」\n'],"['「バッチリよ。ね、ローラ」\n', '「バッチリよ。さぁ撒いていきましょう」\n']",['「まぁよいでしょう。ゲームにも飽きてきたころです。私がビシバシとしごいて差し上げましょう」\n'],"['テーブル上に置いたコーヒーカップに口をつけ、ホウと息を吐いた。\n', 'テーブルに置かれていたコーヒーカップは、既に冷たくなっていた。\n', '\u3000ガタンと、勢いよく机に叩きつけられたコーヒーカップが零れた。\n', '\u3000話し終えたドルトは、ゆっくりとコーヒーカップに口をつける。\n', '\u3000手にはコーヒーカップを二つ、持っている。\n', '\u3000所在無く目をキョロキョロとさせるドルトに、ミレーナはコーヒーカップを差し出した。\n', '\u3000ミレーナは飲み干したコーヒーカップに新しく注ぎ入れると、ドルトへと差し出す。\n']"
