辛い
"['「おぬしは貴重なのじゃよ、くとー殿。金に辛いが執着するでもなく、他の欲に目がくらむでもない。人助けにこだわり過ぎるきらいはあるが、それだとて己で全てを賄えると思っているわけでもない」\n', '『辛いから顔を合わせたくねぇ、って事も、世の中にはあるもんさね』\n']"
