コンコン,ガチガチ,ホクホク,サラサラ,ネチネチ,サクサク,キラキラ,ビシビシ,ケタケタ,ウヨウヨ,モヤモヤ,パタパタ,ニヤニヤ,ピリピリ,ボロボロ,ニコニコ,クスクス
"['\u3000『コンコン』とノックをすると、返事を聞かずに扉を開ける。\n', '\u3000コンコン\n']",['\u3000その反面、ライラットさんとジョーランさんは、ガチガチに緊張してるし。\n'],['\u3000ナタリアさんも便利な調理器具を抱いてホクホク顔。\n'],"['\u3000俺は、起きてしまわないように、デリラちゃんのサラサラの髪の毛をゆっくり、撫でてみた。\n', '\u3000満足するまでそのサラサラな青い髪の毛を撫でると、俺はデリラちゃんを抱き上げた。\n']",['「そうなんです。それはもう、ネチネチと……。あ、それでですね、もし、調査が良好に終わって、建国となりましたら、私たち商会の拠点を置かせてもらっても構いませんか？」\n'],['「うん。よかったね。確かに、サクサクしてて美味しいね」\n'],"['\u3000俺の勇者になってからの話を、少年のようなキラキラした目で、まるで物語でも聞くようにいつもせがんできてたっけな。\n', '\u3000でも彼は俺の方を向いて、キラキラとした、まるであの時のような目で俺を見てる。\n', '\u3000そんな中、大人たちに混ざって子供たちが憧れのキラキラした眼差しで四人を見ていることだろう。\n', '\u3000エルシーは目をキラキラさせて、二つ返事だし。\n', '『そうね。小さな女の子。見ない種族ね。青い髪赤い瞳。右側のこめかみから赤くてキラキラした短い角が生えてる可愛い子よ』\n']",['\u3000自分の足で地面を踏むと、緑の香りと共に、魔獣の気配がビシビシ伝わってくるわ。\n'],['\u3000エルシーは俺を指差して、イライザさん、マレンさんとケタケタ笑ってるし。\n'],['「それは俺じゃない。ほら、気配を感じないか？\u3000魔獣がウヨウヨ湧いてきたぞ。その剣やるから、なんとか生き延びるんだな。あの国に捨てられたからって、他の国まで連れて行くつもりはないんだ。逆恨みでもして、また来られちゃめんどくさいからな。後は知らんよ、勝手にしてくれ」\n'],['「うん。よかったよ。俺はデリラちゃんのおかげで、モヤモヤしてた気持ちもすっきりできたんだし。デリラちゃんも会いたがってるし」\n'],['\u3000パタパタと風呂場に入っていくナタリアさん。\n'],"['\u3000ニヤニヤしながら、エルシーが口を挟んでくる。\n', '\u3000そんな二人を、ニヤニヤと嬉しそうに見てた時だよ。\n', '\u3000エルシーは、俺の考え読んでるもんだから、さっきからニヤニヤしてるし。\n', '\u3000ニヤニヤしてるエルシー。\n']","['「はい。それまでは、あたしもお母さんも、なんだかピリピリしていて。デリラにも伝わっていたんでしょうね……」\n', '\u3000その上、魔獣の襲来を恐れてピリピリしてたとしたら。\n']",['\u3000ボロボロになりながら、なんとか抑え込んでる。\n'],['\u3000終始ニコニコしてるイライザさん。\n'],"['\u3000ジェミリオさんは、口元に手を当ててクスクス笑ってるよ。\n', '\u3000ナタリアさんも、俺の横でクスクス笑ってるけどさ。\n', '\u3000エルシーはクスクスと笑ってるし。\n']"
