ドシンドシ,プルンプル,ノコギリ,プラトー,トップク,ランクダ,バッチリ,ジリスク
['\u3000ドシンドシンと地鳴りがして、何かが近づいてくる。\n'],['\u3000露出されたユーリの大きな胸がプルンプルンと震える。\n'],"['「後は水はこのくらいで、融解液はこのくらいか、後ノコギリがいるな……えーとギリギリ足りるか……な？」\n', '\u3000蜘蛛の部分の背中をゴリゴリとノコギリで切り裂き、\n', '\u3000キングスライムをノコギリで切って魔石を取り出せないので、\n']","['『突然いなくなってしまい申し訳ありません。しかし、今のあなたについていくことは、私には無理です。冷静に自分を見つめなおして、何故マチルダが死んだのか、今のパーティーの問題は何なのか、しっかりと考えてください。私では、直接あなたに忠告できないので、卑怯だとは思いますが、手紙で伝えさせていただきます。以前のあなたのように、強い勇者に戻る事を願っています。  メアリー・プラトーより』\n', '\u3000回復魔道士のメアリー・プラトーは苦笑いをしていた。\n']","['\u3000しかし、メアリーとマチルダもトップクラスの実力者だ。\n', '\u3000Aランクの冒険者の実力は、数多いる冒険者達の中でも、間違いなくトップクラスだった。\n']","['「魔物の強さはあまり関係ないのですが、余程運の良い者以外はGランクで強い魔物を獲得できないので、結果低ランクダンジョンの魔物はランクが低くなるのです」\n', '\u3000Sランクダンジョンの下層まで行っていたが、やはり苦戦していた。\n', '\u3000Sランクダンジョンの階の数は、全部で20〜25階くらいだ。\n', '\u3000Sランクダンジョン中層十階。\n', '\u3000現存しているエンシェントドラゴンは全て、SSSランクダンジョンである、｜龍王山《りゅうおうざん》のダンジョンにいると言われている。\n', '\u3000それはSSSランクダンジョンの攻略である。\n', '\u3000この世界にはSSSランクダンジョンが五つあり、\n', '\u3000SSSランクダンジョン のマスターは魔王と呼ばれ恐れられていた。\n', '\u3000現在SSSランクダンジョンは他のSSSランクダンジョンと小競り合いをしているらしく、\n', '\u3000現在SSSランクダンジョンは他のSSSランクダンジョンと小競り合いをしているらしく、\n', '\u3000Sランクダンジョンの中でも実力が上の方とされているダンジョンには、SSランクに近いほどの強さを持った魔物がいると言われていた。\n', '「そうなのですね……ただ累計の半分と言っても、Sランクダンジョンからすればそれほど、多いDP数ではないのです。\n', '\u3000基本的にダンジョンは見つかりにくい場所にあるので、Sランクダンジョンが、わざわざ探してまで低ランクダンジョンに攻撃することはないのですが、このダンジョンは分かりやすい位置にあるのです。\n', '\u3000基本的にダンジョンは見つかりにくい場所にあるので、Sランクダンジョンが、わざわざ探してまで低ランクダンジョンに攻撃することはないのですが、このダンジョンは分かりやすい位置にあるのです。\n']","['「バッチリなのじゃ。行って来るのじゃ」\n', '\u3000リックはユーリの胸をバッチリと見てしまった。\n']","['\u3000完成したのは、ワイバーン、バジリスク、リッチ、ゴブリンキング、キングスライムが完成した。\n', '\u30002500DPを使って、ワイバーン、バジリスクを合成した。\n']"
