ヒラヒラ,トボトボ,ペラペラ,グチャグチャ,ドキドキ,キラキラ,ギシギシ,ピクピク,ヒソヒソ,ガタガタ,ギリギリ,ニヤニヤ,ボロボロ,カチカチ
['\u3000ニコラは不審げな表情でサテラを見つめていると、彼女は視線に気づいたのか、手をヒラヒラと振る。ニコラは嫌な予感が全身を包むのを感じた。\n'],['\u3000アリスは肩を落として、トボトボと歩く。だがすぐに元気を取り戻したのか、顔を上げた。\n'],"['\u3000奴隷商人はオークションの開催場所をペラペラと話す。その顔には苦痛から解放された喜びと、情報を漏らしたことに対する恐怖が入り交じっていた。\n', '「で、計画をペラペラ話すってことは、あんたは俺に勝てるつもりというわけだ」\n']","['「そうだぜ、エルフの姫様。今日はその顔をグチャグチャにしてやるからな。覚悟しろよ」\n', '「あんたのその顔をグチャグチャにしてやりたかったんだけど仕方ないね。姫に生んでくれた両親に感謝するんだね」\n']",['\u3000そんなやりとりがあり、シャノアの街へと訪れていた。だが隣にアリスの姿はない。彼女曰く、デートは待ち合わせのドキドキがあるからこそ楽しさが増すのだそうだ。\n'],['\u3000サテラは何かを思い出すように瞳を閉じる。彼女の漆黒の髪が陽光に照らされてキラキラと輝いていた。\n'],['\u3000若い男はジェシカの腕を掴むと、関節の可動域を超えた方向にねじ曲げる。耐えられない関節がギシギシと悲鳴を上げ、耐えられずにへし折れる。ジェシカはあまりの激痛に耐えられず、苦痛の声と、目尻から涙を漏らした。\n'],['\u3000睾丸を潰された優男が激痛に絶叫する。体を痙攣させ、ピクピクと動く様は、既に戦える状態ではなかった。\n'],['「通りすがる人にヒソヒソ話をされることが多いと思っていたが、それはまさか！」\n'],"['\u3000これから先も殴られ続けると思ったのか、三人の男子エルフは歯をガタガタと鳴らして震え始めた。\n', '\u3000一組の生徒たちは逃げようとするが、オーク女を除いて、誰もが震えて動けない。部屋の至る所からガタガタと歯が鳴る音が聞こえてきた。\n', '\u3000突如シュラの身体を悪寒が支配する。まるで獅子に睨まれた蛙のように、全身がガタガタと震えだし、歯はカチカチと五月蠅い音色を奏でる。\n', '\u3000ニコラはそれを証明するように、近くに転がる気絶した賊の男を蹴りつける。男が血を吐いて転がる様を見て、少年はガタガタと歯を震わせた。\n']","['\u3000ニコラが不利益になる可能性が少しでもあると、ゼペットの頭にそのことが過ぎり、彼は行動するのを躊躇する。命を賭けてまでギリギリのラインを探ろうとは、ゼペットもしないため、この命令の抜け穴を見つけることは不可能に近かった。\n', '\u3000仮面女が大男の打撃をギリギリで躱し続けた結果、スタミナが切れたのか男は息を荒げ始めた。その様子を見て、彼女はとうとう攻撃動作へと移る。\n', '「ジェイさん？\u3000確か私たちと同じで、出場者決定ギリギリにランキング七位に昇格した人ですね。知り合いなんですか？」\n']","['\u3000ニコラは悪巧みを思いついた子供のようにニヤニヤと笑う。髭面の男はゴクリと息を吞んだ。\n', '\u3000ジェシカが少しでも情報を集めようと訊ねる。老婆は黙ったままだが、若い男は楽しそうにニヤニヤと笑う。\n', '\u3000ニコラがニヤニヤと笑っていると、アリスは話についていけないのか、疑問の表情を浮かべていた。\n']","['「はい。最初はガイコツさんたちにボロボロにされてしまいますし、食料がないからモンスターを食べないといけなくて大変で！\u3000知ってますか、ガイコツ将軍さんの骨って茹でると食べられるんですよ」\n', '\u3000オーク女が試合で蹴りを使う場面は、相手がボロボロになり、反撃できない状態で使用するくらいで、攻撃の主軸は拳による連打がほとんどだった。\n', '\u3000白銀の騎士はボロボロになりながら剣を支えに立ち上がる。瞳からは涙が溢れ、乾いた大地を濡らしていた。\n', '「分かりません。ただ魔王との戦いで闘気の大半を奪われてしまい、ボロボロになったと聞きます」\n', '\u3000一方、弟のニコラは顔こそ整っているが、死んだ魚のような生気のない瞳と無精髭、それにボロボロの胴着姿のせいで、折角の容姿が台無しになっていた。\n']",['\u3000突如シュラの身体を悪寒が支配する。まるで獅子に睨まれた蛙のように、全身がガタガタと震えだし、歯はカチカチと五月蠅い音色を奏でる。\n']
