めたじー,ちらこち,けたぱー,ふっくら,らんどや,もたくさ,けたから,ぶりざー,ごとすっ,かったた,くだから,たらきり,からめちゃ,のしかっ,がらこそ,くっつい,たかもだ,たらぱー,かっこつ,しゃっふる,にこしな,さんきゅー,はっきり,くらいが,らんから,へとらん,ちらから,がばさば,ぱらめー,ちらもた,うとする,のこぎり,むずする,よろしく,ずかしく,がつけた,らんどか,うきしな,すっきり,こそさっ,しながら,もこちら,ざわつい,ちらこそ,にこのこ,ことごと,がぶつか,たってく,うところ,いがする,らんのし,するから,さっそく,つらがば,わーあっぷ,けたこと,からよろ,にこちら,だったら,とぼくた,ことすら,ほっこり,すっぱり,じたばた,ふるする,ことだっ,ぴーする,いらしく,しなとこ,くすぐっ,さんすご,ぶるから,しなくだ,かったじ,のろけっ,ぼくもにゃ,がみすっ,とったら,こんちく,こんさー,ころだっ,かさばら,くっきー,ぶらぼー,だったか,らんのさ,ついたぶ,たっぷり,がたくさ,からぶつ,らんたっ,ぶるんぶる,たったた,さんから,がっかり,ころにや,もわかっ,たぷんたぷ,ごそうと,うるふや,むくじゃら,もそうだ,びかかり,からぽっ,さくてく,らんぷか,さばさっ,すっごく,おいたか,すること,わないら,ぼくのし,がらしゃっ,つけてく,たらしく,かっさば,ばっかり,がっちり,ぱりすご,ついたら,すっぽり,ごくかっ,くつもり,じたこと,しなかっ,はらする,とっくに,らんさー,するとぼ,うろちょろ,あっぷする,がみつい,しくきら,もりだっ,なようだ,くっつけ,びかかっ,もわから,ついてく,ひたすら,がやたら,もじしな,めちゃくちゃ,かったっ,こうくい,ほっぺた,ころから,とこちら,からさっ,らんこそ,にやたら,からこそ,するくら,かったら,のしがみ,だくさん,まごぶり,らんぱー,はたくさ,わなかっ,らんしな,らんさん,ふさわし,かったか,がくぶる,きらめた,うとしな,ぶるだっ,からひょこ,けっこう,すかうと,げたから,ばっちり,からこう,ことにや,もそもだ,くださー,ことがた,わないが,すーぷか,かつくだ,かってく,からかき,まじむか,そろのし
1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,3,1,1,1,3,1,4,6,1,5,2,1,1,1,1,14,1,1,8,3,1,3,2,1,1,34,1,1,2,1,1,1,1,1,1,1,2,1,1,1,3,2,1,5,1,3,1,1,1,1,4,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,5,1,1,5,3,1,3,3,1,1,1,1,1,1,1,1,1,5,1,1,1,2,2,1,1,15,1,1,1,1,2,1,2,3,1,1,2,1,3,1,3,1,3,3,1,3,1,1,1,2,1,3,1,1,6,3,1,1,18,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,6,1,158,1,12,1,1,2,1,1,6,3,1,2,1,1,1,3,1,2,1,1,4,1,1,1
