ランカラ,ノタウロ,ムシャムシ,モロコシ,スカイラ,ケッコン,ビシバシ
['\u3000床に落ちた柄が階段まで転がり、カランカランと音を立てて落ちて行く。\n'],"['\u3000それに最初の頃にエイス達の近くでミノタウロスに襲われていたのも、エイスが本物か確かめるための偽装だった。\n', '\u3000あのミノタウロスは、ネルフィが自分の魔術で召喚したものである。\n', '「しかし今のはミノタウロスだったが、よく現れるのか？」\n', '\u3000ミノタウロス――ドラゴン程ではないが、相当に凶悪な魔物だ。\n', '\u3000そしてミノタウロスに襲われ、尻もちをついて恐怖の表情を浮かべているのは――\n', '\u3000ミノタウロスの体が、大きく水平に吹き飛んで行く。\n']","['\u3000ムシャムシャムシャムシャ。\n', '\u3000ムシャムシャムシャムシャ。\n']","['\u3000リーリエが串に刺したトウモロコシをクルルに見せている。\n', '\u3000クルルは緑色の小さな炎を吐き、リーリエが持っているトウモロコシを焼いた。\n', '\u3000任せておけ、と言わんばかりに胸を反らすと、クルルはユーリエのトウモロコシも焼いてあげていた。\n', '「うんわたしもトウモロコシは好きだよ～甘いから。クルルに焼いてもらうと、普通より美味しい気がするし」\n']","['「いや、御爺様はスカイラの｜守護紋《エンブレム》は持っていないが……」\n', '\u3000自由と風の神スカイラ。\n', '\u3000自由と風の神スカイラ。\n', '\u3000俺は自由と風の神スカイラの魔術で軽く宙に浮く。\n', '\u3000リーリエが自由と風の神スカイラの｜風纏《ウィンドコート》を発動する。\n', '\u3000この｜風纏《ウィンドコート》の存在により、スカイラの｜守護紋《エンブレム》は、魔術師であっても戦士や騎士に近い近接戦闘の能力を享受し得る｜守護紋《エンブレム》だと知られている。\n', '\u3000リーリエは自由と風の神スカイラの｜守護紋《エンブレム》の魔術を唱える。\n', '\u3000自由と風の神スカイラの高速移動、飛行用の魔術だ。\n', '\u3000彼等もフリットが自由と風の神スカイラの｜守護紋《エンブレム》を持っていたのだ。\n', '\u3000自由と風の神スカイラの風の魔術が、フリットの得意とするところである。\n', '\u3000俺が発動させたのは、自由と風の神スカイラと怒りと炎の神イーブリスの｜守護紋《エンブレム》の力を動員した爆裂の魔術だ。更にそれを秩序と光の主神レイムレシスの魔術｜全増幅《マイティブースト》で増幅しておいた。\n', '\u3000風を操る魔術は、自由と風の神スカイラの力。\n', '\u3000スカイラの｜守護紋《エンブレム》を持っているのはリーリエの方だ。\n', '\u3000治癒術師だったエイミー姉さんの血を引く二人は、治癒術を担う愛と水の神アルアーシアの｜守護紋《エンブレム》こそ共通で持っているが、他のものはそれぞれ違う。妹のユーリエの方はスカイラの｜守護紋《エンブレム》は持っていないのだ。\n', '「ええと、わたしは――愛と水の神アルアーシア、自由と風の神スカイラ、秩序と光の主神レイムレシスです」\n', '\u3000渾身の力で放った雷撃を帯びた竜巻は、閃きと雷の神ライナロックと自由と風の神スカイラの魔術を掛け合わせたものだ。\n', '\u3000俺は自由と風の神スカイラの魔術で宙に浮く。\n', '\u3000空を飛ぶ魔術は、自由と風の神スカイラの｜守護紋《エンブレム》があれば扱えるが、ユーリエはそれを持たないのだ。\n', '\u3000そう言い置いて手綱を離すと、俺は自由と風の神スカイラの魔術による高速移動で子供達を追い抜き、声のした方に迫る。そこには、人だかりができていた。\n', '\u3000そう言い置くと、自由と風の神スカイラの魔術｜風纏《ウィンドコート》で空に舞う。\n', '\u3000自由と風の神スカイラの高速移動用魔術である【｜風纏《ウィンドコート》】。\n', '\u3000自由と風の神スカイラの魔術、｜風纏《ウィンドコート》。\n']",['「エイスくんがお姫様とケッコンするって事は、お姫様がわたし達の新しいお母さんになるのかな～？\u3000わたし達もお城に住むの～？」\n'],['「まあ今までの行いを悔い改めて、一兵卒からやり直しなさい。私がビシバシしごいてやるから。いいわね！」\n']
