きらきら,しとしと,ぬけぬけ,ぶつぶつ,ぴくぴく,ぽりぽり,がちがち,くっくっ,ぷりぷり,じわじわ,もじもじ,ぷるぷる,とぼとぼ,うとうと,ばたばた,ぶいぶい,ぶるんぶるん,じりじり,そろそろ,うるうる,ぼろぼろ,ぶるぶる,もたもた,ぽかぽか,ぽとぽと,がりがり,ぽたぽた,うろうろ,おいおい,どばどば
"['\u3000広大と言って過言ではない庭に、娘と二人で暮らすには広すぎる二階建ての屋敷。青色の屋根が日差しを浴びて、きらきらと光っていた。\n', '\u3000さふぁいあぶるーのように深い青色の瞳をきらきらと輝かせる相手に、嫌だとは言えないだろう。\n', '\u3000首元にはきらきらと大粒の汗が光っていました。\n', '\u3000水面が太陽の日差しを反射してきらきらと輝いていた。その眩しさに目を細める。湖を取り囲むように生える背の低い木々が赤や黄色に色づいていて美しい。\n']",['\u3000夕方ごろは本降りで地面を叩く音が激しく聞こえたが、今はすっかり大人しくなり小雨がしとしとと大地に降っている。\n'],['「国王に向かってよくもぬけぬけと」\n'],['\u3000行軍中もりゅっけん将軍はぶつぶつとそう呟いている。\n'],"['\u3000謁見の間を出て、とぼとぼと歩いていると猫耳をぴくぴく動かしながら副官のるくりあが近づいてきた。\n', '\u3000るくりあが猫耳をぴくぴくさせながら顔をしかめる。\n']",['\u3000ぽりぽりと鼻の頭をかきながら、俺は言った。\n'],['\u3000冬の冷たい空気と相まって、彼らは歯をがちがちと鳴らしていた。\n'],['\u3000くっくっと喉に引っかかるような笑い声をあげる国王。\n'],['\u3000ぷりぷりしながら、るくりあは言う。\n'],"['\u3000王都まで帝国兵を引きつけて、一気に殲滅。まるで蟻地獄に引きずり込まれたありのように帝国軍は逃げることも許されずに、じわじわと王国軍に攻め立てられた。\n', '\u3000崩れた場所を起点に、布に水が染みるようにじわじわと突破口が広がっていく。\n']",['\u3000れいがもじもじとした様子で、呟くように言う。\n'],['\u3000顔面がぷるぷるしているのはきっと、冬の寒さのせいだ。\n'],['\u3000謁見の間を出て、とぼとぼと歩いていると猫耳をぴくぴく動かしながら副官のるくりあが近づいてきた。\n'],['\u3000若き日に思いを馳せていた彼は馬車に揺られて、ついうとうとしていた。\n'],['\u3000ばたばたと突撃兵が倒れ、全滅した時に彼女はひすてりっくに叫んだ。\n'],['\u3000俺がまだ若くて、ぶいぶい言わせていた頃の——。\n'],['\u3000いいえ、魂がぶるんぶるんします！\n'],"['\u3000じりじりと攻め押す歩兵たちを望遠鏡で確認しながら、俺はその瞬間を待つ。\n', '\u3000じりじりと真綿で首を絞められるような感覚が、ありす中佐率いる本陣の兵士たちを襲った。\n']","['「あうるぅと市を一日前に通過しているのを確認している。想定通りなら、そろそろこのはるけん市を通過し、国境を超えるはずだ」\n', '「……そろそろ来るわね」\n', '「そろそろ来るわよ」\n', '\u3000そろそろ中年も終わり、初老と呼ばれてもおかしくないろずりあだ。\n', '「そろそろ行くか……」\n']",['\u3000そんな瞳をうるうるさせて聞いてくるなんて、ずるい。\n'],"['\u3000予想通り、数で劣る第一軍は攻め手に欠いてぼろぼろの状態であった。\n', '\u3000あれくせい将軍が砲撃を受けてぼろぼろになったごいあの市庁舎を見つめながら言った。\n']",['\u3000下衆な会話に私は肩がぶるぶる震えるのを必死に抑え込みます。\n'],['\u3000俺は四つん這いになるような形で倒れてしまって、起き上がろうとしてもばらんすが取れずに、もたもたしてしまう。\n'],['\u3000俺はそんな彼女の笑顔を見ると、身体の芯がぽかぽかと温かくなるのを感じる。\n'],['\u3000ぽとぽとと彼は大粒の涙を零す。\n'],['\u3000回復した分以上に、俺の精神をがりがり削っていくくっく少年の言葉。\n'],"['\u3000机にぽたぽたと涙が落下した。\n', '\u3000空を覆っていた厚い雲から、冬の冷たい雨がぽたぽたと落ちてきた。\n']","['\u3000にゃははと笑いながらゆなは俺の足元をうろうろした。屋敷の奥から、家庭教師の老婆が出てくる。\n', '\u3000早朝の校舎をうろうろする。\n']","['\u3000おいおい。\n', '「おいおい」\n']",['\u3000その甘い香りが私の神経を刺激して、脳内麻薬的なものをどばどば分泌するのです。\n']
