いじめた,からくー,なみにこ,がりうず,おーくっ,がしてく,わーふが,ぶりざー,ばっくす,らんくだ,からすた,かららん,びくしな,がらすた,とってく,ことつい,てらしく,もこのこ,よろしこ,にためら,するとこ,がしたか,ばさばし,からばり,はっきり,らんくに,こんがり,するわい,めたこと,まじだっ,うとする,らんとこ,いがすら,けたくさ,ぶりくら,よろしく,しながら,ぶること,ことはら,ちらこそ,にこのこ,がぶつか,うところ,いがする,するから,さんかり,こともこ,こんぷら,さっそく,さんこそ,どきばら,がつけら,くださっ,けたこと,うとわい,がたすっ,からわた,つけてか,がらもそ,かつしな,にこちら,わいてく,まごうよ,だったら,つけたか,しなくちゃ,くさがり,くらいじ,ことばっ,うとらん,もりのそ,かりしば,ことだっ,にこけた,にやしな,がらすら,すくすっ,のーぶる,こんがら,しとめた,てらすた,とろだっ,かったじ,たったか,すごくい,するのさ,のしごき,ごとひっ,どきつい,さんのそ,しとくよ,たらぶく,のそもそ,するぱー,ころだっ,さーだっ,ぬくもり,もそもり,からみし,だったか,こんとろ,とっぷす,びかから,つけたら,かきむし,からばし,すらびく,たっぷり,すっかり,おろうと,はきつい,すーぱー,くつもそ,おーくに,きちぎり,だったっ,ぶるんぶる,らんすご,こうから,だっつー,するなよ,くについ,ちりとこ,びかかり,さんのこ,がってく,こうする,わしてく,かりだっ,けたくね,からぶち,すっごく,いががら,すること,つけてく,がたかっ,ずかしな,たらしく,ばっかり,ことから,しくもこ,みしめた,がっちり,どしかた,くつもり,まじくい,もそもこ,しなかっ,とっくに,ついさっ,からずっ,ついこと,くすぴー,うろちょろ,がしゃがし,おーくた,へっぴり,がみつい,がらのそ,しなこと,だらしな,するにこ,もりだっ,かすから,くにとっ,ぶつかっ,もわから,せかけた,ついてく,ひたすら,めちゃくちゃ,くにらん,めたから,しとしな,からかっ,かってら,ぺこしな,しないが,おーくだ,がりつい,ぶかしげ,ころがり,にやたら,ことがや,からざわ,きーだっ,からこそ,するくら,とこうだ,するおー,かったら,びくする,わなかっ,さっぱり,らんしな,からひそ,ふさわし,かったか,うとしな,しところ,けっこう,すかうと,ずっとこ,げたから,ばっちり,からこう,くださー,たらつい,さんだっ,くさいじ,どろぐつ,はらすた,かってく,いそうだ
1,1,1,1,5,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,17,1,1,1,2,10,36,1,1,2,2,1,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,3,1,1,1,1,10,1,2,1,1,1,1,1,5,4,1,1,1,1,3,2,1,1,1,1,1,2,1,1,2,1,1,1,1,4,1,1,2,1,21,1,2,1,4,2,2,1,1,1,1,2,1,1,5,1,7,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,4,7,3,1,1,1,1,1,1,2,7,1,1,1,1,1,2,1,4,1,1,2,9,1,5,2,1,1,1,4,2,1,1,2,1,1,2,1,3,1,1,1,1,1,5,1
