コウモリ,サンプル,ガチムチ,キーワー,ツートッ,ランガタ,ボクサー,パライソ,パラメー,コロポッ
"['\u3000言い返すと、ネヴィンはふんと不満そうに鼻を鳴らすと、白いコウモリのような羽根を広げて近くへと寄って来た。まだ完全に身を乗り出していなかったカイは慌てて身構えようとしたが、予期した攻撃ではなく手を差し伸べられたことで、喫緊には殺し合いは始まらないのだと理解した。\n', '\u3000姿形だけを端的に評するとしたなら蝶と白いコウモリの掛け合わせのようなそいつの姿を、実際に目にしていたのはその場にはカイだけであったのだ。意識を失ったアドルとミュラが、ずるりと飲み込まれるようにその存在を『虚空』に食われるのを見て、ヨンナが「おいッ」と即座に詰め寄ろうとした。そして掴むだけで手折れそうな亜人の細い腕が、脳筋の田舎領主の肉を抉ってあっさり昏倒させるのを見た。\n']","['\u3000むろんこの≪五齢≫の貴公子との力比べも、一手一手がカイのなかの物差しを形成するための貴重なサンプルのひとつとなっている。\n', '\u3000カイはなおもおのれの中の記憶を思い起こしつつ、≪三齢≫の基準を再検討する。だいたい≪一齢≫上がるたびに５割増しぐらいなざっくりとした感覚は以前からあったのだが、経験したサンプルが増加したおかげでかなりしっくりとくる基準が見えてきていた。身近ではオルハ様であり、脳筋のヨンナであり、その他多数の辺土領主たちが指標となる。\n']",['\u3000受け止められたと言っても、ガチムチの筋肉でよろわれたご当主様の身体はカチカチである。鼻の頭をもろにぶつけて、解放されたあとに蹲るように坐りこんだその俯いた顔からは、びちゃびちゃと鼻血が迸った。\n'],['そのようなキーワードが『パズル』の欠片のように浮かんでくる。それらは容易にカイの中で意味ある言葉として再構築が図られていく。\n'],['\u3000ゆえにそれは上位者の目にもすぐに止まり、兵士の中でもかなり手練れなバスコやセッタの直接の指導などを呼び込んだ。カイの班のリーダーはむろんマンソであり、５歳年長である以上に抜け目なくおのれの力を蓄えてきた彼が、現状の班でももっとも強かった。そのマンソとツートップみたいな扱いとなっていた。\n'],['\u3000「神ハ護リ給ウノダ……『｜憑代《よりしろ》』ヲ護ランガタメニ」\n'],['\u3000これだけ追い詰めても戦意を失わないカイの様子から、何かがまだあるのだろうと奴は感付いているらしい。両腕で急所をガードした、まるでヘヴィー級のボクサーのような構えだった。\n'],['\u3000死者の魂がめぐる輪廻の輪から、零れ落ちた｜連枝世界《パライソ》のひとつがここなのだと村の古老からは教えられていた。ここで死ねば、少年の魂はまた輪廻の輪の中に戻り、違う世界で違う人生を歩むものなのかもしれない。\n'],['\u3000あのとき感じたレベルアップが生物としての諸元……『パラメーターアップ』ならば、オルハ様やご当主さまのアレは神の恩寵的なもの……当人が至って普通に過ごしているから憑神的なやつじゃなくて、『パッシブスキル』的な加護による能力付与だと考えられる。いや、純粋に霊的な存在がいて、その憑依によるリアルな身体強化という線も否定はできない。\n'],['\u3000｜蜥蜴人《ラガート》族だけでなく、｜豚人《オーグ》族も、今では数が減った｜小人《コロポックル》族も、谷の『＊＊＊』を怖れて付近には近寄らなかった。\n']
