ケラケラ,カタカタ,コンコン,ゴツゴツ,バチバチ,ズタズタ,ゲラゲラ,ボサボサ,ヒヤヒヤ,パラパラ,ギラギラ,バリバリ,ウキウキ,ガヤガヤ,ボロボロ,ニコニコ
['\u3000ケラケラと笑うリーダー、他の仲間もそれにならう。\n'],"['\u3000それがカタカタ合わさると、人型の形になる。\n', '\u3000先ほどまでただの骨だったスケルトンたちはカタカタと動き出し、人の形に復元されていく。もちろん、ひとたび失われた肉が復活することはなかったが。\n']",['「御意」とやってくると、彼は壁に耳を当て、コンコンと壁を叩く。\n'],['\u3000ゴツゴツとした鉱石のような手だった。\n'],"['\u3000バチバチと鳴る彼の短剣。\n', '\u3000壺は禍々しいオーラをまとい、バチバチと電気のようなものをまとう。\n']",['\u3000城門は無事であるが、城のほうはズタズタだった。\n'],['\u3000とゲラゲラと笑っていた。\n'],"['\u3000服は皺だらけ、髪もボサボサだ。\n', '\u3000庵で会った彼は髪はボサボサ、衣服は皺だらけで、およそ几帳面さとは無縁であったが、城に出仕してきたときの彼は、髪を整え、皺ひとつない衣服を着ていた。\n']",['\u3000今の出来事を見られていないか、ヒヤヒヤしたが、どうやらセーフだったようである。\n'],"['\u3000と魔法で辞書を召喚すると、パラパラと開かせ、そのページを開く。\n', '\u3000パラパラとめくりながらあっと今に読んでしまった。\n', '\u3000とパラパラと辞書をめくる。\n']",['\u3000見れば盗賊団は人間だけで構成され、皆、痩せ細り、目をギラギラとさせていた。\n'],['\u3000彼女はその美しさを誇示することなく、それどころかおとしめるように、バリバリと菓子を食べながら、鏡を覗き込んでいた。\n'],['\u3000白い外套をまとった彼女はすでにウキウキだ。\n'],['\u3000ジャンヌのようなアホの子がいて、毎日、ガヤガヤ、楽しく勉強をするのだ。\n'],['\u3000俺の衣服はボロボロだった。戦闘中、敵の斬撃や突きを受けたのだ。\n'],['\u3000いつもニコニコし、笑顔の絶えない女性。\n']
