グラプス,ズタボロ,ブーメラ,ブルメー,ブースタ,コントロ,ツーラン,ツートッ,スカウト,スーパー,ジタバタ,カチャカチ,トップク,トッパー,スクワー,トップス
"['「シトリーがぁ、『黒王グラプス』の伝説から引っ張ってきてるんじゃないかって……後は知性のある人型も大勢いたから、多分幾つかの伝説がミックスされてる感じ？\u3000地形もめちゃくちゃで――」\n', '\u3000『黒王グラプス』は数千年前にこの大陸に君臨していたという覇王の名だ。\n']",['\u3000だがそれは可愛い可愛い後輩をズタボロにして精神を叩き折っていい理由にはならないのだ。\n'],['\u3000見た目は灰色の石のような肉体を持つ巨漢であり、目の位置に穴の空いた袋を被りブーメランパンツを履いている。\n'],['\u3000今回はトラブルメーカーの姉が先に帰ってきている。ブレーキが存在しないのは姉の欠点の一つだ。\n'],['「ゴーレム。金属装甲。脚部にブースター。両腕に砲門。盾に長剣。翼はなし。高度な陸戦型ゴーレム？\u3000紋章は、シトがやるって言ってた『アカシャ』。…………クライちゃんの目的はこれかぁ……うん、確かに、強いかも」\n'],"['\u3000死ぬ寸前。生と死の間でのみ許された限界を突破した力に慣れコントロールできるようになる事。それを目標としているらしい組手を受ける度にティノは地獄のような時間を過ごすことになる。\n', '\u3000マナ・マテリアル。未だ誰もコントロール出来ていない未知の力。\n', '\u3000『炎の矢』は魔導師ならばほとんどが使える低級の魔法だ。コントロールが容易く消費魔力も低く、発動速度にも優れるという、熟練の魔導師から初心者の魔導師まで通して使われる攻撃魔法である。\n']","['\u3000ボス部屋に発生する｜幻影《ファントム》は雑魚と比べてワンランクからツーランク強いことが多い。\n', '\u3000相手の格がワンランクかツーランク上がっても動きについていくくらいなら十分できるだろう。\n']",['\u3000やり取りがあったのはクランハウスのエントランス。クランメンバーも大勢いるが、外の人間もいる。名実共にクランのツートップの話し合う姿が目立たないわけがない。\n'],"['「もしもあそこのパーティに入れたら、成功は約束されたものだ。入れなくても……あそこのメンバーに少し褒められただけでも恐らく他のパーティからスカウトが来るだろうね」\n', '\u3000エヴァは元々、大きな商会でばりばり働いていたのをスカウトして副マスをやってもらっている。\n', '\u3000どこまで真実かはわからないが、難病に犯された大貴族の病を癒やし叙勲の話しが出たとか、皇帝直属の騎士団からスカウトが来ただとか、そんな噂は後を絶たない。\n', '\u3000アークは度々、サンドラインに専属のトレジャーハンターにならないかスカウトを受けていた。\n', '\u3000元ハンターにして、引退後に探索者協会からスカウトを受け、現在は探索者協会の帝都支部長を担っている傑物。\n']",['\u3000衝撃に視界が激しく揺れる。まるでスーパーボールか何かになった気分だ。もはや何が起こっているのかすらわからない。\n'],['\u3000暗闇なので色はわからないが、見た目は普通のウサギだ。眼がきらきら輝いていて、ずんぐりむっくりした身体で、毛皮はごわごわしている。今更捕えられたのに気づいたのか、サンドラビットはジタバタ身体を揺らしていた。\n'],['\u3000頑丈そうな木箱の中からは硬い瓶が擦れ合うカチャカチャという音が聞こえた。\n'],"['\u3000有数のクランとなった『｜始まりの足跡《ファースト・ステップ》』の生みの親。『｜嘆きの亡霊《ストレンジ・グリーフ》』に所属する我の強いメンバーの手綱を握り帝都トップクラスまで引き上げた神算鬼謀を誇るクライ・アンドリヒ。\n', '\u3000トップクラスのパーティが率いている。\n', '\u3000スヴェン達、『黒金十字』のメンバーは今まで多種多様な宝物殿を攻略してきた。恐らく今回集まったハンター達の中でもトップクラスだろう。\n', '\u3000僕が適当に頷いている間に、有能な事務員諸君の力によって、≪始まりの足跡≫は（規模はともかく）帝都でもトップクラスに整ったクランになっていた。\n', '\u3000アークも≪嘆きの亡霊≫ほどではないが、お金は稼いでいるはずだ。家も名門だし、うちのクランではトップクラスの財力を持っているかもしれない。\n', '\u3000自画自賛になってしまうが、『足跡』はこの帝都に本部を置くクランの中ではトップクラスの規模を誇っている。その実力も平均と比べればずっと高い。\n', '\u3000『足跡』にはタリアの想像以上の設備が揃っていた。資料も、高価な器具や希少な触媒も、そしてそれを設置するための部屋すら用意されていた。もしかしたら、帝国でもトップクラスの研究室並かもしれない。\n', '\u3000もともと、トレジャーハンターに必要とされる才能の中でめぼしいものに恵まれなかったシトリーが、帝都ゼブルディアのハンターでもトップクラスのパーティについていけているのは、仲間の尽力に寄る所が大きい。\n']","['\u3000簡単な宝物殿に行かせて……って、やっぱり、もうリィズだけ行かせた方がいいな、これ。ストッパーがまったくいなくなるのは不安だが……。\n', '\u3000ストッパーがいない今のリィズはその辺の魔物よりも余程質が悪い。\n']",['「んんん？\u3000ガークちゃん、腕おちたんじゃない？\u3000デスクワークばっかりしてるからぁ」\n'],"['\u3000トップスピードから一瞬で停止したリィズが、先程までの怒りを感じ取れない軽い声で言った。\n', '\u3000答えた瞬間、ティノが踏んでいたステップが一瞬で切り替わった。緩やかな踊りのようなものから鋭いものに。くるりと回転しかけた不安定な体勢から一気にその身体がトップスピードを刻む。\n']"
