つけとく,ちらこち,なみにこ,ざわめき,たららん,がしてく,らんこと,きくする,からちょろ,つけたど,ごみつい,ことくら,からすた,どたばた,さらうと,とーくに,からちら,こそいら,ぐちゃぐち,もこのこ,しとらん,すったら,ぐらつい,びしょびし,さんぷる,ぷりだっ,ぽっかり,ふさがっ,ちらがみ,びしばし,ぶつくさ,からぼた,ばらくす,にこしな,さんきゅー,はっきり,くだらん,がったど,きちぎら,からもこ,さったじ,からすか,ひやする,つらうつら,がばしば,もためら,たらそろ,らんかっ,らんから,すらぴち,さくつい,からぐら,たらこと,うとする,らんとこ,くっきり,ぷくくっ,よろしく,きょろしな,てけぼり,いがふわ,うきしな,すっきり,しながら,もくずば,すらたら,もこちら,きらいが,てかびか,ちらこそ,がびしば,とーくー,かりする,うところ,するから,らんぐら,びしてく,さっそく,ずたぼろ,ついたか,くださっ,けたこと,ふらつか,ばっさば,もだめー,しくしと,へなちょこ,ひっかき,はたじろ,ばたつか,がったじ,ひーかっ,ぶかだっ,もだから,ばっくに,ちらのめ,からよろ,にこちら,だったら,ほったら,ちらもご,かりしな,ひーだっ,しなくちゃ,らんわい,いがかり,ことすら,がみこん,ばしぽか,さんたら,うるわし,おいがた,からこつ,ぶらしな,じたばた,ふらしお,いががっ,いがむし,へっぽこ,ことだっ,いらしく,きくもご,にこする,にやしな,すくすー,うとぶつ,べとだっ,ついたど,くすぐっ,いがくす,するこち,きくよろ,べたとこ,わくする,ひっつか,まじいそ,がばらん,かったじ,すごくい,やいやわ,たらぽと,にやする,とったら,ぱりしゃー,あわかっ,がぶらん,ころだっ,がしかっ,からしゃー,へとよろ,だったか,こんとろ,すらつい,さんばっ,にこうし,たっぷり,しくつい,すっかり,はきつい,すーぱー,どーする,がりから,ばらくど,だぼつい,けたしゃー,しなさん,かっぷる,だったっ,おどけた,たかちゅー,だだだっ,びかけた,がっかり,けたとこ,さんにや,うるさー,こうから,もわかっ,ぶらいじ,にこのさ,するなよ,かさもこ,がっはっ,もそうだ,ぶつけた,からしば,こぽこと,かりばら,ぶりすら,がってく,こうする,うとすら,とっぷく,とくから,かりのし,かりだっ,さんもそ,すごいじ,すっごく,すること,がらゆら,からどか,からぐい,しないそ,つけてく,がたかっ,びりつい,さんがさ,ずかしな,ころしわ,がさごそ,たらしく,へとつい,するしゃー,ばっかり,ぎたしな,おいから,かりがぼ,むらから,のささや,がらつい,がりくだ,がらばく,すっぽり,どろしな,くつもり,うしてく,ぶーめら,かすこと,しなかっ,がりのめ,ついさっ,からずっ,しとする,くいつい,うしたど,ぐっとこ,がたいが,がみつい,さんがや,しなこと,どしたら,だらしな,すごかっ,もりだっ,がちむち,なようだ,くしゃがみ,がしばし,からふる,ぶつかっ,たらふら,びかかっ,もわから,ほっぽり,めらのし,ついてく,とろべり,あははっ,ひたすら,もじしな,めちゃくちゃ,めりあは,かったっ,こそおい,ばきから,ごろしな,しないが,もそうは,しゃったか,かったど,ぼくもや,こくつい,しばしと,からこそ,するくら,ぶらんぶら,かったら,はらしな,ついふら,ばしてく,さってく,てかかっ,わたしこ,だったど,はたくさ,わなかっ,さっぱり,さんつい,げーがぶ,しくしお,うともさ,ふさわし,かったか,ぐらかす,うとしな,ばっくだ,ざくかき,ぶりだっ,どたどし,ずっとこ,げたから,ばっちり,からこう,ぼりする,ざーすた,くださー,がちにた,ふらつい,よろめき,さんだっ,わないが,みしだく,うしたら,たらきら,ぶつかり,かってく,いそうだ,げたかっ,ことしば,とぼけら,がしたた
1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,1,2,1,28,1,1,1,1,2,85,1,1,1,1,1,4,1,2,1,7,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,3,1,7,1,1,2,1,1,2,12,3,1,1,1,1,1,2,3,1,1,2,1,1,1,1,6,1,1,1,1,2,2,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,1,1,1,17,1,1,1,1,5,1,15,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,3,3,2,8,2,1,1,3,1,1,1,1,1,4,2,1,3,10,1,1,1,1,1,1,1,1,1,1,1,2,1,6,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,15,1,1,7,2,1,1,1,1,3,1,1,1,1,3,6,1,1,1,1,1,2,1,3,1,1,1,4,1,3,6,1,3,29,1,2,1,1,2,1,1,1,1,1,3,7,1,1,11,1,1,1,1,1,1,3,1,16,1,1,1,1,1,6,8,1,2,1,1,1,1,3,2,4,4,1,1,2,1,1,3,1,5,1,1,1,3,2,3,1,1,1,1
