ガタゴト,ドタバタ,コントロ,チョコチッ,ワンピー,シーズン,クッキー
"['\u3000ガタゴトと揺れる音でリリスは目を覚ました。気付けば、手首を縛られて木製の床に転がされている。口にも布が被せてあって上手く声が出せない。\n', '\u3000ガタゴトと揺れる馬車の中。大丈夫、兄やみんなが必ず助けに来てくれるはず。\n']",['\u3000そんなことを思いながら、階段に向かっていたその時だ。三階からドタバタと激しい足音が響いて、リリスとレックスは足を止めた。\n'],['「こう見えても昔、球遊びで打者をよく打ち取っていたのよ。コントロールにも自信があるわ」\n'],"[' \u3000グランヴィルはすぐに包装を開けて、一つ取り出して食べてくれた。チョコチップの方だ。さくっ、と小気味いい音が鳴る。\n', '「はい。プレーンのものとチョコチップのものと二種類焼いて」\n', '\u3000ちなみにクッキーは二種類ある。プレーンのものと、チョコチップを混ぜたものだ。他のみんなにも渡そうと多めに作った。グランヴィルやみんなの口に合うといいのだけれど。\n']","['「……もしかしてこの間、ワンピースを貸してくれって言ったのはこれのため？」\n', '「そうだ、リリス。明日、あのワンピースを借りてもいいか？」\n', '「あのワンピース？」\n', '「今日、着てた桃色のワンピースだ」\n', '「さすが俺の妹。察しがいいな。知り合いの子が、デートに着ていく服を探しててな。あのワンピースを見た時にピンときたんだ」\n', '\u3000貴族令嬢らしくワンピースの裾を持ち上げて挨拶することもできたが、初めにそれをやると後々まで貴族らしい振る舞いを求められる羽目になって疲れそうだ。相手にも気を遣わせてしまいそうだし、ここは普段通りの所作を貫くことにした。\n', '\u3000ほわりと笑うリリスはすでに花嫁衣装を脱ぎ、しとやかな桃色のワンピースを着ている。朗らかで可愛らしい雰囲気を持つ彼女には、桃色がよく似合うとエリオットは思う。\n', '\u3000対してアメリアは、真っ赤なワンピースだ。派手な美貌を持つ彼女には、こういった濃い色彩の方が似合う。顔立ちとは不思議なものだ。\n', '\u3000リリスはクローゼットを開き、一番新しい桃色のワンピースを取り出した。袖口や裾にフリルがあしらわれた、春らしいデザインの服だ。\n']",['「宮廷舞踏会なら貴族の令息令嬢すべてに招待状が届くだろう。ちょうどこれから社交界シーズンだ。参加してみてはどうか」\n'],"['「昨日のクッキーもおいしかった。夜に小腹が空いてな、助かった」\n', '\u3000こんな状況なので、お茶会はもちろん中止である。リリスはクッキーを小分けに包装して、一人ずつ渡すことにした。\n', '\u3000そうしてグランヴィルが夕食を食べ終えた頃を見計らい、リリスは昼間に作ったクッキーを差し出した。\n', '「クッキーです。この間、王都を案内してくれたお礼にと思って。お口に合うといいんですけど」\n', '\u3000ある日の昼下がり。一通りの家事を終えたリリスは、そんなことをつらつら考えながら厨房でクッキーを作っていた。グランヴィルに、先日王都を案内してもらったお礼に渡そうと考えてのことだ。\n', '\u3000オーブンから鉄板を取り出すと、クッキーはこんがりと焼けていた。あとは少し放置して冷ますだけだ。\n', '\u3000ちなみにクッキーは二種類ある。プレーンのものと、チョコチップを混ぜたものだ。他のみんなにも渡そうと多めに作った。グランヴィルやみんなの口に合うといいのだけれど。\n', '\u3000言いながら、レックスはキョロキョロと厨房を見回している。漂う香ばしい匂いを辿ったのだろう。隅に置いていたクッキーを目敏く見つけ、破顔した。\n', '「おっ、手作りクッキーか。お兄ちゃんのためにありがとう、リリス」\n', '\u3000竜は肉食だと聞くが、クッキーも食べられるらしい。じゃがいもと人参の塩炒めもすっかり気に入ってくれたし、案外雑食なのかもしれない。\n', '「えーっと……クッキーを焼いたから三時にみんなでお茶会をしたいなって思って、声をかけに来たんですけど」\n', '\u3000無理ならいいんです、と続ける前にブライアンは「クッキーか！」と目を輝かせた。あまりの勢いにリリスは驚いた。\n', '「女性が作ってくれたクッキー、紳士が食べないわけがない。ぜひ、頼む」\n', '「ブライアンさんは無類のクッキー好きだからね。それも女性の手作りクッキーって聞いて、相当喜んでたんじゃない？」\n', '「ブライアンさんは無類のクッキー好きだからね。それも女性の手作りクッキーって聞いて、相当喜んでたんじゃない？」\n', '「アメリアさん、おかえりなさい。クッキーを焼いたので、みなさんにどうかなって。アメリアさんもご一緒にどうですか？」\n']"
