ビューパー,コントロ,ブラウン,フラワー,ワンピー,チンピラ,ハッキリ,シーズン,トクチュー,カーペッ,キンシッ,ワーバラ
['今、お義母様とレオンも混じえて頭を悩ませているのは、私の社交デビューパーティーでのドレスについてだ。\n'],"['雷属性は軽くしびれさせる程度の電流を流すことから、稲妻が落ちたかのように錯覚させるほどの威力を発揮させたりと、威力の差が激しくコントロールは難しいそうだ。\n', '通常、魔力というのはコントロールを身につけることで抑えることは出来る。\n', 'しかし、気配を希薄にすることは難しく──ニコラスも、魔力を感じられなくするほどの繊細なコントロールは出来ない。\n', '結界は、ある部屋に設置されている宝玉により、コントロールされているらしい。\n']","['赤みがかったブラウンの髪はほんの少しウェーブしており、私がリリィの髪を好きだといった時から、ずっと伸ばしてくれているのだ。\n', '瞳もブラウンだが、どちらかと言うとオレンジにも近い、明るい色みだ。\n', 'この国においてブラウンの髪や瞳は珍しい色ではないけれど、リリィの色だけは、きっとどれだけ離れていてもすぐにわかる気がする。\n', 'ダークブラウンの髪と、同色の瞳へと色素を変えていた“レオ”の姿もよく似合っていたけれど、やはりいつもの、プラチナブロンドの髪と、アイスブルーの瞳の方が落ち着くものだ。\n', 'マリアンナ様は明るいブラウンの髪に、琥珀のような美しい金の瞳をしたご令嬢だ。\n']","['透明感のある青いストーンが耳たぶに収まる大きさのフラワー型に加工された、シンプルなものである。\n', 'もちろん、フラワー型に加工されたストーンも、しっかりとレオンハルトの魔術が付与された魔石である。\n']","['かといってあまりに着飾り過ぎるわけにもいかず、無難に、シンプルなワンピースを着ることにした。\n', 'もちろんレオンが選んでくれたもので、やはりというか、「絶対に私が購入するからね」と譲ってはもらえなかったワンピースのひとつだ。\n', 'マリアンナ様とヴィオラ様も、今日は非公式のお茶会だからか、以前のお茶会よりも落ち着いたワンピースを身にまとっていた。\n', 'とはいえ凛としたお姿は大変美しく、きっと私が同じワンピースを着たところでこうも素敵にはならないだろう。\n', '女子の制服はワンピースになっており、丸襟に細いリボンタイ、腰周りはきゅっと引き締まっていて、背中には大きめのリボン。\n']",['冒険者というのはまともに職に付けないものが小遣い稼ぎで登録することもあり、ならず者であったり、いわゆるチンピラ、ゴロツキといった輩も多く、あまり自慢げにできる仕事内容ではないのだ。\n'],['霧のせいでハッキリとレオンハルトの表情は伺えないものの、決して良いものでは無いことは理解出来る。\n'],"['シーズンである今、王都では毎夜のように夜会が行われている。\n', 'シーズンである今、デビュタントであり公爵家の子息でもあるレオンのもとには、ひっきりなしに招待状が届く。\n', 'だからシーズン中、お針子たちはとても忙しいのだと、ハインヒューズ家御用達の仕立て屋さんに聞いたことがある。\n']",['「デビュタントのドレスは、オートクチュールのロングドレスと決まっているのよ。社交界でのドレス色は赤、白、青、緑、黄、黒が多いけれど、デビュタントにはピンクも多いわね。15歳を超えると着づらい色だから」\n'],"['高級家具は白を基調とした色味で統一されており、床のカーペットや窓のカーテンもこれまた高級品で、調理をする厨房にはレオンのこだわりが詰め込まれている。\n', 'この時期にしか咲かない桃色のサンクルの花が風に揺れ、その花びらを散らしては地面に桃色のカーペットを作っていた。\n']",['もちろんレオンに大切にされるのは嬉しいし、私もレオンのことは大好きだけど、人前では過度なスキンシップをやめて欲しいとか、ちょっとしたことで沸点に達するのをやめて欲しいとか……切実な思いを理解し、共感してくれたのミリアが初めてだ。\n'],"['今はハインヒューズ家のパワーバランスを考えるのも難しいらしく、ますます、ベルンハルトお義兄様は気軽に婚約出来ない立場にあるらしい。\n', '公爵家の子息ともなれば、家同士の繋がりやパワーバランスを考えて婚約を結ぶことは珍しくはない。\n']"
