ガヤガヤ,パクパク,ピカピカ,ニコニコ,キャーキャー,オロオロ,パラパラ,カチャカチャ,チラチラ,キラキラ,クスクス,グイグイ,ワクワク,ブーブー,ヒラヒラ,ガリガリ,チョンチョン,ヒクヒク,プルプル
['\u3000興味津々に中を見渡し足を踏み入れるとさっきまでガヤガヤと煩いぐらいだった食堂は空気がはりつめたようにシーンと静まり返り驚いた。\n'],['\u3000私は首をおさえたまま、口をパクパクと動かした。\n'],['「さあ、アルティナ！これでアルティナの白魚のような手がピカピカになったわ！本ばかり読んでいたら手の油を全て本に吸いとられてしまうわ！気を付けてね」\n'],"['\u3000私が文字を書く間、彼はニコニコしながら私を見つめていた。\n', '\u3000ファル様はニコニコ笑いながら私達に近寄って来た。\n', '\u3000私が手を差し出すとエンジュリー様はニコニコした。\n', '\u3000なんだかそのやりとりにニコニコしてしまったのは仕方ないと思う。\n', '\u3000シジャル様はニコニコしながらファル様の手を掴んだ。\n', '\u3000シジャル様はニコニコしながら着実にファル様を追い詰めているように見えた。\n', '\u3000姉達はニコニコしながら次はドレスを選びだした。\n']",['\u3000姉二人だったらキャーキャー言いそうだ。\n'],"['\u3000司書様は呆然と私を見つめた後、弾かれたようにオロオロしだし、そしてポケットに手を突っ込み絶望的な顔をした。\n', '\u3000私が入ってくるのを見た、休憩していた数人の他の司書様達が目を見開きオロオロしていた。\n']",['\u3000私は手頃に手元にあった植物の図鑑を棚から引き出し立った状態でパラパラと図鑑をめくった。\n'],['\u3000カチャカチャとカップとソーサーが音をたてている。\n'],"['\u3000見れば余所者の私が珍しいのかすれ違う人にチラチラ見られている気がする。\n', '\u3000昼に昼食をとるためにアルティナを迎えに行けばいつもの数倍の人数の男達がアルティナを眺めるために本棚の間からチラチラと様子をうかがっていた。\n']","['\u3000と書いていない内容を喋りながらシジャル様がメモ帳に指をかざすと『では、エスコートいたします』とシジャル様の指の動きと一緒に虹色のキラキラした文字が描かれた。\n', '\u3000ファル様は美しい碧い瞳をキラキラと輝かせてそう言った。\n']","['\u3000僕らはクスクスと笑いあった。\n', '\u3000姉達はクスクスと笑った。\n', '\u3000ライアス様とファル様がブーブー言うなか、ディランダル様がクスクスと笑いながら言った。\n', '\u3000残されたディランダル様はクスクスと笑いながら言った。\n']",['「彼女、君達がグイグイ来るから怖がっちゃったんだよ。今、無理矢理お茶に誘えば二人の好感度は地に落ちるかもね！そう思わないかいユーエン」\n'],['\u3000ハンドクリームって沢山種類があってなんだかワクワクした。\n'],['\u3000ライアス様とファル様がブーブー言うなか、ディランダル様がクスクスと笑いながら言った。\n'],['\u3000周りは蝶々がヒラヒラと舞うように令嬢達のドレスがきらびやかだ。\n'],['\u3000ファル様の存在は私の精神をガリガリ削るものだった。\n'],['\u3000その時、ファル様が私のスカートをチョンチョンと引っ張った。\n'],['\u3000簡単に書いて兄に見せると、兄は口元をヒクヒクさせて爽やかさんを見た。\n'],"['\u3000えっ？そうなの？兄の後ろで首をプルプル振っている、その爽やかさんが危険人物なの？\n', '\u3000私はプルプルと首を横に降った。\n', '\u3000ラフラ姉様に呼ばれて行ったテーブルで私はお茶を淹れようとしているメイドさんの手がプルプルと震えているのが気になった。\n']"
