くしゃくしゃ,じんじん,こつこつ,そろそろ,よろよろ,ざらざら,くらくら,かつかつ,ふわふわ,びくびく,じわじわ,きらきら,ぶつぶつ,ぽつぽつ,くつくつ,にこにこ,どんどん,ぎりぎり,ひしひし,にやにや,そわそわ
['\u3000ぶつかるように抱きついてきたのは妹で、また栗色の髪が少し乱れてしまっている。押しつけられる顔が上に向くと、子どものようにくしゃくしゃの泣き顔になっていて、目尻から涙が零れ落ちる。\n'],['\u3000じんじんと痛む額を押さえてどあの方を見ると、激しい音を立てて飛び込んできたのは、ふわふわとした栗色の髪に少し灰色の混じった水色の大きな瞳の可憐な少女だった。\n'],['「そうだな。でも気に病むことはない。こつこつやっていこう」\n'],"['「そろそろ来るな」\n', '\u3000もはやべすやのあの対応をありがたく受け入れてしまうことにしたれてぃーしゃは夕暮れ時、そろそろかなと思って図書室から出た。覚えた道順で廊下を歩いていく。\n', '\u3000そろそろとはぎりあんの帰りだ。\n', '「あと……十分はありますけど。時間ぎりぎり行動はそろそろ止めましょうよ」\n', '「私はここにいることさえも相応しくないから、そろそろ出ていくべきよね」\n']",['\u3000魔法石から一際大きな光が発された刹那、体に響くほどに空気が震え、前方から大きな音が生じた。同時に圧迫感がなくなり、大きな音に反射的に目を閉じていたれてぃーしゃが見たのは、壁に叩きつけられている伯父。派手な音のわりには無事そうで、壁からよろよろと離れ、膝をついた。\n'],['\u3000声も、表情と同じく変わり果てており、どうりでなおさら分からないはずだ。まるで刺を抜き、撫で付けたような声音。なぜか、嫌悪に満ちた前までの声には感じなかった気味の悪さがざらざらと鼓膜を擦って、顔をしかめそうになる。\n'],['\u3000ろーぶを引き上げ顔の前を覆うといくらかましになる一方で、容赦なく囲む熱で頭がくらくらしてきた。露な顔は当然として、衣服を越えて伝わる圧倒的な熱。燃えるか燃えないかの問題ではない――。\n'],['\u3000場を時間の制止を溶かしたのは、通りの良い女性の声。続いてかつかつと音高く床を鳴らす靴音も。\n'],"['\u3000とりあえず言われた通りに触れても、本はふわふわ宙に浮き続ける。\n', '\u3000じんじんと痛む額を押さえてどあの方を見ると、激しい音を立てて飛び込んできたのは、ふわふわとした栗色の髪に少し灰色の混じった水色の大きな瞳の可憐な少女だった。\n']",['\u3000その前に、そういえば邸に戻るにはどうすればいいのだろう。近づけられる炎にびくびくしていたれてぃーしゃは、揺らめく赤がなくなり一安心のはずが、悩む。\n'],['\u3000だが、先代王は崩御。現王の力量はと言うと――王の地位について何年になろうか。領土の減少は許さず、むしろじわじわと増やしている。\n'],['\u3000微かに頷くと、きらきら光る細かな鎖に合わせてとても小さな留め具を外したぎりあんは、首飾りを手にれてぃーしゃにそっと近づく。前から首に手を回すと、首飾りが胸元に当たった。\n'],['\u3000言質取ったりとでも言いそうな王の隣でぶつぶつと呟いていたれてぃーしゃは、はっと顔を上げる。のあと目が合う。\n'],['\u3000入った大広間は灯りは全て消されており――暗い中に既に中にいた人々の持つ橙色の灯りがぽつぽつと。人のしるえっとを浮かび上がらせていた。\n'],['\u3000信じ込んだ二人を見て、王は楽しそうにくつくつと笑っていた。\n'],['\u3000するとにこにこ自分のことのように嬉しそうに微笑んでいた妹がみるみる内に表情を曇らせたから、軽い気持ちで話していたれてぃーしゃは瞠目する。\n'],['\u3000邸どころか、人が住む家一つなくなった。人影の気配のない森へ入っても、馬はどんどんと奧へ突き進んでいくので、れてぃーしゃは不安を覚えた。\n'],['「あと……十分はありますけど。時間ぎりぎり行動はそろそろ止めましょうよ」\n'],"['\u3000嘘はついていないはず。だが、彼らの信じている様子を見ると、禁じられているとはいえ否定をしていない事実で罪悪感が増してくる。申し訳なさと、王の言葉に従って暴露しなくても、事実が明らかになったときにこの二方に睨まれるのではなかろうかという予感もひしひしとしてくるのでどうしたことか。\n', '\u3000とりあえずのところ、れてぃーしゃはひしひしと感じる視線に自分は脅されていたのだと弁解したい。\n']",['\u3000玉座の前に揃って行くと、王はにやにやとした笑みをしていた。\n'],['\u3000細かい箇所を調整している侍女により鏡の方に向き直ると、自らの姿が映る。こうして着飾った姿を目にすると、そわそわと落ち着かなさが体と心に満ちてくる。\n']
