フラフラ,ガタガタ,モヤモヤ,ピカピカ,ボロボロ,オロオロ,ニタニタ,ボコボコ,クスクス,プンプン,ガサガサ,ブツブツ,ユラユラ
['\u3000悪魔は尻尾の先で器用に窓を閉めた。真っ暗になった部屋の中で悪魔がフッと鋭く息を吐くと、赤子の掌ほどの青白い炎が四つ五つ現れフラフラあたりを彷徨い出した。\n'],['\u3000アルシアはジェイラスの腕の中でガタガタと震えた。ジェイラスもまた顔を強ばらせている。\n'],"['\u3000いつもならそうされたら幸せに感じるのに、今日はモヤモヤとした思いが心の中に溜まって気分が晴れない。\n', '\u3000それを見ると、悪魔の仕立屋への思いの多さを見せつけられたようで、アルシアの気持ちはまたモヤモヤした。\n']","['\u3000鏡の縁にはエメラルドの首飾りと似たような細工が付いていて、市場で見つけたとき、悪魔がこれは良い品だと太鼓判を押した。古くて曇った鏡だったが、悪魔が磨き上げたおかげでそれはピカピカになっている。\n', '\u3000一昨日の朝、悪魔はアルシアの残した丸焼きを丸呑みした後で天板を机の脚から外し、魚の脂にまみれたそれを豪快に窓の外へ放り投げた。それから海へ落ちていく天板を伸ばした尻尾でプスッと貫き――穴はそのときにできた――海水と波で汚れを落としてくれた。おかげで古びて汚れていた天板はすっかりピカピカになった。\n']","['\u3000ローズは確かに怯えた顔をしていたが、ボロボロな宰相を見ると無礼にもフンと鼻を鳴らした。\n', '\u3000まだボロボロと涙が出てくる。\n']",['\u3000アルシアは戸口から表をこっそり覗いて硬直した。アニーナと市場の屈強な男たちに囲まれていたのは白い肌の痩せた男性である。青ざめてオロオロと慌てる彼をアルシアは知っていた。\n'],"['\u3000どろりと闇が蠢いて褐色の肌の男が寝台の上に立った。男はニタニタと笑いながら長い舌で天井から垂れる汁を舐った。\n', '\u3000褐色の肌の魔物は目をすいっと細めてニタニタと笑い続ける。\n', '\u3000ニタニタと笑う悪魔に国王は項垂れた。\n', '\u3000と、鎖骨を舐められたような感覚がしてアルシアは飛び上がった。胸元を見下ろすがそこは唾液で濡れた様子はなく、ただ悪魔がニタニタと笑う代わりにエメラルドが揺れていた。\n']",['「わかった、約束するよ。君を無理に連れ帰ろうとしない。強引に拉致してもこのあたりの人に見つかってボコボコにされるだけだろうし。でもその代わりに、真実を教えてくれないか」\n'],['\u3000アニーナは陶器を磨きながらクスクスと笑った。\n'],['（い、嫌な予感がプンプンする……）\n'],['\u3000ガサガサと草木をかき分ける音が聞こえてきた。それは徐々に大きくなり、限界まで音が大きくなったかと思うとぴたりと止まった。\n'],['\u3000悪魔は呆れてブツブツと文句を言ったが、床からひょいとアルシアを抱え上げた。そしてバルコニーから軽々飛び降りる。\n'],"['\u3000悪魔はアルシアの反応にようやく満足したようで、尻尾を上機嫌にユラユラと揺らし始めた。\n', '\u3000褐色の肌の男の形をとったそれはユラユラと揺らぎながらニイッと牙を剥き、熱い吐息を漏らした。\n']"
