とんとこ,かりがつ,ばんぴー,めたかっ,でかかっ,げーじゃん,ちらこそ,がくしゃり,つかはー,めちゃくちゃ,こともや,からごー,がぶつか,うとちら,つけたら,からぶら,たらふく,けたくら,げたとこ,がさごそ,しなくちゃ,けたしー,からどすん,がらどん,ごしてく,つかのた,めたぐら,のしがら,かちこち,てかうん,からひし,ばらくす,するしゃき,がくるん,たらこん,すらとこ,つけてか,うとばた,もたぶん,まるとく,にたくさ,だくこと,がばちっ,うきしな,てかかっ,ばたつか,がちかち,まるきん,よたくさ,ちらのお,ぴーくる,ぱりする,しげにこ,うとしな,うかはー,ばしてく,うとちん,うかずぼ,からすれ,くるから,ぼてぺら,ころがた,がつかつ,くりする,くねすた,はっきり,しとばか,よればき,ことしな,うとする,すればき,からいら,こちから,すべのお,わくする,うだから,よろしく,もそこそ,くらいそ,うかこち,とここっ,まるとこ,こっちか,からかっ,からすら,からちゃぷ,つかわな,きしめた,てくるん,ころへと,かっちり,こんだら,とこちら,がちゃぷち,がらにこ,もやめた,からよろ,からもそ,しとする,ひらから,ちらから,しなくた,ぶつから,わなかっ,うとこち,まること,にたびた,かすから,つけから,からはー,しっかり,すたぬら,ことから,うところ,からちら,からこち,かりする,くだから,くるぱー,すらしく,うとはー,からじろ,うとべん,ばきちん,つけてく,ぶらりん,するとろ,もそぞろ,わんぴー,からぱら,びたかっ,からうま,たったら,ぱらすた,とんずら,かすげー,かっちか,そわする,のおばちゃ,ことがた,とくくり,ちらしく,からまる,けばどー,ぼーどん,たっぽい,ぶつかっ,たらべん,けたどろ,ふーどか,たらしく,かりでこ,どかしく,かちゃかち,ぶつかり,ぐるする,もそうだ,ぼんきゅっ,こちょこと,ごーどん,めたとこ,なようだ,もたくさ,でぶちか,かんかつ,いらしく,がらほく,のおでこ,しなにや,てくだら,つけねば,うらしく,ずらかり,がりがち,たらきり,ぐらかさ,くどころ,からくる,くっだら,めたべん,かすこと,うようだ,ぼそかっ,するなよ,おいたど,たらはー,どんとこ,たらかん,からどん,とこぼさ,むずする,ことぐら,はたちま,もそもさ,はたぶん,でこのお,ころから,するから,ずんぐり,とことん,ふかはた,ぱーくる,すること,がたぶん,かったら,からする,にこのお,おいくつ,ずらしく,がたくさ,ちんたら,するくら,ことにこ,しなかっ,ことがば,ちょんけちょん,くつもり,べろんべろ,からかー,きりしな,まごする,たらこち,のおばさ,たっぷり,こっちま,がらさら,ひくつか,ことひゅー,がらこち,じところ,いそうだ,うとそろ,もそのお,すやべん,かんぱー,すいわく,からしー,だらしな,めたばか,べらから,たらとん,じめるん,ぺんから,でこちら,ちんちくり,からこん,でかぶつ,くりすれ,がたかっ,くっつけ,もそもお,なみにこ,しっしと,かってく,でかうん,しくする,ことばか,もじゃもじ,ぶりにこ,がらもお,きんぐす,がばちん,くらする,べたこと,むらから,だらけた,からすく,しとしな,めたこと,うんちく,ちらこち,ぺちゃくちゃ,からべん,べたばか,わないら,ぱっちん,しっくり,ひしめき,しないら,ぶらかす,とくから,かってか,ばたちま,たらくす,かりこち,からぶつ,ひたすら,ふんぞり,のおまじ,くりすた,はたくさ,するとこ,こともさ,ぱちくり,からごそ,しなこと,たっぽか,きしめら,くること,からのお,うんたら,いらする,がつけば,ちりじり,まじでぶ,かったっ,ばんざー,ちんぴら,からおず,がたじろ,にこちら,こそふー,けたこと,きらめた,こんちく,さらつや,しながら,ぼやけた,くるどろ,べたする,がらはー,こそはー,うとすれ,ぽいから,ばしゃばし,こそこん,じーのお,すくりん,ぽーかす,ぱっとこ,からぼー,かんたら
2,1,1,1,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,3,2,3,1,1,1,1,1,1,1,1,2,1,5,1,2,1,1,1,1,6,1,1,1,1,1,2,1,5,1,1,3,5,1,1,1,4,1,16,1,1,1,31,1,1,2,1,1,10,26,1,2,1,1,2,1,4,1,1,1,1,2,1,1,1,6,1,1,1,1,1,1,1,7,2,1,12,1,3,1,1,1,5,22,1,5,14,3,1,1,2,3,1,1,1,2,1,3,2,2,2,9,1,1,1,2,5,1,1,1,1,1,1,1,1,2,1,9,2,3,1,1,1,12,1,1,1,1,1,12,3,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,33,1,16,5,1,1,1,6,3,4,3,20,2,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,6,1,1,2,1,1,2,4,1,1,1,1,1,6,3,3,1,1,2,1,1,1,1,6,2,1,4,1,1,1,14,1,1,1,1,2,1,1,3,1,1,1,2,1,4,3,2,2,1,1,1,2,1,1,1,1,5,2,2,7,3,2,1,5,2,1,1,1,6,1,2,1,2,1,1,3,1,2,1,1,6,1,5,1,1,1,53,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1
