ビシバシ,シーズン,ワーアップ,カップル,トロベリ
['\u3000ちなみにこのミリアーナも婿を取る予定で、こちらは領地経営をビシバシ教育している真っ最中らしい。彼女の婚約者も例のエステルの集団に危うく吸収されかけたものの、危ない雰囲気を感じて即逃げたのだとか。誰からの、どのような危険なのかが気になるところだ。\n'],"['\u3000その代わり、美女とそのお友達がやって来てはアティリナに嫌味や皮肉を言っていく。美女達は皆レオナール狙いのご令嬢だ。勿論、毎シーズンどこかの会場で会う顔馴染みで、これは最早挨拶である。逆に、何もなかったら体調不良かと心配したくなるぐらいの、ある意味「仲良し」な間柄と言える。\n', '「ふふ。ありがとうミリィ。機会があれば聞いてみますわ。じきにシーズンですもの」\n', '\u3000議会シーズンになれば毎晩夜会が開かれる。婚約者ならエスコートするのは当然なので、会う機会は必ずあるだろう。もっとも、そこまで待たなくとも手紙だとか直接会いに行くだとか手段は色々とある筈なのだが、アティリナののんびりした頭からはすっぽり抜けているらしい。\n', '「でも、じきにシーズンが始まってしまうでしょう？\u3000今、屋敷にたくさん絵姿が届いているのだけど、気が乗らなくて……。このままだと、夜会で出会った悪い男性に騙されてしまいそうですわ。まるで歌劇ね」\n', '「そうだわ。こういうのはどう？\u3000今イヴは次の婚約は考えられないのでしょう？\u3000なら、次のシーズンは危険な男性に捕まらない為の準備をしましょうよ。そうしたら素敵な男性が現れた時に、間違いなく自由でいられるのではないかしら」\n', '\u3000夜会ではエスコート役の男性と常に一緒にいるわけにはいかないし、友人とだけいられるわけでもない。まして婚約者のいない令嬢ともなれば夜会を梯子してもおかしくないぐらいで、シーズン終わり頃には判断力もなくなってくる。だから前もって出来る対策はあまりないのだが、予め要注意人物の情報を頭に入れておくのとおかないのでは、心構えが全然違う。\n', '\u3000顔を合わせるのは、前回のシーズン後から数えるとほぼ一年ぶりである。婚約者はいつも通り「ええ、そうですね」と穏やかに返した。\n', '\u3000その後、次のシーズンで年下のほのぼのした恋人が出来て、そのまま結婚する。\n', '「まあ、お耳が早いのですね。私、イヴには幸せになって頂きたいのですわ。その為には、次のシーズンで悪い男性から逃げ切らなくてはいけませんでしょう？」\n', '\u3000フロイゼン王国では、春の中頃から初夏にかけて議会シーズンだ。この時期は日頃領地に引っ込んでいる貴族達が王都の屋敷に集合し、毎晩いたるところで夜会――晩餐会や舞踏会が開かれる。学園に通うアティリナは日々王都屋敷で過ごしているが、彼女の父母と弟は日頃は領地にいる。そんな彼らが王都に到着して３日、メイルード伯爵王都邸は困惑と興奮に包まれていた。\n', '\u3000頭をガシガシと掻きムスッとした顔になった弟へ、アティリナは静かに微笑んだ。ドレスをくれたと言うことは、きっとこのシーズンで最後なのだろう。そう思うと少し名残惜しい。\n']",['\u3000細やかで美しい刺繍が施された明るい若草色のドレスに、ハーフアップとは言え技巧を凝らして編込まれた髪、念入りに手入れされた真珠のような肌。学園を休む直前よりも愛らしさが何倍にもパワーアップしている。アティリナとミリアーナはそれはもう褒めて褒めて褒め倒した。これは侍女やリシュリュー伯爵夫人が燃え上がった成果だろう。夫人曰く「女の悲しみはより美しくなる為の糧」なのだと言う。\n'],['\u3000２人とも純粋にダンスを楽しんでいた。ダンスの間は会話を楽しむものだが、２人は何も言わずに微笑み合ったまま軽やかにフロアを進んでいく。いわゆる「２人の世界に入り込んでいる状態」と言っても過言ではない。人の多いダンスフロアなので目立ちはしないが、見た者は皆「幸せそうなカップル」と思うことだろう。\n'],"['\u3000彼の緑の目がテラスの方へ走った。その先には男性の壁がいくつかと、隙間から艶やかなストロベリーブロンドが覗く。彼らはちょうどテラスから引き揚げてくるところらしく、男性陣の表情には警戒心が露わになっていた。先日ダヴィドと遭遇してつくづく感じたことではあるが、どうも学園内の女性全員がエステルを害そうとしていると思い込んでいるらしい。随分と旺盛な被害妄想である。\n', '\u3000中心にはストロベリーブロンドのふわふわした髪の令嬢がおり、今その青い瞳は怯えたように揺れていた。竦ませた華奢な肩を寄せ、身を縮ませるように両手を胸の前で抱える。その彼女を取り囲むように４人の男性が立ち、うち１人が彼女の様子に気付いて肩を抱いた。\n', '・髪：ストロベリーブロンド、ウェーブのある髪質\n']"
