ピリピリ,ゴタゴタ,ドキドキ,ベタベタ,サラサラ,ボサボサ,ビリビリ,チリチリ,キラキラ,ドクドク,クスクス,ブンブン,ビクビク,ウンウン,ニヤニヤ,ブツブツ,プルプル
['「へぇ。外で立っていたレイも、やたらとピリピリしていたな」\n'],['「わぁ、僕、そういう話大好きです。恋愛のゴタゴタとか」\n'],['\u3000しかし、彼の人懐っこい黒い瞳と目が合うと何となく心がそわそわした。ドキドキとはちょっと違う、よく分からない感覚だ。\n'],['「一つしか無いので使う時は貸してあげますね。このツゲの｜櫛《くし》に花のオイルやヘアクリームを塗って使うといいです。オイルは髪に艶が出ますが、つけ過ぎるとベタベタになるので気をつけてくださいね。でも乾燥しがちなパトリシア様の髪なら多少多めにつけても大丈夫です。オイルをつけるかクリームをつけるかは、その日の天候や髪型、髪の調子によって変えるといいです。クリームの方が軽い仕上がりになります。あと、これも見てください。花のオイルにもいくつか種類があって――」\n'],['「サリさんとモナさんでしたよね？\u3000サリさんは白色にも見える金髪がとても綺麗です。髪はやっぱりポニーテイルで真っ直ぐ、でも毛先だけ外側に跳ねているんですね。モナさんの栗色の髪はシンプルなハーフアップ、長さは私と同じくらいで、くせは……毛先がほんの少し内に巻いていますね。少し触ってもいいですか？\u3000三人ともすごくサラサラで手触りが良さそう……」\n'],['「半分縛ったって駄目よ。これじゃ寝起きの髪みたい。今日は室内じゃなくて外でお茶をするみたいだし、少し風が吹けばボサボサになるわ」\n'],['\u3000パトリシア様が怯えて耳を塞ぐ。大気を震わせるその咆哮は、間近に迫ってくると馬車をもビリビリと細かく揺らした。小窓のガラスが割れそうだ。\n'],['\u3000この火でアイロンを熱して使うのだが、熱し過ぎると髪がチリチリになったりしてしまうので、火に当てている時間も重要だ。\n'],"['\u3000そこには金や銀、宝石や真珠を使った豪華な髪飾りばかりが並んでいたのだ。それぞれが照明の光をキラキラと反射していて眩しい。\n', '\u3000私がするのは、髪を撫でながら髪に魔力を込めていくだけ。綺麗になぁれ、と心の中で呪文のように唱えながら髪を撫でれば艶が出て、光が当たればキラキラと輝き出すのだ。嘘みたいだけど効果は抜群。\n', '「そうよ。努力しておしゃれしている女性たちは、まるで輝く宝石のようだわ。一人一人違う宝石で、同じものは二つとない。中にはまだくすんだ光しか放てていない人もいるけれど、その人に合った髪型に少し変えれば、キラキラ光り出すと思うの。――ああ、あそこのまだ若い、赤いドレスの女性を見て。彼女はもう少し華やかな髪型が似合うと思う。うーん、駄目だわ。見てたら髪を結いたくてうずうずしちゃう」\n', '\u3000そう、今日のパトリシア様の髪飾りは銀のドラゴンなのだ。少しカーブのついた形で、お団子に添って密かに存在を主張していた。宝石がいくつかついていて、小さいけれどキラキラと目立つ。\n']",['\u3000今だってそう、至近距離で目を合わせていると、心臓がドクドクしてきてまるで吸い込まれてしまうような――……\n'],['\u3000私が先ほどのレイの態度を説明し、どうやら彼の運命の人ではなかったらしいと言うと、パトリシア様は目を丸くして「どういう事？」と困惑していたが、侍女たちはクスクスと笑っていた。\n'],['\u3000前足で頭を抱え、何かを振り払おうとしているかのようにブンブンと首を振っている。頭が痛いのだろうか？\u3000苦しんでいる様子だ。\n'],['\u3000いつ文句を言われるかと何気にビクビクしていたのだが、レベッカさんは最後まで私が髪を結うのを黙って見ていた。\n'],['\u3000ウンウンと頷きながら、パトリシア様の薄い金色の髪を少しづつ手に取り、撫でていく。パトリシア様の髪は細く、くせ毛なので、すぐに絡まるし痛みやすい。けれど私が毎日お手入れをしているので状態は良く、ふわふわで触り心地が良い。\n'],['\u3000ダリオ殿下は何故かニヤニヤしながら、自分より二つ歳上の近衛騎士を見ている。\n'],['\u3000暗い顔をして一人でブツブツ呟いていると、バクスワルドのダリオ殿下を見送りに来ていたパトリシア様も、こんな事を呟きながら侍女たちと共にこちらに近づいてきた。\n'],['\u3000レイたち竜人一行の後ろ姿は、段々小さくなっていく。けれど私は握った拳をプルプル震わせつつも、どうする事もできずにただその場に突っ立っていた。\n']
