シーズン,プラドー
"['\u3000当然、シーズンが始まっても社交界に顔を出すこともなかったので、様々な噂が流れているようだ。\n', '\u3000実際は、ヒューバートからシーズン中には何度も王都へ出てこないかと誘われ、シーズンオフには友人の領地へ遊びに行かないかと誘われていたのだ。\n', '\u3000実際は、ヒューバートからシーズン中には何度も王都へ出てこないかと誘われ、シーズンオフには友人の領地へ遊びに行かないかと誘われていたのだ。\n', '\u3000二年目のシーズンで結婚を諦めたオパールは、自分の評判などどうでもよかった。\n', '「もう、失礼ね！\u3000公爵様はお忙しくてご一緒できなかったんだけど、どうしても確認したい大切なことがあってね。それにシーズンが終わって帰るはずだったのに、そのままお嫁にいっちゃったから、ちゃんとみんなに挨拶もしたくて。本当は公爵様と――旦那様と一緒に来たかったんだけど、それはまた次に機会にね。色々あって慌ただしかったから」\n', '\u3000デビューから二年目のシーズンは、きっと楽しいものになると思っていたオパールは、がっかりしながら領地へと帰っていた。\n', '\u3000そして気がつけば、オパールは未婚女性にあるまじきふしだらな女というレッテルを貼られ、あっという間に三年目のシーズンも終えていた。\n', '\u3000十八歳のシーズンを終わり、オパールは温かな家庭を築くという夢を諦めた。\n', '\u3000来シーズンが終われば、オパールは祖母が遺してくれた家に引っ越すつもりだった。\n', '\u3000二十歳まではまだ二年近くあるが、社交シーズンを三回過ごし、結婚相手も見つけられないのだから仕方ないだろう。\n', '\u3000そのお陰で、四度目のシーズンを迎えたオパールの心は軽かった。\n', '\u3000あと数日でシーズンも終わる頃には、オパールは早々に荷造りを済ませていた。\n', '\u3000あとはとある子爵家で催される小さな音楽会に出席すれば、オパールのシーズンは終わる。\n', '\u3000このシーズンが終われば必要ないものばかりで、この屋敷に残していくつもりだ。\n', '\u3000そしてシーズンがようやく終わると、オパールはほっと胸を撫で下ろした。\n', '（来シーズンになれば、きっとみんな私のことなんて忘れているわよね？\u3000新しいスキャンダルは毎日生まれているんですもの）\n', '\u3000そんな充実した毎日を過ごしたオパールはすっかり元気を取り戻し、次のシーズンを迎えたのだが、考えが甘かったことを思い知らされたのだった。\n', '\u3000どうやらシーズン以外も公爵は領地へ戻ることなく、ここ何年も王都で過ごしているらしい。\n', '「ええ。伯爵領にしばらく滞在しようかと思いまして。結婚後の里帰りというやつですね。そうすれば旦那様は大切なステラさんを苦しめる心配をなさらなくてもよろしいでしょう？\u3000できる限り、向こうでの滞在を引き延ばしますから、どうぞ皆様方で今まで通りの生活をなさってください。シーズンが始まる前には一度、話し合いが必要かとは思いますけど」\n', '\u3000シーズンが終われば帰る予定だった伯爵家の領地に戻ろう。\n', '\u3000シーズン終わりの結婚で、こればかりは幸いだった。\n', '「会えない？\u3000でも社交シーズンが始まれば――」\n']","['「ま、まあ！\u3000プラドー男爵……この方とお知り合いでしたの？」\n', '\u3000どうやらプラドー男爵をさっそく落としたなどと言われているらしい。\n', '「ご遠慮申し上げます、プラドー男爵。私のことはホロウェイのままでけっこうですわ。すぐにルーセル夫人とお呼びいただくことになりますもの」\n', '「プラドー男爵はご結婚なさっていらっしゃるのですか？」\n', '「さようなら、プラドー男爵。楽しかったわ」\n', '「オパール、急ですまないが私の友人を紹介するよ。彼はエリク・バポット。プラドー男爵だよ。エリク、こちらは私の婚約者でもうすぐ妻になるオパールだ。まあ、オパールのことは散々話しているから、今さら紹介するまでもないかな」\n', '「はじめまして、プラドー男爵。オパール・ホロウェイです」\n']"
