めたかっ,かんばか,かりのお,ちらこそ,ちらりとこ,がくしゃり,がぶつか,にたじろ,こそうと,たらこん,まるばか,くようだ,ぽつりぽつ,にたくさ,がさもお,めたがら,でぶつか,しげにこ,けたから,うとしな,ばしてく,からすれ,くるから,からばさ,げたから,のしわく,はっきり,きりする,かつてか,ことしな,うとする,うだから,よろしく,おんから,もためら,もりでこ,がらぽつり,たっきり,からちっ,からかっ,びしばら,からすら,けたかっ,こりごり,ちかけら,きしめた,ころへと,そろよろ,こそうま,とこちら,たらどん,どんでん,げたこと,づけしな,けたがら,わなかっ,うよねと,まること,からぽた,がみこん,ふらりとこ,ぶつもり,しっかり,くださら,ゆること,ことから,うとうか,まるでこ,うところ,からこち,つかこん,ことこそ,どたくさ,くだから,けたとこ,つけてく,からすべ,からくり,わんばか,ざわめき,びたかっ,こそはっ,ことがた,とこのた,たらしく,どかしく,からかす,すればた,もそうだ,がつけら,うかすら,おんもそ,いらしく,ぶりから,びゅーする,こそきち,ゆるしく,からくる,かすこと,こっくり,からたっ,ことすら,しくすれ,こともた,からはた,もそちら,はたてら,ころから,するから,ぽつりとこ,すること,かったら,すべきこ,がたくさ,するくら,しなかっ,くつもり,ことでこ,からとこ,たっぷり,かりはき,がらこち,いそうだ,からしー,かさから,じろぎし,でこちら,かってく,しくする,ことばか,げたかっ,しくもそ,べんちか,でかすか,でこぼこ,ことする,からこそ,にこべり,かんでこ,しとしな,めたこと,くだけた,しっくり,からびた,ちらへと,しくぶつ,がらくす,ことくら,ひたすら,はたくさ,ぶようだ,はきちん,しなこと,がらしっ,きしめら,くること,もそもた,ひそめた,さくする,からおず,にこちら,ふわりふわ,もそうと,けたこと,ことごと,きらめた,ころでこ,さくてか,しながら,ぼやけた,こちへと,いじめら,うとすれ,さくざわ,きしてく
1,1,1,1,2,1,10,2,1,1,1,9,1,2,1,1,1,1,1,3,2,10,1,1,1,1,90,1,2,2,48,2,3,1,1,2,1,1,1,2,1,1,3,1,1,4,1,1,1,6,1,1,3,1,1,29,1,5,1,3,1,1,32,1,1,4,1,2,6,2,1,3,1,2,2,2,1,5,7,1,2,2,1,1,1,3,1,1,13,1,1,1,2,1,2,1,1,5,10,3,1,8,1,1,1,1,1,3,6,1,141,2,4,1,3,46,3,1,1,1,1,1,12,1,1,2,3,4,3,3,1,1,1,1,1,1,113,1,2,2,1,1,2,2,1,1,1,6,17,1,1,5,7,1,4,4,1,1,1,2,9,1,1,7,2,2,1,1,41,2,1,1,8,1,1
