じんじん,きりきり,もぞもぞ,ゆらゆら,ふむふむ,ぞろぞろ,そろそろ,とんとん,からから,がたがた,おずおず,びくびく,きらきら,くすくす,ぽつぽつ,にこにこ,どんどん,ぎりぎり,はらはら,ぐるぐる,くっくっ,めきめき,ざくざく
['手は赤くなりじんじんと痛みますが、吹き出した感情は収まりません。私が再度腕を振り上げますと、さすがに慌てたように立ち上がって腕を抑えてきました。\n'],['更にきりきりと心が痛みを感じたが、彼女の前に姿を現す事は断念する事にした。\n'],['思わず側にあった暖かなものを抱き寄せれば、それはもぞもぞと動いて、腰になにか暖かいものが巻きつけてきてきました。体を動かせなくなってしまいますが、不安はありません。\n'],"['それは、手の中に収まるくらいの大きさの、牛のお人形のようですが、首と体の部分が違う部品で組み合わせっていて、首がゆらゆらと揺れています。\n', '牛の形をしてはいますが、全体的に丸く、絵の具で描かれた顔も可愛らしくて、ゆらゆらと揺れるその様は愛嬌があります。\n', '牛の頭を指でつつけば、ゆらゆらと動きます。\n']","['ひとりでふむふむと頷いていると、不思議そうな表情をしてこちらを見ている。\n', '展開に関わる事を自分でうっかり書いてしまうために、個別へのお返しはしておりませんが、「ふむふむ」「ほほう」「ぐはっ」とありがたく受け止めさせて頂いています。\n', '改めて、並べられた料理を見渡してふむふむとうなずいていると、しりあすは小さく吹き出した。\n']",['私を連れてぞろぞろと数人が近づいてくるさまに戸惑いを隠せないようでした。\n'],"['「そういえば、王妃からそろそろお前にも妻をとの話が出ているが、聞いているか？」\n', '「殿下、そろそろ………」\n']",['王妃さまの言葉が意味するところを察した私は、頭を下げます。陛下は自分に注意を向けるように、てーぶるをとんとんと指で叩きました。\n'],['扇で口元を隠しながらまるせるにとうと、私の瞳からからかう表情を読み取ったのでしょう。\n'],['たちまち、お顔は水浸しになっていきます。ですが、王太子妃さまはまだ目が覚めません。空になったので、新しいのを寄越すように言えば、侍女長はがたがたと震えながら交換してくれました。\n'],['さんどらがそんなしりうすに、はにかんだ笑顔でおずおずと声をかける。\n'],['前に後書きで書いた王妃さま達の狙いについてですが、わかるかな？(挑戦)ではなく、わかるかな(回りくどすぎだったかも…びくびく)でございますので、あまりお気になさらないで下さい。\n'],['学院で出会ったせしりあ嬢はきらきらしていて、宝石のようにそのままでいて欲しかったのかもしれません。\n'],"['初めて聞きましたわ、と言えば、あめりさまはくすくすと笑いました。\n', 'さんどらは一瞬ぽかんとした表情して、くすくすと笑う。\n', 'くすくすと笑って振り返って視線を上げれば、薄着姿の殿下と掛布のない寝台が見えました。\n', '王族を叩くなんて、ある意味誰も与えられない罰ではなくて？とくすくす笑うと、るしーださまは泣きそうな顔をしました。\n']",['同じ望みを持っていたなどお互い驚き、ぽつぽつと会話を交わしていく内に、少しずつ打ち解けていきました。\n'],"['にこにこと微笑むまるせるの愛嬌ある笑顔を思い浮かべます。こんなところも、好ましいと思うところです。\n', 'お母さまが、にこにこ笑ったままお父さまに声をかけた。その声に、皆がお父さまの方を向く。\n']","['あの日の「お支えします」という言葉はどんどん空虚なものになり、殿下が「あくまでも妃のために向かえる」と捨て置いた私ども側妃を、必要とするようになるのも無理はありませんでした。\n', '「それこそ遠慮するな、しりうす。おこがましいことだが、とりんと家の子は皆、我が子も同然と思っている。いつでも歓迎するし、鍛練場でも厨房でもどんどん使ってくれれば良い」\n', '時候の挨拶と共に、予想通り、しばらく会えない事の報告。そして、りりあーなも寂しく思っている事が綴られていた。だが、読みつづけていくうちにその気持ちはどんどん不安に変わっていく。これまで二人の間で語られなかった、彼女の後宮での行動が綴られていたからだった。\n', '『別にいいわよ。そのまま邪魔しないでみていても。あんたが首謀者ってどんどん思わせていくから』\n']",['交流を深めた間柄であるからこその、不敬ぎりぎりのやり取りで互いに言葉を交わしていますが、あんぬはまだ察する事ができません。\n'],"['はらはらと涙をこぼす彼女に、青年は手を伸ばしかけて留まった。漸く側にいることを許されたばかりなのだ。ここで、間違うことはできない。\n', '彼女はまたはらはらと涙をこぼし、青年はしばしそのまま側に立っていたのだった。\n']","['ぐるぐると巻かれる様に、私何かの荷物にでもなったかのようで、思わず笑いがこぼれてしまいます。\n', 'ですが、思考がぐるぐると回ってしまいます。\n']",['「ほら大丈夫でしょう？」と繋がる手を揺らしますと、殿下は唖然とした表情から、くっくっくっと笑いだしました。\n'],['実際にしりうすは、るいすの手解きを受けてめきめきと上達し、こんなに美味しい料理を作れるようになったのだから。\n'],['ざくざくとしたらい麦の焼き菓子は私の大好物。それに今日は特別にはちみつも入っていて更に美味しい。\n']
