ワンピー,スクドー,トロベリ,クッキー,ポーカー
['\u3000いつもと変わり映えのしない紫がかった黒髪に、目尻のつり上がった青い瞳を持つ無表情の女。服は、制服ではなく市街地へ出かけても支障のない動きやすいワンピースだが、良く言えば年齢の割には落ち着いた、悪く言えば地味で固いデザインだ。\n'],['\u3000おどけた調子でエリオットの隣に立ったのは、ユリウス・リドホルムだった。エリオットと同じ最高学年で、執行部会長を務めているこの国の第二王子だ。豪奢な銀髪にアイスブルーの目は、王族にふさわしい気品を備えている。ビスクドールのように完璧に配置されたパーツは一見冷たさを与えるが、コロコロと変わる豊かな表情が親しみやすい気安さを生み、王族の中でも人気が高い。\n'],"['\u3000こんなところにわざわざやってくるモノ好きは誰だ、と視線だけ上げると、冬日に照らされたストロベリーブロンドが目に入った。\n', '\u3000さっと葉から指を離し、入り口を振り返る。扉を開けた格好のノエルは、いつも下ろしているストロベリーブロンドをハーフアップにしていて、それだけで少し大人びて見えるから不思議だ。\n', '\u3000ユリウスが講習会のスケジュールと軽い叱咤激励を投げるのを聞きながら、テレジアは参加者の後ろに目を向けた。一年生に混じって見えるストロベリーブロンドに、胃が重くなるのを感じる。何度、ここからあの髪の毛を見たか。\n', '\u3000はぁはぁ、と膝に手をつき肩で息をするストロベリーブロンドを見下ろして、テレジアはこんなものだろうと思った。\n', '\u3000”何度もみたストロベリーブロンドは、髪型も輝きもずっと同じ。\n']","['\u3000思い出した。ベルンハルトが無理やり押し付けてきたクッキーのブランドだ。ノエルが好きで、人気すぎてすぐに売り切れてしまうという。\n', '\u3000開けて見せてくれた中には、薔薇の形を模したクッキーが詰まっていた。真ん中の花芯にあたるだろう部分に艶やかな赤のジャムが盛られている。きっと薔薇のジャムだ。\n', '\u3000甘えた子供みたいな真似、この歳でできるわけがない。普通に食べるとベルンハルトの手を押し返すが、ひょいと避けられまた口元までクッキーを近づけられる。\n', '\u3000咄嗟に弁解しようと口を開きかけたテレジアだったが、その隙をついて放り込まれた薔薇の香りの強いクッキーに阻まれてしまう。\n', '\u3000まだクッキーの残る缶をテレジアの手に握らせたベルンハルトは、非難をかわすようにベンチから立ち上がる。\n', '「ミシェル・マクレガーの新作クッキー…ですよね」\n', '「前に貴方が持ってきたクッキーの店、かなり人気のようですね。この間、店の前を通ったら行列していました。気軽にお試しできそうな感じではなかったので、どうやって手に入れたのか気になりまして」\n']",['\u3000普段はこれでもきちんと場をわきまえてポーカーフェイスくらいは保てるのだが、どうやらクリスは今日は気を抜いてもいいという判断らしい。というより、この前の晩に続き、テレジアとノエルの女性同士の茶会に浮かれているのか。\n']
